Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
25.6,2,1.0,0,0,0.034,1283.842,27,2,0.0,2,2,9,2,1,0,0.009,0.0
0.0,0,0.0,0,0,0.05,38.0,2,2,0.0,3,2,6,2,7,0,0.0,0.0
0.0,0,0.0,0,0,0.02,673.333,15,2,0.0,7,2,6,2,1,0,0.0,0.0
54.633,4,0.0,2,0,0.0,3486.976,60,2,0.0,1,2,6,2,1,0,0.002,24.5
0.0,0,0.0,0,0,0.025,1183.0,18,3,0.0,1,2,7,2,1,1,0.0,0.0
0.0,0,0.0,0,0,0.079,3161.912,55,2,0.0,2,4,5,2,3,0,0.039,0.0
0.0,1,0.0,0,0,0.05,243.0,8,1,0.0,3,1,5,2,9,0,0.0,0.0
0.0,0,0.0,0,0,0.2,0.0,1,2,0.0,13,2,6,2,1,1,0.0,0.0
0.0,0,0.0,0,0,0.033,24.0,4,3,0.0,1,2,5,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.014,810.917,48,2,0.0,2,2,7,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.0,45.5,3,2,0.0,13,2,7,2,3,0,0.0,0.0
0.0,0,0.0,0,0,0.038,431.6,14,2,0.0,2,2,7,2,1,0,0.012,0.0
853.5,2,0.0,0,0,0.0,549.5,19,2,0.0,2,2,7,2,3,0,0.003,0.0
0.0,0,0.0,0,0,0.05,166.0,5,2,0.0,2,2,6,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.0,0.0,1,1,0.0,2,1,5,2,9,0,0.2,0.0
0.0,0,0.0,0,0,0.004,1444.5,37,2,0.0,2,2,7,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.019,3078.958,68,2,0.0,3,2,7,2,3,0,0.005,0.0
0.0,0,0.0,0,0,0.014,546.0,9,2,0.0,13,2,5,2,3,0,0.0,0.0
0.0,0,0.0,0,0,0.006,1430.867,36,3,0.0,1,2,6,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.2,0.0,1,2,0.0,3,2,5,2,1,0,0.2,0.0
0.0,0,0.0,0,0,0.2,0.0,1,3,0.0,1,2,6,2,3,0,0.2,0.0
0.0,0,0.0,0,0,0.033,552.833,18,2,0.0,13,2,7,2,1,1,0.0,0.0
0.0,0,0.0,0,0,0.15,36.0,2,1,0.8,1,1,6,2,7,0,0.1,0.0
0.0,0,0.0,0,0,0.022,1282.833,22,2,0.0,2,2,6,2,9,0,0.0,0.0
0.0,0,0.0,0,0,0.027,619.0,7,2,0.0,2,2,5,2,4,0,0.01,0.0
0.0,0,0.0,0,0,0.05,143.5,5,2,0.0,3,2,7,2,3,0,0.0,0.0
0.0,0,0.0,0,0,0.056,631.0,16,2,0.0,2,2,7,2,9,0,0.017,0.0
0.0,0,0.0,0,0,0.053,1071.5,20,2,0.0,2,2,1,0,6,0,0.025,0.0
0.0,0,0.0,0,0,0.019,691.333,33,2,0.0,2,2,6,2,3,0,0.0,0.0
0.0,0,0.0,0,0,0.033,110.0,7,2,0.0,6,2,7,2,4,1,0.0,0.0
0.0,0,0.0,0,0,0.007,1077.814,38,2,0.0,2,2,6,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.014,578.5,22,2,0.0,1,2,8,2,3,0,0.0,0.0
0.0,0,0.0,2,0,0.0,805.833,39,2,0.0,2,2,6,2,3,0,0.009,16.0
0.0,0,0.0,0,0,0.1,25.0,2,2,0.0,3,2,1,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.012,1015.917,20,2,0.0,1,2,6,0,9,0,0.0,0.0
0.0,0,0.0,0,0,0.2,0.0,2,2,0.0,3,6,6,2,1,0,0.2,0.0
55.5,5,0.0,0,0,0.0,184.5,7,1,0.0,3,1,6,2,3,1,0.0,0.0
0.0,0,0.0,0,0,0.017,681.533,21,2,0.6,2,2,6,2,1,0,0.002,0.0
0.0,0,0.0,0,0,0.033,609.5,7,3,0.0,6,2,5,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.071,651.5,11,2,0.0,4,2,7,2,4,0,0.022,0.0
0.0,0,0.0,0,0,0.022,26.0,3,2,0.0,13,2,7,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.029,521.5,26,1,0.0,1,2,1,2,3,0,0.018,0.0
0.0,0,0.0,0,0,0.0,463.5,5,3,0.0,3,2,5,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.067,23.0,3,2,0.0,2,2,7,2,1,0,0.0,0.0
16.0,1,0.0,0,0,0.012,516.417,11,3,0.0,1,2,6,2,2,0,0.0,0.0
0.0,0,0.0,0,0,0.2,0.0,1,2,0.0,1,2,7,2,3,0,0.2,0.0
0.0,0,0.0,0,0,0.025,497.0,4,2,0.0,13,2,3,2,3,0,0.0,0.0
0.0,0,0.0,0,0,0.072,913.067,15,2,0.0,1,2,8,2,1,0,0.05,0.0
14.0,1,0.0,0,0,0.053,567.25,14,2,0.0,3,2,6,2,1,0,0.029,0.0
0.0,0,0.0,0,0,0.1,0.0,2,3,0.0,1,2,5,2,4,1,0.067,0.0
0.0,0,0.0,0,0,0.006,886.214,35,3,0.0,3,2,7,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.04,82.0,3,3,0.0,1,2,4,2,2,0,0.0,0.0
0.0,0,0.0,0,0,0.2,0.0,1,3,0.0,1,2,6,2,4,0,0.2,0.0
23.0,2,0.0,0,0,0.067,116.0,7,2,0.0,10,2,6,2,1,1,0.0,0.0
0.0,0,0.0,0,0,0.02,1803.938,39,2,0.0,1,2,5,2,4,0,0.0,0.0
0.0,0,0.0,0,0,0.067,31.0,3,2,0.0,20,2,6,2,3,1,0.067,0.0
0.0,0,0.0,0,0,0.026,123.0,6,3,0.0,1,2,5,2,6,0,0.0,0.0
0.0,0,0.0,0,0,0.073,1622.917,32,1,0.4,2,1,6,2,3,0,0.024,0.0
0.0,0,0.0,0,0,0.0,11.0,3,2,0.0,1,2,6,2,6,1,0.0,0.0
0.0,0,0.0,0,0,0.075,703.6,17,3,0.0,2,2,5,2,1,0,0.05,0.0
26.0,1,0.0,0,0,0.032,479.583,48,3,0.0,1,2,5,2,1,0,0.012,0.0
0.0,0,0.0,0,0,0.2,0.0,2,3,0.0,3,2,5,2,3,0,0.2,0.0
5.0,1,0.0,0,0,0.019,2126.957,79,2,0.0,2,2,6,2,1,1,0.001,0.0
0.0,0,0.0,0,0,0.02,651.167,23,2,0.0,1,2,6,2,2,0,0.0,0.0
0.0,0,0.0,0,0,0.004,866.5,32,2,0.0,3,2,5,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.053,1264.667,25,2,0.0,1,2,7,2,3,0,0.015,0.0
0.0,0,0.0,0,0,0.1,15.0,4,2,0.0,13,2,7,2,3,0,0.0,0.0
0.0,0,0.0,0,0,0.007,696.5,24,2,0.0,2,2,6,0,1,0,0.0,0.0
0.0,0,0.0,0,0,0.009,865.0,26,1,0.0,8,1,6,2,9,0,0.0,0.0
0.0,0,0.0,0,0,0.1,53.0,2,3,0.0,1,2,1,2,2,0,0.0,0.0
0.0,0,0.0,0,0,0.018,517.5,17,2,0.0,2,2,5,2,1,1,0.0,0.0
0.0,0,0.0,0,0,0.042,556.5,28,3,0.0,1,2,6,2,1,0,0.014,0.0
0.0,0,0.0,0,0,0.2,0.0,1,1,0.0,3,1,7,0,1,0,0.2,0.0
0.0,0,33.908,0,1,0.022,1668.742,20,2,0.0,2,2,7,2,1,0,0.019,0.0
0.0,0,0.0,0,0,0.053,4279.038,37,3,0.0,2,2,6,2,1,1,0.017,0.0
0.0,0,0.0,0,0,0.033,244.0,8,1,0.6,3,1,6,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.018,724.567,13,3,0.0,2,2,7,2,9,0,0.0,0.0
70.0,3,0.0,0,0,0.007,1332.333,34,3,0.0,4,2,7,2,1,0,0.0,0.0
79.0,4,0.0,0,0,0.026,1283.7,35,1,0.0,3,1,5,2,4,0,0.0,0.0
0.0,0,0.0,0,0,0.048,909.0,5,2,0.0,3,2,6,2,2,0,0.0,0.0
0.0,0,0.0,0,0,0.025,3161.333,17,3,0.0,13,2,7,2,3,1,0.01,0.0
0.0,0,0.0,0,0,0.02,1636.858,36,2,0.0,2,2,5,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.02,684.792,16,2,0.0,4,2,1,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.2,0.0,1,2,0.0,2,2,5,2,1,0,0.2,0.0
0.0,0,0.0,0,0,0.033,0.0,6,3,0.0,1,2,5,2,2,0,0.0,0.0
0.0,0,0.0,0,0,0.0,1222.7,11,2,0.8,2,2,6,2,3,0,0.0,0.0
0.0,0,0.0,0,0,0.2,0.0,1,2,0.0,25,10,8,2,1,1,0.2,0.0
0.0,0,0.0,0,0,0.031,682.5,10,1,0.0,3,8,7,2,1,0,0.014,0.0
0.0,0,0.0,0,0,0.05,18.0,2,3,0.0,3,2,6,2,4,0,0.0,0.0
0.0,0,0.0,0,0,0.074,1166.5,20,2,0.0,2,2,6,2,3,0,0.039,0.0
0.0,0,0.0,0,0,0.067,0.0,1,2,0.0,13,2,5,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.042,583.667,8,2,0.0,1,2,6,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.069,541.208,32,2,0.0,2,2,5,2,2,0,0.025,0.0
0.0,0,0.0,0,0,0.063,1803.5,14,2,0.0,1,2,6,2,1,0,0.022,0.0
0.0,0,0.0,0,0,0.02,898.667,25,2,0.0,1,2,7,2,3,0,0.0,0.0
0.0,0,0.0,0,0,0.032,1252.483,20,1,0.0,1,1,7,2,3,0,0.017,0.0
0.0,0,0.0,0,0,0.04,816.5,15,2,0.0,1,2,1,2,3,0,0.018,0.0
0.0,0,0.0,0,0,0.027,584.167,21,2,0.0,2,2,1,2,3,0,0.014,0.0
0.0,0,0.0,0,0,0.042,819.0,22,3,0.0,10,2,6,2,1,0,0.01,0.0
0.0,0,0.0,0,0,0.2,0.0,1,3,0.0,3,2,5,2,8,1,0.2,0.0
