Administrative_Duration,Administrative,PageValues,Informational,Revenue,ExitRates,ProductRelated_Duration,ProductRelated,OperatingSystems,SpecialDay,TrafficType,Browser,Month,VisitorType,Region,Weekend,BounceRates,Informational_Duration
0.0,0,0.0,0,0,0.079,3161.912,55,2,0.0,2,4,5,2,3,0,0.039,0.0
0.0,0,0.0,0,0,0.15,36.0,2,1,0.8,1,1,6,2,7,0,0.1,0.0
0.0,0,0.0,0,0,0.042,605.833,21,2,0.0,3,2,1,2,3,0,0.012,0.0
0.0,0,0.0,0,0,0.0,21.0,3,3,0.0,6,2,6,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.011,656.75,36,2,0.0,1,2,7,2,4,0,0.0,0.0
0.0,0,0.0,0,0,0.1,0.0,1,3,0.0,6,2,5,2,3,0,0.0,0.0
52.5,4,0.0,0,0,0.025,249.5,10,2,0.0,2,2,6,0,1,0,0.0,0.0
0.0,0,0.0,0,0,0.027,381.667,15,2,0.0,2,2,9,2,1,1,0.0,0.0
0.0,0,0.0,0,0,0.028,524.833,20,2,0.0,2,2,7,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.027,584.167,21,2,0.0,2,2,1,2,3,0,0.014,0.0
237.933,7,9.838,0,0,0.016,2028.842,80,2,0.4,2,2,6,2,3,0,0.003,0.0
0.0,0,0.0,0,0,0.015,584.5,14,2,0.0,2,4,7,2,7,1,0.0,0.0
0.0,0,0.0,0,0,0.067,37.5,3,3,0.0,1,2,5,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.2,0.0,1,1,0.0,2,1,5,2,3,0,0.2,0.0
0.0,0,0.0,0,0,0.05,55.0,4,1,0.0,10,1,5,2,2,0,0.0,0.0
0.0,0,0.0,0,0,0.069,541.208,32,2,0.0,2,2,5,2,2,0,0.025,0.0
0.0,0,0.0,0,0,0.01,446.0,18,1,0.0,13,1,7,2,3,0,0.0,0.0
0.0,0,0.0,0,0,0.2,0.0,1,2,0.0,3,2,5,2,1,0,0.2,0.0
0.0,0,0.0,1,0,0.01,5173.917,124,2,0.0,2,2,5,2,6,0,0.003,21.0
0.0,0,0.0,0,0,0.027,197.5,9,1,0.0,2,1,6,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.067,65.0,3,2,0.0,3,2,5,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.007,1066.867,36,2,0.0,1,2,4,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.056,631.0,16,2,0.0,2,2,7,2,9,0,0.017,0.0
0.0,0,0.0,0,0,0.05,143.5,5,2,0.0,3,2,7,2,3,0,0.0,0.0
0.0,0,0.0,0,0,0.031,682.5,10,1,0.0,3,8,7,2,1,0,0.014,0.0
0.0,0,0.0,0,0,0.038,516.333,15,2,0.0,11,2,7,2,3,0,0.0,0.0
0.0,0,0.0,0,0,0.05,18.0,2,3,0.0,3,2,6,2,4,0,0.0,0.0
0.0,0,0.0,0,0,0.032,865.467,21,2,0.0,2,2,8,2,1,0,0.029,0.0
0.0,0,0.0,0,0,0.04,126.0,7,2,0.0,3,2,1,2,1,1,0.0,0.0
0.0,0,0.0,0,0,0.1,45.0,2,2,0.0,2,2,6,2,1,0,0.067,0.0
0.0,0,0.0,0,0,0.1,10.0,2,3,0.0,3,2,5,2,1,0,0.0,0.0
86.0,3,10.597,0,1,0.01,856.067,61,2,0.0,3,2,7,2,2,0,0.0,0.0
0.0,0,0.0,0,0,0.042,723.833,23,2,0.0,8,5,6,2,1,1,0.015,0.0
0.0,0,0.0,0,0,0.016,849.667,21,2,0.0,4,2,5,2,1,0,0.01,0.0
0.0,0,0.0,0,0,0.006,865.6,20,1,0.0,2,1,1,2,3,0,0.0,0.0
0.0,0,0.0,0,0,0.007,1077.814,38,2,0.0,2,2,6,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.006,1371.5,30,2,0.0,4,2,0,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.018,852.25,14,2,0.0,6,2,7,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.1,24.0,2,2,0.0,2,2,5,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.067,6.0,3,2,0.0,3,2,1,2,1,0,0.0,0.0
0.0,0,0.0,0,0,0.042,819.0,22,3,0.0,10,2,6,2,1,0,0.01,0.0
