Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.2313178225075388,0.3372643656006241,0.2875931545398956,0.0437330284081629,minimize
sanity.close_values_probability.score,0.3,0.51,0.4019999999999999,0.0941806774237688,maximize
sanity.distant_values_probability.score,0.02,0.06,0.0339999999999999,0.0151657508881031,minimize
stats.jensenshannon_dist.marginal,0.0099895875460528,0.0121417429715275,0.0110435466213168,0.0008518830307156,minimize
stats.chi_squared_test.marginal,0.7647044319667615,0.941175641381796,0.8352933423335562,0.0766966954275462,maximize
stats.inv_kl_divergence.marginal,0.851741894421858,0.9151213045031852,0.8833250037297627,0.0268330535021923,maximize
stats.ks_test.marginal,0.8164705882352942,0.8323529411764706,0.8254117647058823,0.0066212408542377,maximize
stats.max_mean_discrepancy.joint,0.0199999998874648,0.02,0.0199999999549747,4.5007102948965996e-11,minimize
stats.wasserstein_dist.joint,0.128605969219218,0.1673800545108185,0.1447132939113325,0.0144250665032564,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.1113333333333332,0.2420000000000001,0.1690666666666666,0.0587983370891086,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.1313333333333332,0.3572643678160919,0.2338390804597701,0.0982418466372868,maximize
stats.alpha_precision.authenticity_OC,0.66,0.88,0.774,0.0963327566303383,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.6679999999999999,0.817264367816092,0.7379862068965516,0.0578881947968874,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.6193333333333334,0.7445977011494254,0.6737057471264368,0.051786489621643,maximize
stats.alpha_precision.authenticity_naive,0.28,0.38,0.348,0.0389871773792358,maximize
stats.prdc.precision,0.98,1.0,0.992,0.0083666002653407,maximize
stats.prdc.recall,0.95,1.0,0.978,0.0192353840616713,maximize
stats.prdc.density,0.99,1.096,1.0372,0.0481788335267677,maximize
stats.prdc.coverage,0.98,1.0,0.994,0.0089442719099991,maximize
performance.linear_model.gt,0.9557222222222224,0.9557222222222224,0.9557222222222224,0.0,maximize
performance.linear_model.syn_id,0.9536597222222222,0.9763576388888888,0.9674729166666668,0.009260739342064,maximize
performance.linear_model.syn_ood,0.9537222222222222,0.9770555555555556,0.9676666666666666,0.009235515853834,maximize
performance.mlp.gt,0.5497395833333333,0.5497395833333333,0.5497395833333333,0.0,maximize
performance.mlp.syn_id,0.5331597222222222,0.5551649305555555,0.5412847222222222,0.0087918966195297,maximize
performance.mlp.syn_ood,0.525,0.5747222222222221,0.5438888888888889,0.019033352792362,maximize
performance.xgb.gt,0.9156111111111112,0.9156111111111112,0.9156111111111112,0.0,maximize
performance.xgb.syn_id,0.9470868055555556,0.9763541666666664,0.9672097222222222,0.0116325213890913,maximize
performance.xgb.syn_ood,0.9467222222222222,0.9755,0.9648888888888888,0.0114497021364027,maximize
performance.feat_rank_distance.corr,0.2864541446503787,0.4319433088725795,0.3853661424207381,0.0595401925657582,minimize
performance.feat_rank_distance.pvalue,1.0899467907243965e-19,1.7406551031351861e-09,3.4813147972937384e-10,7.784443705530445e-10,minimize
detection.detection_xgb.mean,0.9549999999999998,0.968,0.9626,0.0058245171473694,minimize
detection.detection_mlp.mean,0.4509999999999999,0.4949999999999999,0.4706499999999999,0.0194643905632824,minimize
detection.detection_gmm.mean,0.4827499999999999,0.54125,0.5181,0.0230729820352723,minimize
detection.detection_linear.mean,0.3055,0.432,0.3853,0.0513390689436417,minimize
privacy.delta-presence.score,1.2727272715702478,1.9999999971428573,1.559545451556371,0.2781859027690332,maximize
privacy.k-anonymization.gt,3.0,3.0,3.0,0.0,maximize
privacy.k-anonymization.syn,1.00000001,5.00000001,2.4000000100000003,1.51657508881031,maximize
privacy.k-map.score,2.0,6.0,3.6,1.5165750888103102,maximize
privacy.distinct l-diversity.gt,3.0,3.0,3.0,0.0,maximize
privacy.distinct l-diversity.syn,1.00000001,5.00000001,2.4000000100000003,1.51657508881031,maximize
privacy.identifiability_score.score,0.62,0.72,0.6759999999999999,0.0384707681233426,minimize
privacy.identifiability_score.score_OC,0.19,0.36,0.262,0.0653452370108181,minimize
