,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.016988192909079977,0.02625592422773482,0.02031992847489936,0.003873454132083473
sanity.close_values_probability.score,0.984182776801406,0.9929701230228472,0.9908611599297013,0.003810102528766064
sanity.distant_values_probability.score,0.0017574692442882249,0.0017574692442882249,0.0017574692442882249,0.0
stats.jensenshannon_dist.marginal,0.00583607060655882,0.00729880865068839,0.006703685890061607,0.0005716652397256413
stats.chi_squared_test.marginal,0.1285094303382445,0.3545463338899132,0.28310251141318316,0.09510870670026797
stats.inv_kl_divergence.marginal,0.907298601744323,0.9315856789777845,0.9211013118479565,0.010457778589364685
stats.ks_test.marginal,0.9146897375532489,0.9254103562750884,0.919053884476239,0.004145043712637184
stats.max_mean_discrepancy.joint,0.003516002658206532,0.0035369735791248337,0.0035245629250212317,8.332408803857732e-06
stats.wasserstein_dist.joint,0.04501326571329885,0.07715066908180701,0.05676360656163391,0.012627940092198283
stats.alpha_precision.delta_precision_alpha_OC,0.7608670181605155,0.8250404727213858,0.7959220876134653,0.027237782129072532
stats.alpha_precision.delta_coverage_beta_OC,0.3990560471976401,0.48009422850412253,0.4526337451239876,0.03304220636998977
stats.alpha_precision.authenticity_OC,0.46466431095406363,0.5254833040421792,0.4925726913723822,0.025202725707233767
stats.alpha_precision.delta_precision_alpha_naive,0.7868544600938967,0.8322123893805309,0.8068699060028528,0.01790419804829045
stats.alpha_precision.delta_coverage_beta_naive,0.7322657176749703,0.8100761570005859,0.7746071163656305,0.03382314715694566
stats.alpha_precision.authenticity_naive,0.22123893805309736,0.2869718309859155,0.26219592535430414,0.026376624054319148
stats.prdc.precision,0.9911504424778761,0.9982332155477032,0.9954081309018138,0.002682048246484835
stats.prdc.recall,0.9630931458699473,0.9824253075571178,0.9739894551845343,0.006963660019739509
stats.prdc.density,1.1355871886120996,1.1775438596491228,1.148151025453459,0.0174841872243118
stats.prdc.coverage,0.9789103690685413,0.9929701230228472,0.9862917398945518,0.0058816170582360215
performance.linear_model.gt,0.9872900191848766,0.9872900191848766,0.9872900191848766,0.0
performance.linear_model.syn_id,0.9872729305367113,0.9935020492724709,0.9907962891853781,0.0026371973959101167
performance.linear_model.syn_ood,0.9872327635061012,0.9941368278577579,0.9913549860749337,0.002749481230965456
performance.mlp.gt,0.7456656346749225,0.7456656346749225,0.7456656346749225,0.0
performance.mlp.syn_id,0.5,0.9611455108359133,0.5922291021671826,0.2062305419495936
performance.mlp.syn_ood,0.5,0.962962962962963,0.5925925925925926,0.20704333124998056
performance.xgb.gt,0.9930176233975775,0.9930176233975775,0.9930176233975775,0.0
performance.xgb.syn_id,0.9912864683450721,0.9971184765552288,0.9955738504984003,0.002419397780186868
performance.xgb.syn_ood,0.990787511459801,0.9971016018592174,0.9955344816530536,0.00266644585919088
performance.feat_rank_distance.corr,0.1904983698183512,0.5537959944108058,0.37792268281322783,0.1301906240607769
performance.feat_rank_distance.pvalue,2.4335955970887437e-18,0.002657819106832314,0.0005315679920740341,0.0011886105074791042
detection.detection_xgb.mean,0.70123632322539,0.7895202608290638,0.7432123379670529,0.03536355199775359
detection.detection_mlp.mean,0.48162409400305606,0.5036646541857817,0.4938704110924713,0.008104511302813576
detection.detection_gmm.mean,0.5051156652693682,0.5372224809812141,0.5243012904785607,0.013474808134938178
detection.detection_linear.mean,0.5738489461181343,0.6228380686228846,0.6034899521889691,0.020377829236392964
privacy.delta-presence.score,2.3333333255555555,7.999999920000001,3.966666633611112,2.292499821953627
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,3.00000001,1.60000001,0.8944271909999159
privacy.k-map.score,1.0,3.0,1.4,0.8944271909999161
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,3.00000001,1.60000001,0.8944271909999159
privacy.identifiability_score.,0.5483304042179262,0.5887521968365553,0.5652021089630932,0.015699621394817058
privacy.identifiability_score._privacy.identifiability_score.OC,0.4428822495606327,0.5061511423550088,0.47486818980667833,0.026256378765529838
