,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.01,minimize
sanity.nearest_syn_neighbor_distance.mean,0.010488588052775192,0.02427505396031379,0.013258063567280872,0.005508509645884416,0.010505253992254366,3.055833323404797e-05,5,0,0.01,minimize
sanity.close_values_probability.score,0.994728304947283,0.9971613949716139,0.9966747769667478,0.0009732360097323588,0.9971613949716139,0.0,5,0,0.01,maximize
sanity.distant_values_probability.score,0.00040551500405515005,0.0008110300081103001,0.00048661800486617996,0.00016220600162206002,0.00040551500405515005,0.0,5,0,0.01,minimize
stats.jensenshannon_dist.marginal,0.0060059480020828,0.006847828822420568,0.006397015275721493,0.00027310173047900344,0.0063869233245612235,0.00017562281306613033,5,0,0.07,minimize
stats.chi_squared_test.marginal,0.32495591054721124,0.3287009635779582,0.32736251175078307,0.0013967130087213404,0.32824645352353116,0.0016568248059015134,5,0,0.02,maximize
stats.inv_kl_divergence.marginal,0.7819907888575355,0.7872750240628819,0.7842572913458298,0.0023390193081827796,0.7828909167767784,0.004702155164730382,5,0,0.01,maximize
stats.ks_test.marginal,0.7569838695142832,0.7603181039920699,0.7586194466973056,0.0012388360262748752,0.7591916734252501,0.00177976029557525,5,0,0.03,maximize
stats.max_mean_discrepancy.joint,0.0009883245140918184,0.001043547265465211,0.0010175789588401517,1.995193014895808e-05,0.0010216618813780585,2.9773626171022017e-05,5,0,0.39,minimize
stats.wasserstein_dist.joint,0.060984735559251435,0.06459875734556363,0.06289961785117429,0.0012321570705826701,0.06293167349606546,0.0014278010857459444,5,0,0.84,minimize
stats.prdc.precision,0.9545823195458232,0.9651257096512571,0.9592862935928629,0.00409228736789712,0.9574209245742092,0.006893755068937524,5,0,0.28,maximize
stats.prdc.recall,0.054339010543390104,0.07380373073803731,0.06601784266017843,0.006485197989198315,0.06731549067315491,0.0040551500405515,5,0,0.28,maximize
stats.prdc.density,0.891889699918897,0.9247364152473643,0.9119383617193837,0.011022300632332178,0.9135442011354421,0.0068126520681265346,5,0,0.28,maximize
stats.prdc.coverage,0.12489862124898621,0.12773722627737227,0.12700729927007298,0.0010698220566320328,0.1273317112733171,0.00040551500405516805,5,0,0.28,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.9623952419572858,0.9845745821331021,0.9685258830438794,0.00826355048043014,0.9638280616382806,0.004602362241425961,5,0,0.55,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.40394701270613675,0.4177345228440118,0.41054339010543384,0.0044615988602047345,0.41108407677750736,0.0025952960259529867,5,0,0.55,maximize
stats.alpha_precision.authenticity_OC,0.5275750202757502,0.5474452554744526,0.5347931873479319,0.007196720373553602,0.5336577453365775,0.008515815085158085,5,0,0.55,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.923860129951245,0.94374994173635,0.9369162215323806,0.007229776168508885,0.9397022494429995,0.007812922411462586,5,0,0.55,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.28729386320627204,0.3051094890510949,0.2956528791565288,0.005670728415472815,0.2955393349553933,0.0014057853473909976,5,0,0.55,maximize
stats.alpha_precision.authenticity_naive,0.5652879156528792,0.5965125709651257,0.5799675587996757,0.01268788989660286,0.5758313057583131,0.024330900243309084,5,0,0.55,maximize
performance.linear_model.gt,0.8087168954129954,0.8243096756782812,0.815706902201317,0.00593791849847454,0.8175405944940121,0.009394147848163836,5,0,0.38,maximize
performance.linear_model.syn_id,0.7642411943662099,0.8252279203395316,0.7958287275763827,0.025306495607678472,0.7928951579162803,0.051347560755215516,5,0,0.38,maximize
