Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1,30.57880761996095,0,0.19789932339226643,17,1216.0824751237628,0.00788316524693056,0.04314776320371835,5.28621751416016,0.2,6,2,8,7,4,2,False,False
3,33.04441554612142,1,70.67806355209198,14,408.12747505871005,0.0,0.01681663826332196,0.0,0.0,3,2,1,6,1,0,False,False
0,0.0,0,0.16898119018902816,52,560.0856702805648,0.0,0.026105704979477194,0.05876509333693376,0.0,7,2,4,3,1,2,True,False
7,266.4984627716839,0,81.14171733432572,56,1231.899493085027,0.019188600555937355,0.03130577924566286,5.38969177412802,0.0,7,1,1,4,2,2,False,False
1,2.1146103713474047,0,0.0,6,2200.3457935628376,0.01995943320407841,0.06640439572159501,0.04762490080480853,0.0,7,2,2,3,3,2,True,False
0,0.0,0,0.07163144646236531,20,627.2971324625458,0.010453396421043216,0.030560518815488276,0.06674326128666772,0.0,2,1,1,3,1,2,False,False
0,0.0,0,0.03888500450699283,39,2899.848265677945,0.028811070218067395,0.0653071499567943,0.04932967386510086,0.8,6,2,2,1,3,2,False,False
3,160.66467789151835,1,20.908943057583688,17,1257.1339434034164,0.007694130012195322,0.021924859972723972,0.013853166974062957,0.0,5,2,1,9,2,0,True,True
0,0.7650188596488682,0,0.0,3,167.66106273543068,0.04761584687635507,0.07302696387069776,0.00446167991329711,0.0,1,3,1,1,2,2,False,False
7,82.54728957280683,0,0.29510611604446496,15,494.9609213610502,0.0,0.022030645360753214,0.01434521718578872,0.0,7,2,3,3,7,2,False,False
11,262.946956105129,0,0.7041036736476183,33,5095.393212826046,0.011079350778785501,0.04301097224457088,11.939520721198196,0.0,7,2,1,4,1,2,False,True
7,281.16019953428963,0,84.27173705936092,29,1218.7044036087912,0.01065578818697649,0.032914030166291436,0.022909590181469094,0.0,1,1,1,4,2,2,False,False
2,69.93237637331453,0,0.0,10,148.80392231424054,0.0,0.005560543295245005,0.0,0.0,5,4,1,1,2,2,False,False
5,71.56192635912277,0,0.20205357135403756,14,1208.4432294762287,0.022450501329796792,0.021764455627321835,0.028584783994360787,0.0,0,2,2,2,1,2,False,False
2,63.98650242582734,0,0.0,155,1487.8618363365376,0.0013224325524679482,0.012483525205956511,27.324330274491206,0.0,7,3,1,1,2,2,False,True
5,36.50409948284134,0,0.0,4,70.81931158969753,0.0002509114161638321,0.09726661592506655,0.0,0.0,1,2,1,9,2,0,True,False
1,37.01478646969368,0,0.0,29,1321.0768492597078,0.007214554450198319,0.0123831408081214,0.005721152962380668,0.0,7,2,1,2,10,2,False,False
0,0.0,0,0.28193319670346934,5,131.07537479764935,0.11755917978749192,0.07023067360704535,0.004689941949673558,0.0,7,2,2,2,3,2,False,False
2,78.1428855205751,0,0.0,28,1345.3529621045739,0.007699113900000686,0.02376378512092648,0.012417352848453541,0.0,7,2,2,1,2,2,False,False
3,158.6052026400792,0,0.0,16,596.1133368630207,0.0,0.01053983703714535,0.0,0.0,6,3,1,3,1,2,False,False
1,27.878246294206676,0,0.0,14,449.145859362987,0.0,0.022730810208028477,0.010722266873641726,0.0,6,2,2,1,1,2,False,False
0,0.8713225617933182,0,0.0,5,498.7427347842616,0.0,0.013138524588960337,0.0,0.0,1,1,1,7,1,2,False,False
13,5.47532478250401,1,61.72791705156024,14,628.4626310242035,0.02511372202723237,0.024188959280663253,0.0,0.0,3,1,1,4,4,2,True,False
0,0.6661226111088399,0,0.031060017700994966,31,601.1777200889815,0.00022115893722606265,0.009163073823689864,0.003960158439801331,0.0,1,2,1,2,3,2,False,False
0,0.0,0,0.0,4,125.18795124929308,0.06604285022008251,0.10374031894995327,0.026911225513223152,0.4,6,2,1,3,12,2,False,False
0,1.5522425090950027,0,0.08651426233152892,34,1288.743346224546,0.010530296482150169,0.031132618144717975,0.01654763876923485,0.0,1,2,1,4,1,2,True,False
0,0.0,0,0.0,0,64.81558453360748,0.19569796281839788,0.19999628642060283,0.008619842926840817,0.0,4,2,2,7,12,2,False,False
4,29.68889731810606,0,0.10014280430712004,92,6349.641666970019,0.027196709551921345,0.03196565776213684,4.881156287813348,0.0,3,3,2,1,13,2,True,False
0,275.61243389262665,0,0.0,5,525.621089195557,0.00014239161700692476,0.012559979485089787,26.8951898165116,0.0,7,1,1,3,1,2,False,True
0,34.44658499556802,0,0.0,10,490.0252150511558,0.00012895718223106001,0.009735101364910848,0.0,0.0,6,2,1,4,4,0,False,False
0,0.0,0,0.0,3,92.92828505769982,0.0,0.023126389819055605,0.0,0.0,6,1,1,1,2,2,False,False
1,2.7045620151085044,0,0.0,28,550.8424558005047,0.009871903041559585,0.012888558531227777,0.004507348333299308,0.0,6,4,1,4,1,2,True,False
0,0.521460804750252,0,0.0,4,154.00634291028356,0.06554726815389751,0.043854507340959255,0.0,0.0,7,3,2,1,2,2,False,False
2,63.59421869730468,0,0.12443518449488139,13,450.00190625024885,0.000608257948384345,0.0235620329400485,0.0,0.0,5,4,1,4,1,2,True,False
0,0.0,0,0.0,18,187.966741537048,0.012502620105610455,0.02396516853753478,0.0,0.0,6,1,1,1,2,2,True,False
0,0.10113413701016288,0,0.06005446217606177,2,44.42459795518556,0.2,0.2,0.0,0.0,5,1,1,6,2,2,True,False
0,0.7987508099047071,0,21.783860378898787,50,1290.2306834730748,0.010910556072135903,0.04049806317781074,0.0,0.0,6,3,1,8,2,2,False,False
5,316.1509916777502,5,317.2668983385686,54,2470.6166555480886,0.008919413736217885,0.02208899571665911,0.0992440023242069,0.0,6,3,1,3,3,2,True,False
5,36.39425566334975,0,0.0,13,582.6868584732857,0.0005520066058113271,0.008671297358298372,0.058618238202215296,0.0,5,3,2,5,2,2,True,False
0,0.09934736275926156,0,0.0,11,255.50719398506794,0.0,0.02391735302416652,0.0,0.0,6,1,1,6,4,2,False,False
0,2.0407214430758582,0,0.0,12,552.748635555633,0.0011898919229543243,0.022340795749404563,0.0,0.0,6,3,2,6,2,2,True,False
