Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.0879267375974914,0.1129043533455656,0.1031546110447716,0.0098149554710215,minimize
sanity.close_values_probability.score,0.88,0.922,0.9036,0.0160872620417521,maximize
sanity.distant_values_probability.score,0.002,0.008,0.0052,0.0026832815729997,minimize
stats.jensenshannon_dist.marginal,0.008227219376685,0.0101838993755055,0.009218269424943,0.0007328653860642,minimize
stats.chi_squared_test.marginal,0.2706637881732261,0.5454544143210033,0.4534767390835212,0.1117481402136771,maximize
stats.inv_kl_divergence.marginal,0.8664859477525897,0.928264164766082,0.9043151459820946,0.0259824419217763,maximize
stats.ks_test.marginal,0.8985454545454545,0.9094545454545454,0.9041906782217572,0.0043157352484037,maximize
stats.max_mean_discrepancy.joint,0.0039901810646517,0.0040446938348867,0.0040194437770713,2.4852064391733507e-05,minimize
stats.wasserstein_dist.joint,0.0231021992125542,0.0456166233336332,0.0324266596162588,0.0093767637027392,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.7769223551489561,0.8905195402298851,0.8337492465422868,0.0485414182892533,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.4703856749311296,0.4946938775510203,0.4825009002714811,0.0092524673046141,maximize
stats.alpha_precision.authenticity_OC,0.4560327198364008,0.542,0.5036026309971334,0.0320408561294959,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.765702479338843,0.8094666666666667,0.7884069338294564,0.0166219951263911,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.6088,0.6770279481935924,0.6496879846463084,0.028492718509639,maximize
stats.alpha_precision.authenticity_naive,0.3128834355828221,0.442,0.3831165420668089,0.0554485263058944,maximize
stats.prdc.precision,0.981404958677686,0.9918200408997956,0.9853878570583534,0.0039113718366159,maximize
stats.prdc.recall,0.95,0.976,0.962,0.0115758369027902,maximize
stats.prdc.density,1.0289795918367346,1.063394683026585,1.050055681418945,0.0133767346548299,maximize
stats.prdc.coverage,0.946,0.976,0.9664,0.0138130373198656,maximize
performance.linear_model.gt,0.8284522664835166,0.8284522664835166,0.8284522664835166,0.0,maximize
performance.linear_model.syn_id,0.8099988288498927,0.8452890170975277,0.822471611826931,0.0139710630192662,maximize
performance.linear_model.syn_ood,0.8064184218559219,0.8439208638583638,0.8199578449328448,0.0147410945729868,maximize
performance.mlp.gt,0.5877026540058995,0.5877026540058995,0.5877026540058995,0.0,maximize
performance.mlp.syn_id,0.5196243749489186,0.7308142288745737,0.6065412292237851,0.0825479609200856,maximize
performance.mlp.syn_ood,0.5362637362637362,0.7046153846153848,0.6069010989010989,0.0614083396669745,maximize
performance.xgb.gt,0.9174811507936508,0.9174811507936508,0.9174811507936508,0.0,maximize
performance.xgb.syn_id,0.9020853812662324,0.9496199449390936,0.9319261065367448,0.0178428751200322,maximize
performance.xgb.syn_ood,0.901708981990232,0.9512215735653236,0.9324942765567764,0.0185035613695738,maximize
performance.feat_rank_distance.corr,-0.1292929292929293,0.353939393939394,0.1802828282828283,0.1954888441182157,minimize
performance.feat_rank_distance.pvalue,1.811970836167527e-07,0.0566508875677087,0.0221320464348602,0.029517906005439,minimize
detection.detection_xgb.mean,0.6572488954344624,0.72774,0.698297170243355,0.0273938879338624,minimize
detection.detection_mlp.mean,0.4677344834841153,0.546044780927835,0.4996388324742268,0.0305879765560674,minimize
detection.detection_gmm.mean,0.49818,0.5335816326530612,0.516555390139561,0.0170547702410498,minimize
detection.detection_linear.mean,0.5761020408163265,0.625,0.6008083995020688,0.0223317876472902,minimize
privacy.delta-presence.score,2.3749999985156247,4.4999999775,3.774999984203125,1.017042270726892,maximize
privacy.k-anonymization.gt,2.0,2.0,2.0,0.0,maximize
privacy.k-anonymization.syn,1.00000001,3.00000001,1.8000000100000002,0.8366600265340756,maximize
privacy.k-map.score,1.0,2.0,1.6,0.5477225575051661,maximize
privacy.distinct l-diversity.gt,2.0,2.0,2.0,0.0,maximize
privacy.distinct l-diversity.syn,1.00000001,3.00000001,1.8000000100000002,0.8366600265340756,maximize
privacy.identifiability_score.score,0.574,0.64,0.6068,0.0287262945748316,minimize
privacy.identifiability_score.score_OC,0.488,0.518,0.4972,0.0120498962651136,minimize
