,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.0151837975313514,0.03273678290094842,0.022306837026921315,0.008314894101229419
sanity.close_values_probability.score,0.942,0.988,0.9728,0.019829271292712718
sanity.distant_values_probability.score,0.006,0.01,0.008,0.001414213562373095
stats.jensenshannon_dist.marginal,0.014597910695251364,0.015254203590464381,0.014981155090138348,0.0002718626167820508
stats.chi_squared_test.marginal,0.5087859328228296,0.6904233895794298,0.621281724002112,0.07239611081156178
stats.inv_kl_divergence.marginal,0.6928462878811088,0.7925967223013536,0.7488360198817304,0.0383078145605409
stats.ks_test.marginal,0.8300000000000001,0.8470000000000001,0.836742476583759,0.006411107576335082
stats.max_mean_discrepancy.joint,0.003999963927834011,0.004020204907489697,0.004006556722055276,8.406766750276032e-06
stats.wasserstein_dist.joint,0.14904966728420668,0.17418060841978356,0.1593025646293549,0.009272406925586426
stats.alpha_precision.delta_precision_alpha_OC,0.9293333333333333,0.9845071403692094,0.9601261930060051,0.02112947500790375
stats.alpha_precision.delta_coverage_beta_OC,0.4304377104377104,0.4709333333333334,0.45784278590851735,0.01654067452138158
stats.alpha_precision.authenticity_OC,0.504,0.552,0.536895188356511,0.019506133147099855
stats.alpha_precision.delta_precision_alpha_naive,0.5591999999999999,0.5915151515151515,0.5742662099957491,0.011487541225126035
stats.alpha_precision.delta_coverage_beta_naive,0.35973333333333346,0.4390666666666667,0.402533720370033,0.028865082554955214
stats.alpha_precision.authenticity_naive,0.5151515151515151,0.588,0.5424403230703831,0.027978432853915415
stats.prdc.precision,0.9878787878787879,0.9979959919839679,0.9919749559725511,0.004270046053711802
stats.prdc.recall,0.93,0.97,0.9536,0.020659138413786724
stats.prdc.density,1.0012,1.0288000000000002,1.0156583356612214,0.013504834004579972
stats.prdc.coverage,0.67,0.828,0.776,0.06136774397026501
performance.linear_model.gt,0.03678920929206728,0.03678920929206728,0.03678920929206728,0.0
performance.linear_model.syn_id,-0.6314221091685757,-0.03444254905699973,-0.2595262214865305,0.26015670600360596
performance.linear_model.syn_ood,-0.5840775328169261,-0.04261227340372078,-0.2491106695065614,0.23919894133793917
performance.mlp.gt,-7.977301040601837,-7.977301040601837,-7.977301040601837,0.0
performance.mlp.syn_id,-16.152182184944365,-5.751622702343379,-11.035734576614711,4.3546978763403015
performance.mlp.syn_ood,-32.11854075640326,-5.9806714316513805,-15.081697763791212,11.264083223674945
performance.xgb.gt,-0.06938796554501196,-0.06938796554501196,-0.06938796554501196,0.0
performance.xgb.syn_id,-0.04144466013766861,0.06337982532897501,-0.004703326341718332,0.039930316940335164
performance.xgb.syn_ood,-0.0493788566527336,0.059332204363316744,-0.013887973451980251,0.04330106616913699
performance.feat_rank_distance.corr,0.4358974358974358,0.6410256410256409,0.5435897435897434,0.08189086883421183
performance.feat_rank_distance.pvalue,0.0016162579704246372,0.04218179261582039,0.01526925890467557,0.01691829857039395
detection.detection_xgb.mean,0.9394343434343433,0.9758000000000001,0.955985292929293,0.014145395603586481
detection.detection_mlp.mean,0.49800000000000005,0.5146,0.5021199999999999,0.007083219606930131
detection.detection_gmm.mean,0.5,0.5,0.5,0.0
detection.detection_linear.mean,0.6679814141414142,0.6939400000000001,0.6825639595959596,0.009459859307653595
privacy.delta-presence.score,3.3749999957812498,13.999999860000003,10.274999903156251,5.1844116696646205
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,3.00000001,1.4000000099999999,0.8944271909999161
privacy.k-map.score,1.0,5.0,1.8,1.7888543819998322
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,3.00000001,1.4000000099999999,0.8944271909999161
privacy.identifiability_score.,0.358,0.41,0.38520000000000004,0.02042547429069886
privacy.identifiability_score._privacy.identifiability_score.OC,0.386,0.452,0.41400000000000003,0.02716615541441225
