Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
9,510.2489675675437,0,0.0,2,0.0,0.0020836591247463724,0.19914620502780514,0.027236554617580365,0.0,0,1,1,3,1,2,True,False
0,0.0,0,0.0493169808064762,3,2169.7004884169564,0.07441837812313415,0.030992720123210464,0.06758350374634667,0.0,1,2,2,8,1,2,False,False
5,20.7399352017572,1,89.79890252206845,19,578.1668653957723,0.01374099485337774,0.0306264164339971,0.0,0.0,7,1,1,1,1,2,False,True
0,0.0,0,0.0,3,0.0,0.08408679890246598,0.19848539123445127,0.0,0.0,6,3,2,3,2,2,True,False
7,236.2743765651252,2,30.725695397643605,65,4846.53064083538,0.015873575717872686,0.010870162468650205,6.009991219648457,0.0,7,2,1,8,5,2,False,True
5,0.059575408886445,0,0.0,29,960.4444639570083,0.0006706741322390214,0.006937892354903676,32.46329610889039,0.0,5,2,2,2,1,0,True,False
2,20.106252887285965,0,0.0,27,316.63368725655874,0.0019002674065079453,0.01738296492927691,0.0,0.0,1,2,2,3,1,0,False,False
0,0.0,0,0.20909339197779758,3,0.0,0.09181254664579329,0.13112803882469903,0.0,1.0,6,2,1,1,2,2,False,False
0,0.0,0,0.023624967150982862,16,553.8741557719369,0.002040110909063854,0.00816916446880847,0.0,0.0,6,2,1,1,2,2,False,False
0,0.0,0,27.75558701406512,5,160.91089355779815,0.001291323845965262,0.0268797231356585,0.043335680426794254,0.0,5,2,1,5,1,2,False,False
4,70.72024755496496,0,0.0,83,390.01994446791787,0.0022332984851998012,0.006269413655268512,0.0,0.0,1,1,1,1,1,0,False,False
5,250.94494197799762,0,0.0,41,2670.049367425271,0.015365130975917305,0.009718189201272464,0.07807677399536521,0.0,5,1,1,4,1,2,True,False
0,0.0,0,0.0,1,15.172406967010545,0.2,0.1936932377985869,0.0,0.0,7,2,2,1,2,2,False,False
5,159.56686000550314,0,0.0,3,462.5158622381588,0.049029610492018066,0.06416457601631664,0.0,0.0,6,3,1,6,2,2,False,False
