,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.024681830846154454,0.029159671962109522,0.02735279782059833,0.0014911869140090774,0.02786156546372559,0.0008914716044602818,5,0,0.0,minimize
sanity.close_values_probability.score,0.982,0.988,0.986,0.0021908902300206666,0.986,0.0020000000000000018,5,0,0.0,maximize
sanity.distant_values_probability.score,0.004,0.004,0.004,0.0,0.004,0.0,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.0691493624933661,0.07182167263908475,0.0705259816634529,0.0009976552114359263,0.0706780055739015,0.0016595454745065852,5,0,0.04,minimize
stats.chi_squared_test.marginal,0.0,3.0776157455989683e-87,6.155231491197937e-88,1.2310462982395874e-87,0.0,0.0,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.315201882883636,0.3436590947062177,0.33453469934952657,0.010097147301378392,0.3389356405362491,0.005747667378279697,5,0,0.01,maximize
stats.ks_test.marginal,0.2778181818181818,0.29509090909090907,0.28763636363636363,0.005704572618551767,0.2887272727272727,0.00418181818181812,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.004011027544770462,0.004011027550380781,0.0040110275469549496,2.560777160745247e-12,0.00401102754497966,4.921073097630124e-12,5,0,0.02,minimize
stats.wasserstein_dist.joint,0.20613792369730305,0.2094118178372083,0.20765700924814387,0.0011174270269147613,0.20762681531736957,0.0012916725025408637,5,0,0.03,minimize
stats.prdc.precision,0.004,0.018,0.01,0.004560701700396552,0.01,0.002,5,0,0.02,maximize
stats.prdc.recall,0.214,0.95,0.5568,0.2628843091551871,0.612,0.36000000000000004,5,0,0.02,maximize
stats.prdc.density,0.0024000000000000002,0.0092,0.00448,0.0024185946332529558,0.0036,0.0007999999999999999,5,0,0.02,maximize
stats.prdc.coverage,0.008,0.024,0.0128,0.005878775382679627,0.012,0.004,5,0,0.02,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.0002666666666666373,0.0009333333333333416,0.0006133333333333324,0.0002166410241236455,0.0006666666666667043,0.00013333333333342967,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.0,0.0037333333333333663,0.0007466666666666733,0.0014933333333333467,0.0,0.0,5,0,0.1,maximize
stats.alpha_precision.authenticity_OC,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.1,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.2781379310344827,0.286671264367816,0.2812045977011494,0.0031674697440077612,0.28007356321839083,0.004193103448276059,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.0036000000000000476,0.011866666666666581,0.0056266666666666245,0.0031319429539291605,0.004266666666666641,0.00040000000000006697,5,0,0.1,maximize
stats.alpha_precision.authenticity_naive,0.85,1.0,0.9644,0.057555538395535843,0.988,0.016000000000000014,5,0,0.1,maximize
performance.linear_model.gt,0.6552963160014226,0.6594238752779321,0.6572905723554292,0.001664189768001645,0.6569609200385279,0.003222657980379129,5,0,0.29,maximize
performance.linear_model.syn_id,0.20446175806377628,0.5275482093663912,0.4409531078173677,0.11910835835619299,0.4916509009915604,0.005779629406002962,5,0,0.29,maximize
performance.linear_model.syn_ood,0.318475,0.875,0.7073616666666667,0.19782923020176324,0.7833333333333333,0.006666666666666821,5,0,0.29,maximize
performance.mlp.gt,0.4530996483929286,0.6495724901085568,0.6067953292173264,0.07694626207189058,0.6462437819708264,0.00907995156515673,5,0,4.79,maximize
performance.mlp.syn_id,0.25264116875490933,0.4854620349125844,0.428719949904736,0.08915559736614675,0.4758953168044078,0.03717680366032011,5,0,4.79,maximize
performance.mlp.syn_ood,0.38418750000000007,0.76171875,0.65118125,0.14157239902843585,0.7333333333333334,0.1200000000000001,5,0,4.79,maximize
performance.xgb.gt,0.6632149207634864,0.6640768807823957,0.6636352596951387,0.0003289284089380749,0.6636894031176844,0.0005718032349251168,5,0,0.7,maximize
performance.xgb.syn_id,0.2562287724950217,0.5661157024793388,0.4634276895580623,0.11145917859009954,0.5244602772075299,0.08909954514350116,5,0,0.7,maximize
performance.xgb.syn_ood,0.40130000000000005,0.90625,0.7375100000000001,0.17919150327078692,0.7600000000000001,0.12666666666666682,5,0,0.7,maximize
performance.feat_rank_distance.corr,-0.08160537198013124,-0.08160537198013124,-0.08160537198013124,0.0,-0.08160537198013124,0.0,1,0,0.25,minimize
performance.feat_rank_distance.pvalue,0.008360376250661735,0.008360376250661735,0.008360376250661735,0.0,0.008360376250661735,0.0,1,0,0.25,minimize
detection.detection_xgb.mean,0.9998677344106968,1.0,0.9999531130366062,4.569629849777935e-05,0.9999639275665536,3.0096361637865776e-05,5,0,0.13,minimize
detection.detection_mlp.mean,0.7474599174783684,0.9905400223289084,0.9056164706875117,0.09985010107034074,0.9779585911504313,0.15742254758933183,5,0,2.43,minimize
detection.detection_gmm.mean,0.3545591883832076,0.9819519391345007,0.5992419604913973,0.21079659230501907,0.5359281437125749,0.13445999567130795,5,0,0.2,minimize
detection.detection_linear.mean,0.9884867736570723,0.9942057303760562,0.9907376071030869,0.0022473818988503493,0.9894038486766457,0.003570378901672888,5,0,0.87,minimize
privacy.delta-presence.score,7.4999999625000004,14.999999850000002,9.199999923,2.908607876596638,7.999999920000001,0.4999999575000009,5,0,0.03,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.06,maximize
privacy.k-anonymization.syn,1.00000001,1.00000001,1.00000001,0.0,1.00000001,0.0,5,0,0.06,maximize
privacy.k-map.score,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.03,maximize
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.08,maximize
privacy.distinct l-diversity.syn,1.00000001,1.00000001,1.00000001,0.0,1.00000001,0.0,5,0,0.08,maximize
privacy.identifiability_score.score,0.004,0.01,0.006,0.0021908902300206644,0.006,0.002,5,0,0.03,minimize
privacy.identifiability_score.score_OC,0.0,0.002,0.0004,0.0008,0.0,0.0,5,0,0.03,minimize
