Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.0331790056398081,0.0601927662005801,0.0520603752480172,0.0126548965679726,minimize
sanity.close_values_probability.score,0.9227557411273486,0.9624217118997912,0.9415448851774528,0.0164384297996071,maximize
sanity.distant_values_probability.score,0.0020876826722338,0.0041753653444676,0.0026096033402922,0.0010438413361169,minimize
stats.jensenshannon_dist.marginal,0.0044982448638396,0.0052390892031815,0.0048967215300585,0.0003573763208385,minimize
stats.chi_squared_test.marginal,0.4487742885295654,0.7221388877804915,0.5628247646521639,0.1146278877502489,maximize
stats.inv_kl_divergence.marginal,0.8646874897461964,0.9479499090523767,0.9207634295575212,0.0379041163822641,maximize
stats.ks_test.marginal,0.935334368137082,0.9433284130209418,0.9394813928210448,0.0040727192093879,maximize
stats.max_mean_discrepancy.joint,0.0041832086823276,0.0043217994253469,0.0042357305033508,6.495440310421361e-05,minimize
stats.wasserstein_dist.joint,0.0096778894568061,0.0676031057702577,0.0302376687976658,0.0271871782499287,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.768678763343695,0.9605124003872794,0.8728105046389157,0.0886525704855629,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.4566037735849058,0.5252100840336134,0.4954105571229266,0.0351464258938857,maximize
stats.alpha_precision.authenticity_OC,0.440251572327044,0.509719222462203,0.4884774676048747,0.0327811389485836,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.8936011904761905,0.9050420168067228,0.9009868844133664,0.005279956661323,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.5508036338225017,0.5822916666666667,0.5654994151423174,0.0132450605028075,maximize
stats.alpha_precision.authenticity_naive,0.4168466522678186,0.453125,0.4341756553462563,0.0150021285711419,maximize
stats.prdc.precision,0.9719222462203024,0.9754464285714286,0.9742503395134288,0.0015803755715904,maximize
stats.prdc.recall,0.974947807933194,0.9874739039665972,0.9832985386221296,0.0056534714019735,maximize
stats.prdc.density,0.9977678571428572,1.0371490280777538,1.0182770341409788,0.0161771754935343,maximize
stats.prdc.coverage,0.954070981210856,0.9812108559498957,0.9697286012526096,0.0116237251833612,maximize
performance.linear_model.gt,0.9681481481481482,0.9681481481481482,0.9681481481481482,0.0,maximize
performance.linear_model.syn_id,0.9913933379758588,0.9948036598576292,0.993495692767977,0.0015449317067123,maximize
performance.linear_model.syn_ood,0.9925925925925928,0.9948148148148148,0.9937952559300872,0.0011845734712303,maximize
performance.mlp.gt,0.8377777777777778,0.8377777777777778,0.8377777777777778,0.0,maximize
performance.mlp.syn_id,0.5027777777777778,0.9627777777777778,0.8032020246478874,0.2121108544235808,maximize
performance.mlp.syn_ood,0.5,0.9851851851851852,0.8145833333333332,0.2294059730698172,maximize
performance.xgb.gt,0.9799958385351644,0.9799958385351644,0.9799958385351644,0.0,maximize
performance.xgb.syn_id,0.9965435752604972,0.9982136593417932,0.9973496015165584,0.0007358254945193,maximize
performance.xgb.syn_ood,0.995925925925926,0.998148148148148,0.9971296296296296,0.0011857637476727,maximize
performance.feat_rank_distance.corr,0.1293569978106938,0.4001349726709478,0.2606367084597506,0.1158959338171621,minimize
performance.feat_rank_distance.pvalue,1.1552125196409723e-08,0.0639008329086691,0.0165168036726734,0.0316054135814719,minimize
detection.detection_xgb.mean,0.4981798245614035,0.6208812750509232,0.5504831637999161,0.0511938996659189,minimize
detection.detection_mlp.mean,0.4767868238304092,0.4870137530449546,0.4800647278944,0.0047115136216486,minimize
detection.detection_gmm.mean,0.4912171052631578,0.5297197094298246,0.5087572525816928,0.0201107098050112,minimize
detection.detection_linear.mean,0.5127034928926562,0.5289686129385964,0.5230865254797368,0.0073079236417053,minimize
privacy.delta-presence.score,2.49999999375,9.4999999525,5.4999999615625015,2.915475933559849,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,maximize
privacy.k-anonymization.syn,1.00000001,1.00000001,1.00000001,0.0,maximize
privacy.k-map.score,1.0,1.0,1.0,0.0,maximize
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0,maximize
privacy.distinct l-diversity.syn,1.00000001,1.00000001,1.00000001,0.0,maximize
privacy.identifiability_score.score,0.4676409185803757,0.4968684759916493,0.4754697286012526,0.0142997373611931,minimize
privacy.identifiability_score.score_OC,0.4697286012526096,0.5448851774530271,0.4911273486430062,0.0361747879982535,minimize
