age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
85,1,18827,12,16,5,0,2,1,0,49623,1764,16,40,0
90,0,18827,0,16,5,0,3,1,0,99999,203,37,40,1
85,6,351886,13,8,5,0,3,1,1,9321,8,34,34,1
85,6,18827,12,16,5,0,2,3,1,31257,1705,16,27,1
45,4,47199,1,16,6,0,5,3,0,13322,1293,1,32,1
90,6,18827,13,16,6,0,3,2,0,27601,1705,37,40,1
72,6,18827,12,7,3,0,5,0,0,20665,1705,16,40,1
85,1,18827,13,16,6,0,2,3,0,16102,84,34,38,1
88,0,18827,12,16,5,0,5,2,0,50870,1705,20,40,1
88,0,98870,12,16,6,0,5,3,0,31234,1705,16,27,1
90,3,18827,9,16,3,0,3,1,0,0,0,38,17,1
44,3,18827,12,16,6,0,4,1,1,31234,1705,16,34,1
83,6,18827,11,16,3,0,2,0,0,22559,445,37,39,1
44,4,18827,12,16,5,3,2,3,0,17892,1705,16,40,1
83,3,18827,14,16,1,0,3,1,0,50870,0,1,40,1
85,6,18827,12,16,1,0,2,3,0,40756,985,16,26,1
90,4,18827,13,8,0,3,5,2,0,9777,0,1,28,0
41,5,18827,13,16,5,0,3,2,0,6018,174,16,40,1
76,0,99444,13,8,5,0,2,1,1,24607,0,1,40,1
85,0,18827,12,16,6,0,3,3,0,99999,1705,16,40,1
90,0,18827,12,16,6,0,3,3,0,31234,1705,1,40,1
72,3,18827,12,16,1,0,2,3,0,30441,0,16,37,1
90,6,186411,13,16,0,0,3,3,0,28885,1453,16,28,1
76,0,86026,9,16,1,0,5,3,0,24815,1651,16,27,0
85,3,98870,12,16,5,0,2,3,0,50870,1705,16,40,0
90,6,99444,12,12,3,0,2,1,0,50870,1392,16,31,1
90,3,18827,13,9,5,3,3,0,0,31234,570,16,6,1
68,3,99444,12,16,5,0,2,3,0,50870,1598,1,40,1
44,6,99444,13,7,5,0,1,1,0,27941,303,16,40,1
