AverageMInFile,NumSatisfactoryTrades,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,PercentTradesWBalance,NumBank2NatlTradesWHighUtilization,MaxDelqEver,NumTrades90Ever2DerogPubRec,NumTrades60Ever2DerogPubRec,MaxDelq2PublicRecLast12M,NumInqLast6M,MSinceMostRecentInqexcl7days,NumTradesOpeninLast12M,MSinceMostRecentDelq,PercentInstallTrades,NetFractionInstallBurden,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,PercentTradesNeverDelq,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumTotalTrades,RiskPerformance
65,18,64,120,7,73,2,6,0,0,6,1,0,1,18,40,62,1,65,85,5,3,20,0
65,15,72,138,1,89,1,6,0,0,6,2,0,2,29,29,-8,2,60,94,7,1,17,0
79,44,60,186,6,84,5,6,0,0,6,1,0,3,26,18,77,1,60,98,12,3,45,1
62,11,69,127,14,100,0,2,2,2,6,0,0,0,26,42,59,0,24,92,6,3,12,1
65,14,68,161,1,50,0,6,0,0,4,2,0,3,2,27,89,2,36,87,1,3,15,1
91,15,82,-8,24,50,0,5,0,1,6,0,-7,0,57,31,-8,0,0,94,2,1,0,0
79,29,69,211,1,80,1,6,0,0,4,4,1,1,9,50,65,4,33,97,5,3,30,1
68,22,63,216,7,50,2,6,0,0,4,0,0,1,4,9,86,0,35,77,5,2,22,1
84,21,81,190,6,88,0,8,0,0,7,0,7,2,-7,29,91,0,8,100,5,2,21,1
68,43,72,133,2,50,1,6,1,1,6,0,0,6,39,23,90,0,13,98,7,3,45,1
80,24,62,165,11,50,0,6,1,1,4,0,0,1,1,52,-8,0,1,92,1,1,26,0
94,15,89,243,17,25,0,8,0,0,7,1,0,0,-7,27,94,1,8,100,1,1,15,0
52,14,62,185,9,100,1,5,0,1,4,5,0,1,3,65,70,5,26,76,3,4,17,0
80,21,62,150,13,100,0,6,1,1,0,0,14,0,8,30,-8,0,40,87,7,1,23,0
74,21,64,190,11,100,2,6,1,1,0,0,0,1,16,43,51,0,69,90,5,3,23,0
92,18,79,219,5,75,1,8,0,0,7,0,23,1,-7,28,31,0,15,100,3,2,18,1
73,25,68,178,3,86,1,6,0,0,6,0,0,4,53,38,82,0,43,92,6,3,26,0
70,24,61,204,3,100,3,2,1,1,0,2,0,2,3,44,45,2,74,93,8,2,27,0
93,8,69,244,2,86,0,5,0,1,6,1,0,4,13,44,84,1,33,72,3,3,16,1
52,18,65,77,17,77,1,5,0,1,3,1,-7,0,4,42,68,1,30,95,6,4,14,0
71,9,85,106,14,75,0,8,0,0,7,0,0,0,-7,56,44,0,4,100,1,2,9,1
68,15,84,242,5,50,0,8,0,0,7,1,4,1,-7,27,35,1,7,100,2,3,15,1
66,19,76,219,2,70,0,8,0,0,7,4,1,2,-7,20,100,4,37,100,5,2,20,1
58,23,82,118,9,50,0,8,0,0,7,2,0,1,-7,25,-8,2,7,100,3,2,24,1
52,20,68,114,3,71,1,6,0,0,6,2,2,6,32,5,-8,2,22,85,9,1,22,1
87,16,71,176,6,75,1,2,1,1,6,0,-7,1,57,35,-8,0,70,94,3,-8,17,1
52,13,80,187,8,57,0,8,0,0,7,1,0,1,-7,31,-8,1,22,100,3,1,13,1
93,30,75,351,8,57,0,6,0,0,4,1,-7,1,1,7,-8,1,9,90,7,-8,28,1
92,24,82,228,17,68,0,8,0,0,7,2,1,0,-7,34,42,2,2,100,9,4,29,1
87,16,82,217,18,60,0,6,0,0,6,1,2,0,41,35,96,1,9,94,1,2,29,1
68,30,71,188,0,82,1,6,0,0,6,1,0,4,51,34,73,1,31,97,5,4,32,1
74,22,69,140,6,75,1,5,0,1,6,0,0,1,26,43,80,0,41,87,3,2,23,1
62,14,74,163,14,80,2,8,0,0,7,0,-7,0,-7,36,71,0,43,100,2,3,14,1
79,44,79,288,4,53,1,8,0,0,7,0,11,4,-7,28,93,0,27,100,7,2,47,1
87,12,82,341,16,56,0,8,0,0,7,0,16,0,-7,42,48,0,2,100,2,3,13,1
75,26,72,173,4,38,1,6,0,0,6,0,19,1,19,30,-8,0,42,96,3,-8,26,0
80,11,61,388,8,63,3,6,0,0,6,1,0,2,21,36,-8,1,71,82,4,1,11,0
65,12,70,191,6,67,0,4,1,2,6,0,0,2,26,40,-8,0,7,73,2,-8,16,1
52,28,68,179,4,83,2,8,0,0,7,1,0,2,-7,57,59,1,69,100,6,4,28,0
69,18,84,200,12,40,0,8,0,0,7,0,13,0,-7,39,86,0,1,100,2,2,18,1
81,28,63,496,5,82,0,6,2,2,4,0,5,3,4,27,88,0,54,91,14,4,37,0
89,32,72,245,2,56,1,5,0,1,6,1,2,2,44,23,65,1,26,91,5,4,35,0
83,12,81,268,6,33,1,4,1,1,6,0,-7,4,70,23,-8,0,19,92,2,1,15,0
92,18,80,219,3,88,1,8,0,0,7,0,5,2,-7,20,100,0,41,100,5,2,20,1
69,34,68,179,7,50,3,8,0,0,7,1,0,3,-7,29,83,1,34,100,7,3,34,0
60,18,81,177,1,64,1,8,0,0,7,2,0,4,-7,5,-8,2,6,100,7,-8,22,1
61,18,84,152,6,86,0,8,0,0,7,0,-7,2,-7,56,-8,0,3,100,2,4,5,1
86,33,82,473,4,47,0,6,0,0,6,0,-8,2,29,33,72,0,9,97,4,3,35,1
78,16,63,246,2,80,1,6,0,0,4,2,1,3,4,47,69,2,48,59,6,2,17,1
71,31,77,165,3,38,2,8,0,0,7,0,0,6,-7,19,98,0,33,100,4,2,31,1
59,19,68,125,6,55,0,6,0,0,4,1,1,2,0,21,97,1,18,84,3,2,20,0
55,15,78,176,5,67,0,8,0,0,7,0,0,1,-7,12,-8,0,64,100,4,-8,17,0
51,14,67,262,5,82,1,6,0,0,6,0,0,3,38,39,79,0,31,83,5,4,18,0
68,11,70,172,10,83,2,6,0,0,6,0,-7,1,48,55,8,0,92,91,3,2,11,1
61,24,80,226,5,58,0,6,0,0,4,0,-7,2,3,48,91,0,0,96,1,6,25,0
78,18,84,128,4,80,0,8,0,0,7,1,0,1,-7,39,62,1,8,100,2,2,18,1
62,23,84,-8,6,29,0,8,0,0,7,6,0,1,-7,9,98,6,0,100,0,2,0,1
75,40,60,208,4,100,2,3,1,1,6,5,0,4,14,60,87,5,91,87,8,5,45,0
52,20,68,114,3,71,1,6,0,0,6,2,2,6,32,5,-8,2,22,85,9,1,22,1
69,14,75,160,5,83,0,8,0,0,7,2,4,2,-7,57,93,2,57,100,2,3,28,1
64,13,66,115,15,75,2,5,1,2,6,5,0,0,41,14,-8,4,66,93,5,1,15,0
63,24,78,133,4,70,0,6,0,0,6,2,0,1,50,42,46,2,22,96,4,3,24,1
61,24,80,226,5,58,0,6,0,0,4,0,-7,2,3,48,91,0,0,96,1,6,25,0
55,20,64,114,8,100,3,8,0,0,7,0,0,2,-7,14,91,0,86,100,6,2,21,0
71,21,61,158,20,100,4,6,0,0,6,1,0,0,47,29,-8,1,95,95,7,2,21,1
52,15,68,213,4,91,3,8,0,0,7,3,0,2,-7,20,-8,3,77,100,9,1,15,1
63,17,68,156,13,44,0,5,0,1,6,1,0,0,13,22,-8,1,16,89,4,1,18,0
