alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target
14.165551528733205,1.3627173863541113,1.8914819983341729,18.456192795762814,70.0,2.0299293336612836,1.4591895691778733,0.5395602704852104,2.3943112793332744,5.427834417215605,1.272450140612018,2.969295758141952,776.7920244389995,1
12.896082617866979,1.2232827619020794,1.693368073613056,18.17351295708441,74.04142711101585,2.1573148863745035,0.47,0.3635314456925398,1.150807183587956,4.680998159219793,1.2414544497283926,1.8868921623479638,522.6565928542478,1
11.283424282077958,1.4283186176792533,3.0236717053325033,21.169297054987243,93.20476748987869,1.15,2.901258423916874,0.13,1.2356755943919777,3.9762185327333857,0.743873213184014,2.9887273911827075,905.9372788228051,2
13.562524301202302,2.5567136486378788,2.4414307513372475,17.48144084482717,75.71725633335481,3.120830939058205,0.47,0.47239180170306094,1.5031875814161413,3.004792447391347,1.1895459728151012,3.6892356160881503,541.9071096330533,2
12.665513286732772,2.10492170031654,2.444128123682164,13.741398186803222,88.18780768102717,2.1590727244178547,1.182781510965383,0.2775629212057932,1.776014549966051,5.8656941909882985,1.433725598690717,2.964230693594064,436.5750076518468,2
14.477576748904793,5.8,2.0704180118244535,23.118128926787193,73.02049582107081,3.30390772980754,1.694495314890735,0.5828936351193371,1.523056111528638,2.0119068635573147,1.239873427203446,3.1848274818634987,568.1810102913239,2
12.598060802028506,3.6362001850899817,2.2037568909918344,23.454616859024373,76.28666030225159,2.709103473698155,1.4824843863026336,0.5670047373907653,2.3012104551057675,7.644281663186578,1.2293163059391834,2.1240653807686365,278.0,2
14.83,5.8,1.8951326592034632,22.205118919551037,78.59947115596609,2.578520781592292,2.2321635093405963,0.30795186377853107,1.9790972563958475,6.484863911855848,1.203325840034405,3.361824403527274,1106.8117442510948,0
12.582274171668486,3.169238070089294,2.321173999745214,25.83736937391383,85.06544534404027,3.557715045679335,3.1377235430323545,0.48933965493838594,2.6972266936522598,5.825809988162334,1.1995091322237532,2.8415657456076184,393.53416471914244,1
12.376153872174008,1.4242325665954056,2.582520145921739,19.739285139893965,97.71269464460846,1.6444860464994842,0.7428112949742571,0.35101170774809864,1.6393842844878899,5.446799455128988,0.9701341940439631,3.629462675515879,358.1987478749121,2
12.702947241867571,1.8807234129985964,2.33577144780881,22.026155236487327,75.53366602577017,2.752710228455247,1.3676861196303824,0.63,1.4128247907219609,1.4193251488651963,1.3174229301544522,3.6519371731447343,786.089494715125,0
14.639645185415803,3.0577009398145325,2.2337156780486125,15.982763365280457,79.17604257610806,1.8067362352279615,2.23579733359655,0.21124544601631784,0.46940311830382064,4.2137355319699985,1.187043816490367,3.285577102563207,1286.1351188594758,0
13.000417343548031,1.7956295983383812,2.5055845945372157,24.971209619099668,80.00584609918823,2.7978733285936292,2.5445374050914578,0.22054697175447774,2.1618861012618638,4.155047389685098,1.5952331958796033,3.2843037445893586,679.1652478832593,2
13.190481444787737,1.9220729701693278,2.1198177061741523,17.757696716745624,80.50248647537904,1.884136837646179,1.8530094592912503,0.4956039514429338,2.7085718944536312,5.42466674377152,0.7529598976763294,3.05560719795981,1066.4579070268524,1
13.285405669792544,1.777117953359217,2.0540920153701214,20.075308548636546,95.47399128070842,2.229038761474574,1.8705856773559946,0.4484834679736027,0.537805917024948,3.743640930755,1.111354256266455,2.880433175810453,1201.715569246867,1
