duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
24,43,6,3,1,2,1,0,1,3,1,2,3,1,0,1,1,0,2,4,1516
12,43,3,0,1,1,4,0,1,3,1,3,3,1,3,1,1,4,2,3,1804
15,22,9,2,1,2,4,1,0,3,1,3,1,0,0,1,1,1,2,2,3821
12,22,3,0,1,2,2,1,1,1,2,3,1,1,0,1,1,1,2,3,1894
24,36,0,0,1,2,4,0,1,2,1,4,0,1,3,2,2,1,2,3,999
12,29,6,0,1,2,2,0,0,3,1,1,1,1,0,1,1,1,2,4,1499
24,36,4,2,1,1,4,1,1,1,0,1,1,1,3,3,1,1,2,4,2862
6,27,3,3,1,1,3,0,1,2,1,3,3,1,0,3,1,1,2,2,1236
18,43,3,0,1,1,2,1,1,3,1,2,1,1,3,4,1,4,2,4,1883
6,32,3,1,0,2,2,1,1,3,1,2,1,1,3,1,1,1,2,2,3568
12,29,6,0,1,1,2,0,0,3,1,1,1,1,0,3,1,1,2,4,1499
24,28,3,0,1,2,2,1,1,0,1,1,1,1,0,1,1,0,2,1,6403
12,22,2,0,1,1,4,0,1,1,2,2,1,1,0,3,1,1,2,2,1731
18,33,6,0,1,1,1,0,1,2,1,2,3,1,0,3,1,4,2,4,1889
12,34,6,3,1,2,2,0,1,3,1,2,1,1,3,2,2,2,2,1,3564
12,35,4,3,0,2,2,0,1,3,1,2,3,0,0,1,1,0,2,4,3449
24,33,6,0,1,2,3,0,0,1,1,1,1,1,3,1,1,2,2,1,6403
6,43,6,1,1,1,3,0,1,3,2,3,1,1,2,1,1,1,2,1,1328
24,30,3,1,1,2,2,1,1,1,1,1,0,0,0,4,1,1,2,2,4113
18,33,4,0,1,1,2,0,0,2,1,1,1,1,0,1,1,1,2,2,3260
12,25,6,0,1,1,2,0,1,3,1,2,1,1,3,3,1,1,2,3,1262
24,45,5,2,1,2,4,0,0,1,0,1,1,1,3,1,1,1,2,4,2520
12,26,6,3,1,2,1,0,1,1,1,2,1,1,3,1,1,1,2,3,1768
18,33,4,0,1,2,2,0,0,0,1,4,0,0,3,4,1,2,2,1,7249
6,37,4,3,1,1,1,0,1,3,1,0,1,0,3,1,1,1,2,4,1503
12,39,8,3,1,2,4,0,0,1,1,0,1,1,3,1,2,3,2,4,3449
12,22,9,2,1,2,4,0,1,3,1,3,1,1,0,1,1,1,2,4,1124
36,34,4,2,1,2,4,0,1,2,1,0,1,1,3,1,2,1,2,2,4795
36,25,3,3,1,2,2,1,1,2,1,1,1,1,0,1,1,1,2,2,2612
24,27,4,0,1,2,4,0,1,0,1,2,1,1,3,1,1,3,2,4,2302
18,24,6,3,1,1,2,0,1,2,1,2,1,0,0,3,1,1,2,3,1459
24,48,3,1,1,2,4,1,1,3,2,0,1,0,3,1,1,1,0,4,1945
24,65,9,0,1,2,4,1,1,3,1,0,1,1,3,1,1,4,2,4,1924
24,26,6,0,1,1,1,0,1,1,1,2,1,0,0,3,1,4,2,4,1924
18,27,6,3,1,1,2,0,1,1,1,1,3,0,3,3,1,4,2,4,1869
12,35,4,3,0,1,2,0,1,3,1,2,3,1,0,0,1,3,2,4,3449
24,33,6,0,1,1,2,0,0,1,1,1,1,1,3,2,1,1,2,1,6403
18,25,3,1,1,2,4,0,0,1,2,3,1,0,0,3,1,1,2,2,8081
9,35,6,3,1,3,4,1,1,3,1,2,3,1,0,1,1,4,2,4,0921
12,38,4,0,1,1,2,0,0,2,1,2,1,0,3,3,1,1,0,3,2279
24,24,4,1,1,1,4,0,1,1,2,1,1,0,0,3,1,1,2,3,1207
12,39,2,2,1,1,3,0,1,1,1,4,0,0,3,3,2,1,2,1,1927
24,29,4,3,1,1,4,0,1,1,1,2,1,0,0,3,1,1,2,2,1924
18,30,0,0,1,1,2,1,1,2,1,1,1,1,3,3,1,2,2,1,3229
24,25,4,3,1,1,1,0,1,1,1,1,3,1,0,3,1,1,1,4,1276
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,3,1459
24,27,4,2,1,1,4,0,1,0,1,1,1,1,2,3,1,4,2,2,6458
6,28,4,1,1,1,3,1,1,3,2,1,1,1,3,3,1,1,2,2,3438
24,37,0,0,1,2,2,1,1,0,1,0,0,0,3,3,1,1,2,4,2605
24,32,9,0,1,2,4,0,1,3,1,3,1,1,0,3,1,4,2,2,5430
12,29,6,0,1,1,2,0,0,3,1,1,1,1,0,3,1,1,2,4,1499
24,36,4,3,1,2,4,1,1,3,1,0,1,1,3,1,1,1,2,4,1943
24,27,9,0,1,1,3,1,1,2,1,1,1,1,2,3,1,1,2,2,3420
12,22,3,0,1,1,2,0,1,1,1,2,1,1,3,3,1,1,2,4,1771
18,33,0,3,1,1,2,0,1,2,1,3,1,1,1,3,1,1,1,4,2201
12,26,6,3,0,1,2,0,1,3,1,2,1,1,2,3,1,1,2,3,1252
12,45,5,2,1,2,1,0,0,2,0,1,0,0,3,1,2,1,2,3,1258
9,31,4,0,1,2,3,1,1,3,1,2,1,1,3,1,1,1,2,4,1583
9,25,2,3,1,3,2,0,1,2,1,2,1,1,0,1,1,1,2,1,2607
15,33,9,0,1,1,2,0,1,3,1,3,1,1,3,3,1,1,2,4,1504
12,20,6,1,1,1,1,0,1,1,1,3,1,0,2,3,1,2,2,4,674
36,27,9,2,1,1,2,0,1,3,1,2,1,0,3,3,1,4,2,4,7345
24,48,3,1,1,2,4,1,1,1,2,0,1,1,3,1,1,1,2,4,1383
24,34,9,2,1,1,4,1,1,3,1,3,0,1,0,3,1,1,2,2,7721
24,58,6,0,1,1,4,1,1,3,1,0,3,1,3,1,1,1,2,4,2694
6,31,4,3,1,1,1,0,1,3,1,2,1,1,0,0,1,2,2,1,1539
12,20,7,3,1,1,4,0,1,2,1,3,1,1,0,3,1,1,2,2,2037
10,27,13,0,1,2,3,0,0,3,1,3,3,1,3,1,1,1,2,1,2326
9,33,3,1,1,1,2,0,1,2,1,2,1,1,1,3,1,1,2,2,3199
6,34,4,3,1,1,2,0,1,0,1,2,3,0,3,3,2,1,2,4,1344
24,24,4,1,1,1,4,0,1,1,2,1,1,0,0,3,1,1,2,4,1209
12,39,2,2,1,1,4,1,1,1,1,2,1,0,3,3,2,1,2,3,1802
15,30,6,0,1,2,3,0,1,1,1,0,1,1,0,1,1,1,2,2,3569
9,74,0,3,1,3,4,0,1,2,1,2,3,1,0,1,1,1,2,1,1573
12,44,3,0,1,1,2,0,1,1,1,2,1,1,3,1,1,1,2,3,4381
12,29,6,0,1,2,2,1,1,3,1,3,1,1,0,3,1,1,2,4,1499
24,36,4,2,1,1,4,0,0,3,0,1,0,1,3,1,1,1,2,4,2433
24,27,9,3,1,2,1,1,1,1,1,3,1,1,2,3,1,1,2,4,2462
18,24,4,2,1,2,3,0,0,1,1,2,1,1,3,1,1,4,2,4,780
6,34,4,0,1,1,2,0,1,0,1,0,1,1,3,1,1,3,2,1,1204
12,25,6,0,1,1,3,0,0,1,1,2,1,1,3,3,1,1,2,3,1262
12,23,3,1,1,1,4,0,1,3,1,1,1,0,0,3,1,2,2,4,1124
18,30,4,0,1,2,2,0,1,1,1,4,0,1,3,1,1,1,2,4,1444
9,35,3,1,1,1,1,0,1,3,1,3,1,1,0,3,1,1,2,4,2131
15,25,9,3,1,1,4,0,1,2,2,2,1,1,0,3,1,4,2,2,3563
12,23,6,3,1,1,1,0,1,2,1,2,3,1,0,1,1,1,2,3,1499
12,26,3,0,1,1,1,0,1,1,2,2,1,0,0,3,1,1,2,4,1104
48,35,9,2,1,2,1,1,1,3,0,3,1,1,3,1,1,4,2,2,6353
12,42,6,0,1,2,4,0,1,3,1,0,3,1,3,1,2,1,2,2,2324
24,28,6,0,1,1,2,0,1,1,1,1,1,1,0,3,1,1,2,4,2689
24,43,6,3,1,1,1,0,1,3,1,2,3,1,0,1,1,0,2,4,1519
12,39,4,3,1,2,4,0,1,0,1,3,1,1,3,1,1,2,2,4,484
18,33,0,0,1,1,4,1,1,2,1,2,1,1,3,1,1,1,2,4,1930
9,35,6,3,1,1,2,0,1,3,1,2,1,1,0,3,1,3,2,1,3396
21,24,9,1,1,1,4,0,0,1,2,3,1,0,0,3,1,1,2,4,2629
12,29,6,0,1,1,2,0,0,3,1,1,1,1,0,3,1,1,2,3,2171
12,22,3,3,1,1,4,0,1,3,1,2,3,1,0,3,1,2,2,2,1136
18,28,6,0,1,2,2,1,1,1,1,0,1,1,0,1,1,1,2,2,3181
18,22,3,3,1,1,4,0,1,3,1,2,3,1,0,0,1,1,2,3,2430
24,38,9,2,1,2,4,0,1,2,0,2,1,1,3,3,2,1,2,4,2384
24,24,4,1,1,1,4,0,1,1,2,1,1,0,0,3,1,1,2,4,1209
24,34,3,0,1,2,2,0,1,3,1,1,1,1,3,1,2,1,2,4,1348
8,37,6,2,1,2,3,1,1,3,1,4,2,1,0,1,1,1,0,4,790
9,47,6,3,1,1,2,0,1,3,1,2,3,1,3,1,1,4,2,4,2325
18,33,6,1,1,2,2,0,1,3,1,2,1,1,3,1,2,1,2,4,2383
6,26,4,3,0,1,3,0,1,2,1,1,3,0,2,0,1,3,2,3,590
9,36,5,1,1,1,4,1,0,3,1,2,1,1,3,3,1,1,2,4,790
15,33,6,0,1,2,3,0,1,1,1,3,1,1,0,1,1,1,2,3,2406
9,32,4,1,1,2,2,1,0,3,1,3,1,1,3,1,2,1,2,4,2092
18,33,0,1,1,2,3,0,1,2,1,1,1,1,3,2,1,1,2,3,4366
15,26,6,1,1,2,3,0,1,3,1,2,1,1,3,3,1,1,2,3,1459
9,23,4,3,1,1,4,1,1,2,2,1,1,0,0,3,1,1,2,4,2206
9,36,3,0,1,3,4,1,1,3,1,2,1,1,3,3,2,1,2,4,1318
18,33,6,0,1,1,2,0,1,1,1,2,1,1,3,3,1,1,2,2,2639
21,27,6,0,1,2,3,0,1,2,1,1,1,1,3,3,1,1,2,2,2675
24,24,4,1,1,1,4,0,1,1,2,1,1,0,0,3,1,1,2,3,1207
24,34,3,0,1,2,2,0,1,3,1,1,1,1,3,1,2,1,2,2,11961
6,49,4,3,1,3,4,0,1,3,1,4,3,1,3,1,1,3,2,1,1166
9,58,4,3,1,1,4,0,1,2,1,0,0,1,0,3,1,1,2,1,2623
18,60,9,2,1,1,4,0,1,1,2,4,1,1,0,3,1,1,2,4,3503
24,46,3,0,1,1,4,0,0,3,1,0,1,1,3,1,1,1,2,3,947
18,66,9,1,1,2,4,1,1,3,1,2,1,1,3,1,1,4,0,4,2811
10,49,4,3,1,2,4,1,1,3,1,3,3,1,3,3,1,3,2,4,1623
6,24,6,3,1,1,0,0,1,2,1,3,1,0,2,3,1,1,2,4,646
24,27,9,1,1,1,2,0,1,3,1,1,1,1,0,3,1,1,2,4,7374
6,27,6,1,1,2,1,0,1,3,1,1,1,1,0,1,1,2,2,1,1232
36,27,7,0,1,2,2,0,1,3,1,1,1,1,3,4,1,1,2,4,2615
9,24,6,3,1,1,3,0,1,2,1,2,1,1,3,3,1,1,2,4,458
18,34,4,3,1,1,2,0,0,2,1,0,1,1,3,3,1,4,2,1,3564
24,38,3,1,1,1,4,0,2,3,1,0,0,1,1,3,1,1,2,2,1924
12,38,8,3,1,1,3,0,1,3,1,2,3,1,0,1,2,3,2,4,3449
24,27,6,0,1,1,2,0,1,1,1,1,1,1,3,3,1,1,2,1,6403
18,23,3,1,1,2,4,0,0,1,2,3,1,0,0,3,1,1,2,2,3090
12,26,4,3,1,1,2,1,1,2,2,1,3,0,0,3,1,1,2,2,1771
12,39,9,0,1,2,4,0,1,3,1,2,3,1,3,1,2,1,2,4,3495
12,24,3,3,1,1,3,0,1,1,1,3,1,0,0,3,1,1,2,3,1072
9,47,1,0,1,2,2,1,1,2,1,2,0,0,0,1,1,1,2,4,2558
36,28,9,0,1,1,4,0,1,2,2,0,0,0,0,3,1,1,2,3,8133
30,24,4,0,1,2,3,0,1,1,1,3,1,1,0,4,1,2,2,2,2813
24,31,4,3,1,2,4,1,1,3,1,0,1,1,3,3,1,4,2,4,1384
12,37,8,3,1,1,3,0,1,3,1,2,3,1,0,0,2,3,2,4,3449
24,27,6,0,1,1,2,0,1,1,1,2,1,1,3,3,1,1,2,1,6403
12,31,4,3,1,1,2,0,1,1,1,2,3,1,0,3,1,1,2,4,2091
18,40,9,0,1,1,4,0,1,2,2,0,1,1,3,3,1,1,2,4,2595
