duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
36,25,6,0,1,2,2,1,1,3,1,2,0,0,0,1,1,1,2,4,4461
24,23,1,1,1,1,4,0,2,3,2,2,1,1,0,3,1,1,0,3,2320
12,41,2,0,1,1,3,1,1,0,1,0,1,1,3,3,1,1,2,4,676
12,30,3,1,1,1,2,0,1,2,1,2,1,1,0,3,1,1,2,4,1520
18,33,6,0,1,1,4,0,1,3,1,0,1,1,1,3,1,1,2,2,3119
18,31,0,3,1,1,1,0,0,3,1,3,1,1,3,3,1,2,2,4,1459
36,24,9,2,1,1,4,0,1,2,1,1,1,1,0,3,1,4,2,1,8338
12,49,2,2,1,1,3,1,1,0,0,0,3,0,0,1,2,1,2,4,836
18,27,6,0,1,1,1,1,2,3,1,1,0,0,3,3,1,1,2,4,2572
24,35,4,1,1,2,4,0,1,2,1,2,1,1,0,1,1,1,0,4,1343
24,49,6,3,1,1,4,0,1,3,1,0,3,1,3,3,1,3,2,3,1262
6,63,7,3,1,2,4,1,0,3,1,0,1,1,3,1,1,1,2,3,1832
12,49,4,3,1,1,3,0,1,1,1,0,3,1,3,3,1,1,2,2,3979
9,27,4,3,1,1,4,0,1,0,1,0,1,0,0,3,1,1,0,4,654
24,34,9,1,1,1,1,1,1,2,1,0,1,1,0,3,1,1,2,4,1922
12,61,6,3,1,1,4,0,0,3,1,3,3,1,3,3,1,0,2,3,1262
24,27,5,2,1,2,4,1,1,1,3,3,0,0,3,1,2,4,2,4,4027
18,39,3,3,1,2,4,0,1,1,2,2,3,1,3,1,1,1,2,2,3028
9,35,4,1,1,2,3,0,1,2,1,2,3,1,3,1,1,1,1,2,1958
6,24,4,0,1,1,2,0,1,1,2,3,1,0,0,3,1,1,2,2,676
12,23,6,0,1,1,1,0,1,3,1,2,1,1,0,3,1,1,2,4,1499
12,25,4,3,1,2,1,0,1,3,1,1,1,1,0,1,1,3,2,4,1195
42,32,9,2,1,2,4,1,0,3,1,0,1,1,3,2,1,4,2,2,5955
6,27,6,0,1,1,3,0,1,3,1,2,1,1,3,3,1,1,2,4,760
18,31,6,3,1,2,2,0,1,3,1,1,0,1,0,1,1,1,2,4,1344
36,37,3,1,1,1,2,0,1,3,1,3,0,1,3,2,2,0,2,1,3620
24,43,6,0,1,1,4,1,1,3,1,0,0,1,3,0,2,4,2,4,2282
9,24,1,1,1,1,4,0,1,1,2,2,3,0,0,3,1,1,2,4,1156
6,238,9,0,1,2,3,1,1,3,1,2,1,1,3,1,1,1,2,1,933
18,33,0,0,1,1,2,0,0,1,1,2,1,1,3,1,1,4,2,4,12920
24,24,4,1,1,1,4,0,1,1,2,1,1,0,0,3,1,1,2,3,1207
12,39,2,2,1,2,4,1,1,1,1,2,0,0,3,1,1,1,0,4,4843
15,39,0,3,1,1,1,1,1,2,1,0,1,1,3,3,1,2,2,1,3566
9,74,4,3,1,1,4,0,1,3,1,2,1,1,0,3,1,4,2,1,3438
18,24,4,0,1,2,4,0,1,1,1,1,1,1,0,1,1,1,0,1,3979
24,35,6,3,1,2,1,0,1,3,1,3,0,1,3,2,2,3,2,4,5152
12,43,4,2,1,2,4,0,1,0,0,2,1,0,3,2,1,4,2,4,1195
24,33,0,0,1,2,2,1,1,1,1,2,1,1,3,1,1,1,2,4,2432
18,25,3,2,1,2,4,0,1,1,2,3,1,0,3,1,1,1,2,4,1883
18,30,6,0,1,1,2,0,1,2,1,1,0,1,2,3,1,1,2,4,1885
24,61,6,3,1,1,4,0,0,3,1,3,3,1,3,3,1,0,2,3,3055
12,28,4,3,1,1,2,0,1,2,2,1,1,0,0,3,1,2,2,4,836
15,33,6,0,1,1,4,1,1,3,1,2,3,1,3,3,1,1,2,2,3560
10,46,6,0,1,1,4,0,1,0,1,3,3,1,3,1,1,1,2,4,1203
12,29,9,3,1,2,2,0,1,3,1,1,1,1,0,1,1,3,2,2,1413
12,35,3,1,0,1,2,0,1,3,1,3,1,1,0,1,1,0,2,3,1592
12,22,3,1,1,2,4,0,1,3,2,1,3,1,0,1,1,1,2,2,1257
18,30,9,0,1,1,3,0,1,3,1,2,0,1,3,3,1,1,2,4,1442
9,27,4,1,1,1,2,0,1,2,1,2,1,1,3,3,1,1,2,3,3199
12,29,3,3,1,1,4,0,1,1,1,2,1,1,1,3,1,1,2,2,2659
6,26,6,1,1,2,1,0,1,3,1,1,1,1,0,1,1,2,2,1,1237
36,36,6,3,1,1,4,0,1,3,1,0,1,1,3,4,1,1,2,4,2615
12,30,6,3,1,2,3,0,1,3,1,0,1,1,3,1,1,1,2,4,727
12,26,4,0,1,2,2,1,1,1,1,2,1,1,0,1,1,1,2,4,2901
15,33,4,1,1,1,2,0,1,2,1,2,1,1,3,3,1,1,2,4,1268
12,35,3,1,1,1,3,0,1,3,1,3,0,1,0,0,2,3,2,3,1592
24,33,6,0,1,1,2,0,1,2,1,1,1,1,3,2,1,1,2,2,640
6,28,0,2,1,1,3,0,1,3,1,2,3,1,3,3,1,1,2,1,1047
12,26,3,0,1,1,1,0,1,1,1,1,1,1,0,3,1,1,2,2,1848
24,22,3,3,1,1,4,0,0,1,2,2,1,1,0,3,1,1,2,3,4874
12,26,6,3,0,1,2,0,1,3,1,2,1,1,2,3,1,1,2,3,1252
18,32,4,1,1,1,4,0,0,1,1,3,1,1,3,3,2,1,2,4,1442
24,38,9,0,1,2,4,1,1,3,1,0,1,1,3,1,1,1,2,4,4814
12,31,3,3,1,1,2,0,1,2,1,3,1,1,3,3,1,1,2,4,1761
12,35,6,0,1,1,4,1,0,2,1,1,0,0,0,3,1,1,2,4,2009
12,37,8,1,1,1,3,0,1,3,1,0,1,1,3,3,2,1,1,4,754
12,23,7,3,1,1,4,0,1,2,1,3,1,1,0,3,1,1,2,4,996
18,27,6,0,1,1,3,0,1,3,1,2,1,1,3,3,1,1,2,2,4443
24,47,9,1,1,2,2,0,1,3,1,0,1,1,3,1,1,4,2,4,1922
10,37,4,3,1,1,4,0,1,1,1,2,3,0,3,3,2,1,2,4,1295
24,24,4,1,1,1,4,0,1,1,2,1,1,0,0,3,1,1,2,4,1207
12,39,2,0,1,1,4,1,1,1,1,2,1,0,0,3,1,1,0,3,1927
6,51,6,1,1,2,4,1,1,3,1,0,1,1,0,1,1,1,2,2,1164
36,30,3,1,1,1,2,0,1,1,1,1,1,0,3,3,1,1,2,4,8678
18,38,0,2,1,1,3,1,1,2,1,2,1,1,3,2,1,1,2,4,3454
12,29,6,0,1,1,2,0,0,3,1,1,1,1,0,3,1,1,2,3,2171
12,25,3,1,1,1,2,0,1,2,1,1,3,1,0,3,1,1,2,2,1138
18,34,6,0,1,2,1,0,1,0,1,0,1,1,1,1,1,1,2,2,4439
27,32,9,2,1,1,2,1,1,3,2,2,0,1,3,3,1,4,2,4,2615
24,28,4,1,1,2,3,0,1,2,1,1,3,0,2,1,1,1,2,3,2606
15,54,9,3,1,2,4,0,1,3,1,0,1,1,3,1,1,0,2,1,5324
24,63,4,1,1,2,4,1,0,2,2,2,1,0,3,1,1,1,2,2,4843
12,46,3,1,1,1,4,0,1,3,2,0,1,1,3,1,1,1,1,4,1403
18,43,0,0,1,1,3,1,1,2,1,0,1,1,1,3,1,1,2,1,3595
6,24,3,0,1,1,3,0,1,1,1,1,1,1,0,3,1,1,2,4,351
12,26,6,3,0,1,3,0,1,3,1,2,1,1,2,3,1,1,2,3,1072
18,40,4,1,1,2,4,1,1,2,2,0,1,0,3,1,1,1,0,4,1442
24,35,9,0,1,2,3,0,1,2,1,3,1,0,3,2,1,1,2,4,1812
6,68,6,3,1,2,4,1,1,0,1,0,1,1,0,1,1,3,2,4,1191
12,29,6,3,1,1,2,0,1,3,1,2,1,1,0,1,1,1,1,2,1731
12,43,8,1,1,1,3,0,1,3,1,0,1,1,3,3,1,1,2,4,754
24,28,6,0,1,1,4,0,1,2,1,2,1,1,0,3,1,4,2,4,2812
24,25,3,1,1,1,4,1,1,1,2,1,1,1,0,3,1,2,2,1,4112
12,31,3,1,1,1,3,0,1,3,1,0,1,1,3,1,1,1,2,2,1764
24,40,3,1,1,2,4,0,1,1,1,0,1,1,0,1,2,1,2,3,2832
24,24,4,1,1,1,4,0,1,1,2,1,1,0,0,3,1,1,2,4,1209
24,34,3,0,1,2,2,0,1,3,1,1,1,1,3,1,2,1,0,4,11949
6,37,6,2,1,1,3,0,1,3,1,4,2,1,0,1,1,1,2,2,1048
