,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.017367011835807546,0.023373450189689844,0.02026475838564091,0.002706366964389662
sanity.close_values_probability.score,0.9733606557377049,0.9815573770491803,0.9779713114754099,0.003499641655040857
sanity.distant_values_probability.score,0.0020491803278688526,0.006147540983606557,0.003586065573770492,0.0019619407945826598
stats.jensenshannon_dist.marginal,0.009113660881250332,0.010106623680610952,0.009712598450840996,0.0004258355982790881
stats.chi_squared_test.marginal,0.7038421732858237,0.7070552991604908,0.7047202803796908,0.0015596753779334779
stats.inv_kl_divergence.marginal,0.8973717493072055,0.9127714803961533,0.9077067590293507,0.007019492186347659
stats.ks_test.marginal,0.9254035630645702,0.9323704160976956,0.9293454172808262,0.0029348451206588073
stats.max_mean_discrepancy.joint,0.004973146086804148,0.00507032835168497,0.005034792050836552,4.623965783221362e-05
stats.wasserstein_dist.joint,0.577705079718108,0.6337716535550721,0.6118200529854194,0.024506581213498125
stats.alpha_precision.delta_precision_alpha_OC,0.9117477515018925,0.955668993297913,0.9292677332380447,0.019645856423492206
stats.alpha_precision.delta_coverage_beta_OC,0.5401812688821752,0.5777777777777777,0.5630169961661454,0.01750250050469702
stats.alpha_precision.authenticity_OC,0.4298245614035088,0.46827794561933533,0.4517141607795925,0.01961431852686688
stats.alpha_precision.delta_precision_alpha_naive,0.8200396825396825,0.8476036835383478,0.8353901970079265,0.011644540861573507
stats.alpha_precision.delta_coverage_beta_naive,0.6596173212487413,0.7292397660818714,0.6947245221563476,0.03380159276770704
stats.alpha_precision.authenticity_naive,0.26586102719033233,0.3474320241691843,0.2957235343519927,0.03787305778087342
stats.prdc.precision,0.9910714285714286,1.0,0.9955019961156668,0.0038482857337606004
stats.prdc.recall,0.9979508196721312,1.0,0.9984631147540983,0.0010245901639344135
stats.prdc.density,1.0429003021148036,1.0712990936555893,1.0620398238799418,0.013030932065432089
stats.prdc.coverage,0.9672131147540983,0.9897540983606558,0.9743852459016393,0.010381614858996361
performance.linear_model.gt,0.6810580789020978,0.6810580789020978,0.6810580789020978,0.0
performance.linear_model.syn_id,0.4517602612476551,0.4932552125292209,0.47266791319799895,0.023221291482548843
performance.linear_model.syn_ood,0.4515404801087016,0.4935094042280272,0.47306071925561183,0.023593632200542093
performance.mlp.gt,0.4093096646942801,0.4093096646942801,0.4093096646942801,0.0
performance.mlp.syn_id,0.3860009861932938,0.41185815253122937,0.3938995726495726,0.012081199278805042
performance.mlp.syn_ood,0.4853003956684715,0.5122631195335278,0.49379815701790924,0.01255688764358384
performance.xgb.gt,0.7059396443956975,0.7059396443956975,0.7059396443956975,0.0
performance.xgb.syn_id,0.46903462639277765,0.4924473211409728,0.4796626474046039,0.011612296272735727
performance.xgb.syn_ood,0.46918266775954975,0.49213429953482823,0.4798973620711231,0.011279089652192584
performance.feat_rank_distance.corr,-0.08989474837983519,-0.027715492766414558,-0.07202776635290567,0.02972732562143507
performance.feat_rank_distance.pvalue,9.844656711805033e-10,0.059518918668264656,0.01487973612661003,0.029759455027771473
detection.detection_xgb.mean,0.7952063363917935,0.8599346238796265,0.8276779745032938,0.02645740904164483
detection.detection_mlp.mean,0.4979591836734694,0.49988443831140705,0.4990303126349226,0.000839789755512672
detection.detection_gmm.mean,0.5,0.513265306122449,0.5063543599257885,0.007351442870160796
detection.detection_linear.mean,0.44381079639386006,0.5009473430855647,0.474359493085206,0.028942921879725178
privacy.delta-presence.score,3.6666666544444446,4.999999975000001,4.541666639236111,0.6291528575563311
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,1.00000001,1.00000001,0.0
privacy.k-map.score,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,1.00000001,1.00000001,0.0
privacy.identifiability_score.,0.5204918032786885,0.5778688524590164,0.5502049180327868,0.02398504080065499
privacy.identifiability_score._privacy.identifiability_score.OC,0.4385245901639344,0.4672131147540984,0.45799180327868855,0.013121156224247655
