,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.20001660734698135,0.2897037808038434,0.24105844912139815,0.034682933386492046,0.23968061663426352,0.0623289730896327,5,0,0.0,minimize
sanity.close_values_probability.score,0.308,0.612,0.4556,0.1162782868810854,0.434,0.20399999999999996,5,0,0.0,maximize
sanity.distant_values_probability.score,0.002,0.01,0.0048000000000000004,0.003487119154832539,0.002,0.006,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.02287677968814106,0.02534955359996612,0.023967160270983046,0.0008909235274158839,0.023778416082924025,0.0012867213847526163,5,0,0.02,minimize
stats.chi_squared_test.marginal,0.15064953458499766,0.16608404687676764,0.15927132160845459,0.0056508871850887545,0.1607321742288443,0.008569653161520308,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.2933370254682723,0.29470033402492185,0.2939819284971247,0.000494154266239935,0.2937788328039,0.0006917958031310567,5,0,0.01,maximize
stats.ks_test.marginal,0.82,0.8373333333333334,0.8305999999999999,0.00616945882733832,0.8333333333333334,0.007000000000000117,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.010661071175978129,0.011679327924395452,0.011231086122090148,0.00036752104829047513,0.011412774227091804,0.0004789893188184152,5,0,0.01,minimize
stats.wasserstein_dist.joint,0.012833725152900372,0.015277658463049792,0.013940023173230464,0.0009428126072565315,0.013786191304871815,0.0016760947445344822,5,0,0.04,minimize
stats.prdc.precision,0.92,0.93,0.9248000000000001,0.004118252056394804,0.926,0.008000000000000007,5,0,0.02,maximize
stats.prdc.recall,0.722,0.75,0.7336,0.009156418513807685,0.732,0.0040000000000000036,5,0,0.02,maximize
stats.prdc.density,0.9084,0.9732,0.9349599999999999,0.02212054248882696,0.9308000000000001,0.021599999999999953,5,0,0.02,maximize
stats.prdc.coverage,0.724,0.75,0.7388,0.008634813257969168,0.738,0.006000000000000005,5,0,0.02,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.7768,0.8399310344827586,0.8157324137931035,0.02544061617689126,0.8318666666666666,0.04179770114942527,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.3509333333333333,0.4136000000000001,0.38306666666666667,0.02664225549344083,0.3867999999999999,0.05599999999999994,5,0,0.1,maximize
stats.alpha_precision.authenticity_OC,0.558,0.658,0.5992,0.036212704952820085,0.606,0.04600000000000004,5,0,0.1,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.8502712643678161,0.8899494252873563,0.8709977011494253,0.01347551084457023,0.8678666666666667,0.013954022988505788,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.21039999999999992,0.23799999999999988,0.22391999999999995,0.008800646440902934,0.2234666666666668,0.003466666666666618,5,0,0.1,maximize
stats.alpha_precision.authenticity_naive,0.736,0.79,0.7636,0.021369136622708947,0.768,0.040000000000000036,5,0,0.1,maximize
performance.linear_model.gt,0.8116870222738445,0.8253337850283629,0.8186015052590208,0.0058061706507324074,0.8200725645131959,0.01203576603370704,5,0,0.07,maximize
performance.linear_model.syn_id,0.7962500513289806,0.8225967771266328,0.8131844352932205,0.008980198579370454,0.8160183083141216,0.004203330224263557,5,0,0.07,maximize
performance.linear_model.syn_ood,0.8480952380952381,0.8657142857142858,0.8553333333333333,0.006327422949285006,0.8542857142857144,0.008571428571428674,5,0,0.07,maximize
performance.mlp.gt,0.7111964638731969,0.7786138168816618,0.733065330060011,0.02587059343598487,0.719091521039016,0.03320112454463875,5,0,4.75,maximize
performance.mlp.syn_id,0.6596916448151863,0.7591234329995483,0.7183041124779285,0.032908982374927225,0.729660524787498,0.018093282356322793,5,0,4.75,maximize
performance.mlp.syn_ood,0.6138095238095238,0.8219047619047619,0.7288571428571429,0.07654714137450011,0.7242857142857142,0.11857142857142844,5,0,4.75,maximize
performance.xgb.gt,0.8730817626665258,0.8896613167203421,0.8819556488276461,0.00682059246907196,0.8857438889182196,0.012385169737606283,5,0,0.45,maximize
performance.xgb.syn_id,0.7501654626354352,0.8262629862321008,0.7855773410414797,0.03095763887951591,0.7837068249945739,0.06120889281922226,5,0,0.45,maximize
performance.xgb.syn_ood,0.7092857142857142,0.8221428571428571,0.7697619047619046,0.04824258428790388,0.7792857142857142,0.10142857142857142,5,0,0.45,maximize
performance.feat_rank_distance.corr,-0.0008090615052230106,0.3589640483325051,0.21164876385365616,0.1572445859931983,0.29721804510316596,0.3138740217633014,5,0,0.11,minimize
performance.feat_rank_distance.pvalue,1.2667999977359492e-07,0.9904949175673032,0.3005663673436306,0.3979587650966589,1.2133772350240574e-05,0.5123243887379356,5,0,0.11,minimize
detection.detection_xgb.mean,0.9995671307986438,0.9999159749903556,0.9997787845418751,0.00012279626791504905,0.9998316619772503,0.00013226558930334864,5,0,0.13,minimize
detection.detection_mlp.mean,0.49278684532673345,0.5498497989951846,0.5212658659306451,0.021414759356889596,0.531370848952121,0.0319572239980036,5,0,2.34,minimize
detection.detection_gmm.mean,0.49782964192097734,0.5219619918952946,0.5106236916542789,0.00931038254919434,0.5113527004140482,0.01675564533583429,5,0,0.17,minimize
detection.detection_linear.mean,0.5043757805793795,0.5703214449824828,0.5301317284628493,0.0241250756844377,0.5159603597796831,0.02934798464538335,5,0,0.04,minimize
privacy.delta-presence.score,2.249999998125,3.583333330347222,3.0282051257240306,0.5786242719743933,3.307692305147929,1.1666666656944447,5,0,0.03,maximize
privacy.k-anonymization.gt,19.0,19.0,19.0,0.0,19.0,0.0,5,0,0.05,maximize
privacy.k-anonymization.syn,8.00000001,17.00000001,13.000000010000003,2.9664793948382653,14.00000001,2.0,5,0,0.05,maximize
privacy.k-map.score,10.0,13.0,11.8,0.9797958971132712,12.0,0.0,5,0,0.03,maximize
privacy.distinct l-diversity.gt,19.0,19.0,19.0,0.0,19.0,0.0,5,0,0.08,maximize
privacy.distinct l-diversity.syn,8.00000001,17.00000001,13.000000010000003,2.9664793948382653,14.00000001,2.0,5,0,0.08,maximize
privacy.identifiability_score.score,0.23,0.258,0.2428,0.011702991070662232,0.242,0.023999999999999994,5,0,0.02,minimize
privacy.identifiability_score.score_OC,0.372,0.428,0.40119999999999995,0.018914544668059016,0.396,0.01799999999999996,5,0,0.02,minimize
