,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.08119735794435533,0.1979658765621559,0.11943200147833036,0.04914635112038083
sanity.close_values_probability.score,0.33104738154613467,0.9937655860349127,0.8012468827930175,0.2881456670378329
sanity.distant_values_probability.score,0.0003117206982543641,0.0006234413965087282,0.00037406483790523696,0.0001394057342580916
stats.jensenshannon_dist.marginal,0.009488884649517717,0.011951586318880129,0.010449586837191167,0.0010260568591279968
stats.chi_squared_test.marginal,0.7987010862689105,0.9996352848271179,0.8791448571106566,0.10968916821030417
stats.inv_kl_divergence.marginal,0.9313527640769866,0.9435881101866123,0.9378809755336386,0.005285866111277766
stats.ks_test.marginal,0.9237997806213507,0.9336116315429045,0.9303581306728843,0.0038480434248170975
stats.max_mean_discrepancy.joint,0.017214407791961775,0.018809267994960337,0.01804508433930569,0.0006134443841912641
stats.wasserstein_dist.joint,0.6044045101891411,0.7591210121874608,0.6872950698832596,0.05597379472576123
stats.alpha_precision.delta_precision_alpha_OC,0.6810017271157167,0.8825071839080461,0.7914465153611747,0.07707265684252722
stats.alpha_precision.delta_coverage_beta_OC,0.16285945727014994,0.2736235119047621,0.23191264808899517,0.04234290555273952
stats.alpha_precision.authenticity_OC,0.6655152561888313,0.7636695018226003,0.7054373250862032,0.04390618112526612
stats.alpha_precision.delta_precision_alpha_naive,0.9541897780018876,0.9597030767726707,0.9561097725422606,0.002168444117848407
stats.alpha_precision.delta_coverage_beta_naive,0.011744386873920543,0.04579613095238111,0.030746875668363115,0.01448926135042032
stats.alpha_precision.authenticity_naive,0.8610798650168728,0.982153137593552,0.9170019391882367,0.04694834965518633
stats.prdc.precision,0.07426597582037997,0.09933035714285714,0.08801407917430584,0.009548334966099418
stats.prdc.recall,0.881857855361596,0.9822319201995012,0.9389027431421446,0.037969833149836645
stats.prdc.density,0.05607369027058147,0.08080357142857143,0.07056972929341485,0.009140743429244553
stats.prdc.coverage,0.08354114713216958,0.15741895261845387,0.12743142144638403,0.028130439902694333
performance.linear_model.gt,1.0,1.0,1.0,0.0
performance.linear_model.syn_id,0.9992959258403877,0.9999011459594913,0.9997035968512268,0.0002560425871288246
performance.linear_model.syn_ood,0.999295643856166,0.9998999309796162,0.9997040831316187,0.0002557975398576218
performance.mlp.gt,0.5399567225942572,0.5399567225942572,0.5399567225942572,0.0
performance.mlp.syn_id,0.5045136526342011,0.52576055574087,0.5127372506226586,0.008160614410944523
performance.mlp.syn_ood,0.5025966605525954,0.5220758605797692,0.513760663231141,0.007436658357705165
performance.xgb.gt,1.0,1.0,1.0,0.0
performance.xgb.syn_id,0.996964662219359,0.9994008407453153,0.9983372444680508,0.000921509702133402
performance.xgb.syn_ood,0.9969768300673116,0.9993959655367796,0.998337439094177,0.000914789056364301
performance.feat_rank_distance.corr,0.09236800166737252,0.17728107286724756,0.1352049672537711,0.0301967649108923
performance.feat_rank_distance.pvalue,4.588545268004275e-87,6.115026743620541e-25,1.2230053487241084e-25,2.734723096592942e-25
detection.detection_xgb.mean,0.9759602480266025,0.9933396166038859,0.9837859926695162,0.006881992485831089
detection.detection_mlp.mean,0.4972437852528387,0.5025298526756611,0.4997206070156956,0.00234855658256128
detection.detection_gmm.mean,0.4961356993111254,0.5208439745231501,0.5072449282278411,0.00996041424756442
detection.detection_linear.mean,0.5166539835264393,0.5332684841813519,0.5237190951740265,0.00775403247291076
privacy.delta-presence.score,2.2323943660399723,2.8636363623347107,2.530056701604409,0.2469436585705185
privacy.k-anonymization.gt,16.0,16.0,16.0,0.0
privacy.k-anonymization.syn,10.00000001,27.00000001,17.00000001,7.314369419163897
privacy.k-map.score,11.0,16.0,13.0,2.345207879911715
privacy.distinct l-diversity.gt,16.0,16.0,16.0,0.0
privacy.distinct l-diversity.syn,10.00000001,27.00000001,17.00000001,7.314369419163897
privacy.identifiability_score.,0.020261845386533667,0.03834164588528678,0.02736907730673317,0.00674138802643284
privacy.identifiability_score._privacy.identifiability_score.OC,0.06795511221945137,0.16115960099750623,0.13048628428927683,0.04035705717073772
