,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.01,minimize
sanity.nearest_syn_neighbor_distance.mean,0.008098966812912634,0.008099562793016575,0.008099346933066968,2.5050237554653304e-07,0.008099528094579629,4.235753307789414e-07,5,0,0.04,minimize
sanity.close_values_probability.score,0.9971111111111111,0.9971111111111111,0.9971111111111111,0.0,0.9971111111111111,0.0,5,0,0.04,maximize
sanity.distant_values_probability.score,0.00044444444444444447,0.00044444444444444447,0.00044444444444444447,0.0,0.00044444444444444447,0.0,5,0,0.04,minimize
stats.jensenshannon_dist.marginal,0.05259873660975069,0.05297711666673188,0.05274002518978701,0.00013155616544759924,0.05273649028565095,0.00011037305156075261,5,0,0.05,minimize
stats.chi_squared_test.marginal,0.22747340709809574,0.3018015767159756,0.25767508985661053,0.03486045293774436,0.2304188989087106,0.06906814791937796,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.4055060907492904,0.47120801284746383,0.4450862237586467,0.0302186946543242,0.46692757682628566,0.060078791828930556,5,0,0.01,maximize
stats.ks_test.marginal,0.5648730158730159,0.5683015873015874,0.5668920634920636,0.0011403588213236612,0.5670952380952381,0.0007936507936506798,5,0,0.03,maximize
stats.max_mean_discrepancy.joint,0.03311253161543002,0.034042404630380475,0.03362701524889081,0.0003470351633604838,0.03361105615473703,0.0005622311744759925,5,0,1.32,minimize
stats.wasserstein_dist.joint,4.84244689405867,4.872241842126176,4.858900262187252,0.010552955533902317,4.861319793459366,0.014284224379683685,5,0,3.56,minimize
stats.prdc.precision,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.92,maximize
stats.prdc.recall,0.0,0.0006666666666666666,0.0004,0.0003265986323710904,0.0006666666666666666,0.0006666666666666666,5,0,0.92,maximize
stats.prdc.density,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.92,maximize
stats.prdc.coverage,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.92,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.004311111111111154,0.007229629629629586,0.0059644444444444614,0.0010872338139770131,0.0056888888888890765,0.0015999999999998238,5,0,0.2,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.0005037037037036729,0.0019407407407409094,0.0009007407407407797,0.000535255794393823,0.0007259259259259077,0.0003259259259258407,5,0,0.2,maximize
stats.alpha_precision.authenticity_OC,0.8808888888888889,0.9891111111111112,0.9502666666666666,0.03848113855762791,0.9713333333333334,0.03444444444444439,5,0,0.2,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.0005037037037036729,0.0008592592592593373,0.000666666666666682,0.00014271519500791015,0.000696296296296306,0.0002666666666665263,5,0,0.2,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.0,1.4814814814800847e-05,5.925925925920339e-06,7.2577473860173885e-06,0.0,1.4814814814800847e-05,5,0,0.2,maximize
stats.alpha_precision.authenticity_naive,0.9697777777777777,1.0,0.9936444444444443,0.011936953723523061,0.9995555555555555,0.0006666666666667043,5,0,0.2,maximize
performance.linear_model.gt,0.6969892222222223,0.7006202314814814,0.6988251277777777,0.0012151357583245813,0.6985125462962962,0.0011222129629628874,5,0,1.64,maximize
performance.linear_model.syn_id,0.6910247962962964,0.7173600092592594,0.7045701870370371,0.009070439133899154,0.7064635185185185,0.010961314814814771,5,0,1.64,maximize
performance.linear_model.syn_ood,0.6899773827160495,0.7120365925925927,0.7035464197530865,0.007817803344201506,0.7076770370370372,0.007984592592592432,5,0,1.64,maximize
performance.mlp.gt,0.5073967175925925,0.5477863518518519,0.5274496129629629,0.015270528972509849,0.5312278796296297,0.025601486111111016,5,0,36.11,maximize
