Field name,Reservoir unit,Country,Region,Basin name,Tectonic regime,Latitude,Longitude,Operator company,Onshore/offshore,Hydrocarbon type,Reservoir status,Structural setting,Depth,Period,Lithology,Gross,Netpay,Porosity,Permeability,Oil density,Oil recovery factor,Condensate recovery factor,Gas recovery factor
218.0025464678545,323.70969723369114,11.83622775435098,6.0,27.671541606176195,0.0,31.754506743376744,83.68001519442531,46.0798368681657,1.0,5.0,2.0,2.0,2547.696373200765,6.768398946764319,11.0,85.98456342414066,19.950717857569614,24.525239533168065,88.85757610056342,822.0984559680714,0.3410338438724875,0.5132086508715907,0.7792645948135237
74.91432279053923,322.9933354416372,11.948417985852451,6.0,27.672206185828188,0.0,51.31285441371623,-99.92102025176816,159.33447253568514,1.0,5.0,5.0,2.0,2546.2380675171044,6.699316134774625,11.0,79.78244103618697,19.75248256533698,13.118401880118826,88.48460324722758,846.7812310772248,0.3445709497112568,0.5137564128101554,0.7765586290395337
219.4302523297872,323.296062095771,11.984917052993378,6.0,110.2271067895419,0.0,31.722613997266937,81.0801253000099,46.23600070836932,1.0,5.0,5.0,2.0,1242.1964382985511,6.6940239236526144,11.0,81.67562302081747,19.66330060503128,13.10242011318958,88.72193862937426,846.1816965958019,0.3446909335935499,0.5130818794347058,0.7753448916551249
75.84561760048355,322.8242748964411,11.54923717854322,6.0,110.15535594411504,0.0,51.29024852580017,-101.02563870914568,46.053258510677246,1.0,5.0,5.0,2.0,2548.353202675384,6.770710078166269,11.0,76.54215181938346,19.64886716566267,13.089346031703524,88.72996981690551,846.6299109741884,0.3404274616566822,0.5136721411028589,0.7764725765280823
215.90475077019835,322.7648369255988,11.414986058435996,6.0,27.730701202428225,0.0,51.3328617989414,80.01667968551271,46.20031797282296,1.0,5.0,2.0,2.0,1240.4741441186393,6.7164697720043245,11.0,82.88852640326289,19.52337461549985,24.387524205092447,88.90190185820386,846.9379400433462,0.3402387717877157,0.5134674818311472,0.7759114550666584
72.93384612048908,83.26037445051506,11.754130515491212,6.0,27.609497307910587,0.0,51.30552646969548,84.05133942709296,159.47174318526055,1.0,5.0,5.0,2.0,1242.678098147528,6.679957912029655,11.0,81.90267556189765,19.63528380520045,13.194688708242037,88.85919343582931,845.9869053209175,0.3441021198542364,0.5129680354295887,0.7786477191773241
216.3702997243177,323.6405798024794,11.9950574402878,6.0,27.64704524877232,0.0,51.312576476250015,-101.91325638120762,45.8995645480621,1.0,5.0,5.0,2.0,1235.1177536062296,6.7134159013427706,10.0,73.40651604227702,19.86516508028735,24.581396567091623,88.50139513678437,847.5693395052706,0.3423826553250496,0.5140056695159804,0.7777898411189781
217.47522207708127,322.96601990608406,12.001660113769304,6.0,110.31793832868584,0.0,51.32779708431422,81.4137687478992,115.61067209300266,1.0,5.0,5.0,6.0,1242.8082357243863,6.779678279457591,10.0,77.14233975042939,19.646611294224325,13.155187260200195,88.70592847906305,847.5695579265737,0.3461805989997861,0.5130998122600168,0.780497020527725
216.2080176158602,323.9044281776536,11.58097018312071,2.0,27.796478803196862,0.0,51.34198093405821,83.7910311132943,115.33279257759176,1.0,5.0,5.0,2.0,2557.511772902072,6.743201142113892,11.0,78.25865238148087,19.79674519849232,13.057728539510864,88.36235979271572,820.8038565436367,0.3431424060952379,0.5132678917344731,0.7783327299646642
75.16425234793505,83.77055795198211,11.69783323894473,6.0,27.63711014723916,0.0,31.761749681657346,82.45417827997584,115.59226532553063,1.0,5.0,5.0,2.0,1246.5467754529163,6.774963503011282,10.0,84.89023333173859,19.81256170444986,24.57084022897461,88.3993349166149,847.500818353537,0.3407901178374897,0.5135119990814083,0.7759578186109467
