Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.3843277323037476,0,0.21491380093168952,9,166.96602767443918,0.021134485952250544,0.06161084807520798,29.175479854826378,0.0,0,2,2,7,13,2,False,True
0,0.0,0,0.0,6,106.8196275929662,0.021935890934351044,0.04103909063276536,0.0,0.0,5,3,1,7,2,2,True,False
2,83.55043587049695,1,115.53901678972721,62,1263.9961724343846,0.012631510565713943,0.026095477853531994,17.232428775941134,0.0,6,2,2,3,2,2,False,False
0,1.3534739307021295,3,50.96710813671751,197,1929.9531579896652,0.000740110860670885,0.030008691527578575,0.09995946855566981,0.0,0,2,4,9,11,2,False,False
0,0.5814641423160216,0,0.3251513185935203,12,241.32715037719473,0.028989134237231536,0.07516438673321338,0.04294345486206448,0.0,1,3,2,7,1,2,True,False
0,0.0,0,0.0,16,569.3844090705308,0.011378187403316644,0.041914388512841703,0.0,0.4,6,2,1,1,10,2,False,False
6,101.3020868515461,0,0.8307173108961511,36,1103.0842009999878,0.008201014589430409,0.014478153542850323,0.10971467530230511,0.0,6,2,2,1,5,0,True,False
0,0.0,0,0.0,34,1457.0386199559414,0.0,0.005329402290416243,0.0,0.0,6,2,1,1,1,2,True,False
0,0.0,0,3.6829083700374383,30,725.5696416217324,0.01428723364065997,0.04836534025288963,0.0,1.0,6,2,1,1,3,2,True,False
1,39.438493451689645,1,26.088286683517083,42,1406.3362987455196,0.00015107336149700482,0.020460858602180804,0.0,0.8,6,3,2,8,3,2,False,False
2,338.5243251996047,0,0.0,62,1085.272938577646,0.0,0.0024514554192309034,7.667943475439469,0.0,0,2,9,1,1,2,False,True
1,0.9129636232648097,1,51.19954843155026,23,744.6137257868342,0.020086254997423985,0.02328531852972275,0.06742601872270074,0.0,7,3,2,7,10,2,False,False
0,551.0818490302646,0,0.09345091598368391,1,5.985878478050736,0.2,0.2,0.012342269469252227,0.8,6,1,1,4,1,2,True,False
0,0.41103841240180033,0,60.751852109743865,1,14.722763112781891,0.2,0.2,0.03035683239080621,0.0,1,1,1,3,13,2,False,False
0,0.9432919847985557,0,0.5274833138536912,3,855.1636932793472,0.07267759650987698,0.07062032412737834,0.06966588964471013,0.4,2,2,4,1,3,2,False,False
0,0.0,0,0.0,8,174.9892488346246,0.0,0.022206853335920995,0.0,0.0,6,2,4,1,3,2,False,False
0,0.55780661465976,0,0.311922168673016,2,81.97977415879706,0.0002937704259122829,0.026653084850371378,0.04119625172928289,0.0,5,1,2,2,10,2,False,False
2,79.5684041166788,0,0.6860477012970793,9,631.0583131844768,0.0006461244042498882,0.019185164045861743,0.09060783951703563,0.0,9,3,2,9,2,0,False,False
0,19.077674201373924,0,0.0,75,3064.048374443331,0.0024959928884842443,0.016646565434107984,18.38238030124881,0.0,9,2,1,7,1,2,False,True
0,0.7003495946913548,3,42.10510184129642,102,1992.4070082714838,0.022051655776454876,0.03339025234691097,0.05172362149022693,0.0,7,1,1,3,2,2,True,False
0,0.0,0,0.0,5,0.0,0.0,0.01792258448092847,0.0,0.0,6,2,3,1,1,2,False,False
0,0.44768857429106657,0,0.2503448100345268,12,182.1188487864294,0.017416067052415912,0.02632674511272394,0.03306359357905446,0.0,7,1,1,1,2,2,True,False
0,1.9557405415675893,0,1.0936385748304558,10,123.05161521355973,0.0010299962689052646,0.0534772857874193,0.1444392690049516,0.0,1,2,2,1,10,2,False,False
0,1.0388382188694731,0,0.5809122043628487,2,37.209585643223775,0.18275816867379918,0.2,0.07672236156010934,0.0,6,2,5,1,5,2,False,False
0,260.1151159504683,0,1.0546016464844676,14,231.55115487268668,0.048904785216739646,0.04871041863434901,0.13928357541087066,0.0,3,2,5,1,3,2,False,False
27,333.0970645151724,6,656.7138698769372,198,4897.547868286119,0.006480175952879672,0.018379454018207595,7.626799957306241,0.4,6,2,2,3,4,2,False,False
0,0.0,4,470.6828365311137,35,1542.4609384290188,0.0019032725665684772,0.024407145112009372,0.0,0.0,1,3,1,3,5,2,False,False
7,321.35872176290843,0,814.6026769939788,13,1244.3539355539967,0.014455967183742943,0.028969203454839585,0.0,0.0,7,1,1,4,2,2,False,False
0,0.9551571498430436,0,0.5341182441594161,30,879.6924704509,0.008741724738117513,0.03698780572220384,0.07054217958666494,0.0,3,3,2,3,15,2,False,False
5,288.9000381224806,0,0.8035992354705,14,1784.806790010186,0.0044605392408912205,0.031110663509222567,71.10750396761411,0.0,1,2,2,1,8,2,False,False
0,0.0,0,0.0,1,36.884555015303135,0.0,0.04637463939189086,0.0,0.8,1,8,1,2,10,2,False,False
0,1.7812771852076237,0,0.9960796950330785,12,191.80260638603983,0.13283983339510302,0.15868285854521247,0.13155445165561874,0.2,6,2,4,6,3,2,False,False
0,1.7003298734039374,0,0.9508144357434269,15,719.8195614645886,0.0008954835205852336,0.007194165877585354,15.819756302668976,0.0,7,2,2,3,5,0,False,False
5,734.0198438584987,0,0.19112026951523228,23,7744.284749936646,0.00017999837335965906,0.008109013948421185,0.025241677329358163,0.0,5,2,2,1,2,2,False,False
2,129.77787240728847,0,0.1919668400084468,21,986.900032106857,0.010574647263287012,0.017371381728364537,228.90819746386558,0.0,1,1,1,3,2,2,False,False
0,9.540501098390614,0,0.0,38,1208.057930111794,0.0,0.016310938930501732,9.157338511725762,0.0,3,2,4,3,2,2,False,False
0,0.19200884808479937,0,0.10737021527711704,31,573.633043672763,0.00010112200106340453,0.027235693808869678,0.014180622158408516,0.8,6,2,2,8,3,2,False,False
9,476.9425126600603,0,1.1505100130467243,73,1271.5757685406634,0.0019502971773073287,0.017022245980069826,13.494604153068188,0.0,7,3,2,3,1,2,False,True
0,0.976761958136785,0,0.5461995255204469,6,417.33065838729283,0.0005144144384730597,0.015894000144419756,0.07213778117624946,0.0,7,1,2,1,3,0,False,True
12,240.43203016644844,4,109.72074715828482,98,4461.948937421427,0.01770102920874287,0.02832207344945531,7.1258770157464095,0.0,7,1,2,7,1,2,False,False
2,103.88056751573275,0,1.0851829331736946,35,752.266109827217,0.009915131175826385,0.009909657752544777,0.14332251368196045,0.0,7,1,9,1,11,2,True,False
