,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.009999999999,0.0019999999998,0.0039999999996,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.28447234217512274,0.39663766750221474,0.34959920084115365,0.04212247639295725,0.33838000348534486,0.061025441177736395,5,0,0.0,minimize
sanity.close_values_probability.score,0.18,0.47,0.33399999999999996,0.12955307792561319,0.38,0.28,5,0,0.0,maximize
sanity.distant_values_probability.score,0.05,0.11,0.07999999999999999,0.025298221281347035,0.07,0.05,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.08375951446812414,0.08570193710301321,0.08466293291743081,0.0007723118272580845,0.08422783481131904,0.0013057327510817285,5,0,0.02,minimize
stats.chi_squared_test.marginal,0.5773000097126658,0.6471034145075478,0.60627541706854,0.025616062282752417,0.5915290581002492,0.03324970905282443,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.7084013809684934,0.7455091633090445,0.7260324657668552,0.014965826933453741,0.7210089716780325,0.02826298012990236,5,0,0.01,maximize
stats.ks_test.marginal,0.5157142857142858,0.5257142857142857,0.5211428571428572,0.003307381972225751,0.5214285714285715,0.0028571428571428914,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.10874313248601525,0.1355686836678373,0.12269100134030002,0.008885203592469746,0.12157273486329237,0.007837255068513668,5,0,0.0,minimize
stats.wasserstein_dist.joint,0.9485066104691606,0.9913814409145064,0.9659993887324678,0.016072950218136636,0.9611122812168647,0.025022488197916193,5,0,0.01,minimize
stats.prdc.precision,0.97,0.99,0.9860000000000001,0.008000000000000007,0.99,0.0,5,0,0.0,maximize
stats.prdc.recall,0.17,0.92,0.598,0.27751756701153174,0.67,0.42999999999999994,5,0,0.0,maximize
stats.prdc.density,0.35200000000000004,0.414,0.3872,0.022435685859808242,0.386,0.03200000000000003,5,0,0.0,maximize
stats.prdc.coverage,0.13,0.21,0.164,0.026532998322843195,0.16,0.020000000000000018,5,0,0.0,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.16333333333333355,0.19399999999999984,0.17626666666666668,0.010820556568145762,0.17866666666666664,0.012000000000000122,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.07466666666666677,0.1173333333333334,0.09293333333333338,0.015437904290702452,0.09666666666666679,0.020000000000000018,5,0,0.1,maximize
stats.alpha_precision.authenticity_OC,0.77,0.99,0.9,0.07536577472566708,0.93,0.06999999999999995,5,0,0.1,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.21200000000000008,0.264,0.2301333333333333,0.01770574294779333,0.22399999999999998,0.0040000000000000036,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.11666666666666681,0.15399999999999991,0.1309333333333333,0.013203366574055539,0.1293333333333333,0.014666666666666495,5,0,0.1,maximize
stats.alpha_precision.authenticity_naive,0.89,0.96,0.9280000000000002,0.02315167380558043,0.93,0.019999999999999907,5,0,0.1,maximize
performance.linear_model.gt,0.8531986531986533,0.8858104858104858,0.8613468013468013,0.012467977830393606,0.8544492544492545,0.0063973063973061794,5,0,0.08,maximize
performance.linear_model.syn_id,0.16878306878306878,0.8006734006734008,0.5153150553150553,0.26290457673043693,0.6888888888888888,0.4639730639730639,5,0,0.08,maximize
performance.linear_model.syn_ood,0.34375,0.59375,0.478125,0.10250762166785453,0.5,0.203125,5,0,0.08,maximize
performance.mlp.gt,0.6661856661856662,0.7983164983164984,0.7404810004810006,0.049096599139167314,0.7645021645021645,0.07186147186147185,5,0,3.12,maximize
performance.mlp.syn_id,0.25353535353535356,0.5444925444925445,0.40785954785954787,0.1036364571753549,0.3968253968253969,0.14617604617604624,5,0,3.12,maximize
performance.mlp.syn_ood,0.3984375,0.59375,0.4671875,0.07385188936310295,0.421875,0.09375,5,0,3.12,maximize
performance.xgb.gt,0.8695045695045694,0.9243386243386243,0.9081048581048581,0.0201321083529562,0.9160654160654161,0.014550264550264425,5,0,0.38,maximize
performance.xgb.syn_id,0.41438191438191446,0.716065416065416,0.5363780663780664,0.09928627980891643,0.5064694564694565,0.04093314093314093,5,0,0.38,maximize
performance.xgb.syn_ood,0.3515625,0.640625,0.4703125,0.09737772781801801,0.4375,0.078125,5,0,0.38,maximize
performance.feat_rank_distance.corr,-0.09677559221140518,0.22103148522564733,0.08839831182576881,0.11632719776144905,0.06970534434039487,0.1605777342295038,5,0,0.07,minimize
performance.feat_rank_distance.pvalue,0.18123302991923174,0.7933749069482955,0.48390527632755703,0.24501955104700598,0.5574356184347453,0.4564164281349764,5,0,0.07,minimize
detection.detection_xgb.mean,0.9870766488413546,0.9944993608095212,0.9918066583841985,0.0025225806367870263,0.9923837303516448,0.001260375591926488,5,0,0.11,minimize
detection.detection_mlp.mean,0.9388132663533733,0.9720601739318316,0.9525486595005311,0.010976044360203082,0.9510164028880608,0.0065809611264157075,5,0,1.15,minimize
detection.detection_gmm.mean,0.22412178829291127,0.8168179117376978,0.5192657411908749,0.2136007543531144,0.43178667242838364,0.2870820504510344,5,0,0.08,minimize
detection.detection_linear.mean,0.9752606276670447,0.9890077243018419,0.984038243396532,0.005075562142817876,0.9851455733808674,0.006661985271610882,5,0,0.04,minimize
privacy.delta-presence.score,12.999999870000002,34.99999965000001,29.199999708000007,8.541662516208422,34.99999965000001,6.999999930000001,5,0,0.02,maximize
privacy.k-anonymization.gt,6.0,6.0,6.0,0.0,6.0,0.0,5,0,0.03,maximize
privacy.k-anonymization.syn,1.00000001,3.00000001,1.8000000100000002,0.7483314773547882,2.00000001,1.0,5,0,0.03,maximize
privacy.k-map.score,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.02,maximize
privacy.distinct l-diversity.gt,6.0,6.0,6.0,0.0,6.0,0.0,5,0,0.04,maximize
privacy.distinct l-diversity.syn,1.00000001,3.00000001,1.8000000100000002,0.7483314773547882,2.00000001,1.0,5,0,0.04,maximize
privacy.identifiability_score.score,0.03,0.06,0.044000000000000004,0.01019803902718557,0.04,0.010000000000000002,5,0,0.02,minimize
privacy.identifiability_score.score_OC,0.04,0.07,0.05800000000000001,0.011661903789690604,0.06,0.020000000000000004,5,0,0.02,minimize
