,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.04449338026030527,0.07403878425284535,0.053969504516477064,0.011676490898633778
sanity.close_values_probability.score,0.932,0.964,0.9527999999999999,0.01487279395406254
sanity.distant_values_probability.score,0.002,0.008,0.005200000000000001,0.0030331501776206206
stats.jensenshannon_dist.marginal,0.008288552204889171,0.014142468382067732,0.011789015983931112,0.0026315613887509894
stats.chi_squared_test.marginal,0.0300513505890927,0.061779777560765387,0.04299161141674725,0.01614102500765082
stats.inv_kl_divergence.marginal,0.626834112623526,0.7621179335182859,0.6968445852393558,0.05671169413913717
stats.ks_test.marginal,0.8290322580645162,0.9020794044665014,0.8564328803812675,0.03153768568646908
stats.max_mean_discrepancy.joint,0.009691931893540834,0.01866666664565956,0.014808207028192069,0.0034752723857076665
stats.wasserstein_dist.joint,3.2204022369669953,3.9875061616800362,3.720229739917509,0.3049708004721209
stats.alpha_precision.delta_precision_alpha_OC,0.5447619047619048,0.7484072249589492,0.6615007087420881,0.07429182960466556
stats.alpha_precision.delta_coverage_beta_OC,0.24555555555555553,0.4809523809523809,0.41105247498350944,0.09399135202347365
stats.alpha_precision.authenticity_OC,0.4,0.5714285714285714,0.5109157509157509,0.07088995761968091
stats.alpha_precision.delta_precision_alpha_naive,0.7771428571428571,0.934610472541507,0.8627510701303805,0.07742778252317752
stats.alpha_precision.delta_coverage_beta_naive,0.45238095238095233,0.6390421455938697,0.5303869030075925,0.07900632079555937
stats.alpha_precision.authenticity_naive,0.38333333333333336,0.5285714285714286,0.4573260073260073,0.06898881105414734
stats.prdc.precision,0.9714285714285714,1.0,0.9898412698412699,0.014090375251537881
stats.prdc.recall,0.952,0.996,0.9795999999999999,0.016876018487783206
stats.prdc.density,1.0133333333333334,1.1707692307692308,1.0844395604395605,0.06087961897505422
stats.prdc.coverage,0.438,0.754,0.5576000000000001,0.135043696631868
performance.linear_model.gt,0.9875653606553435,0.9875653606553435,0.9875653606553435,0.0
performance.linear_model.syn_id,0.9350654738977286,0.9854830395536698,0.9697110543771551,0.02060737919755551
performance.linear_model.syn_ood,0.9318617671758588,0.9855225465582003,0.9688376856118792,0.021937628244461414
performance.mlp.gt,0.6798,0.6798,0.6798,0.0
performance.mlp.syn_id,0.5,0.5,0.5,0.0
performance.mlp.syn_ood,0.5,0.5,0.5,0.0
performance.xgb.gt,0.9914218123046646,0.9914218123046646,0.9914218123046646,0.0
performance.xgb.syn_id,0.9666350637459491,0.9912322470230102,0.9804468035195126,0.010506759421978446
performance.xgb.syn_ood,0.9667250442292887,0.9910840746154838,0.9804492814424902,0.01052350515669509
performance.feat_rank_distance.corr,0.18938860426961832,0.366670264258866,0.2681956058787217,0.07718945029127962
performance.feat_rank_distance.pvalue,6.678774719552982e-08,0.008846089557182354,0.0028267410444093926,0.004061626349256347
detection.detection_xgb.mean,0.558111111111111,0.7515000000000001,0.6599628815628815,0.07771643547605832
detection.detection_mlp.mean,0.4583571428571428,0.496,0.48603846153846153,0.016203030732765463
detection.detection_gmm.mean,0.4535,0.5460833333333333,0.4995071428571428,0.03295621881036479
detection.detection_linear.mean,0.5273333333333333,0.6855714285714285,0.6076461538461538,0.06404578964602553
privacy.delta-presence.score,9.999999950000001,67.99999932000001,29.09999977716667,23.120337117218547
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,7.00000001,2.4000000100000003,2.6076809620810595
privacy.k-map.score,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,7.00000001,2.4000000100000003,2.6076809620810595
privacy.identifiability_score.,0.12,0.262,0.1716,0.06247239390322737
privacy.identifiability_score._privacy.identifiability_score.OC,0.106,0.196,0.142,0.03586084215408222
