,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.016276849863387958,0.019854472330295664,0.018205729544880124,0.0014344830936888146,0.018163891896873383,0.002755429164378015,5,0,0.0,minimize
sanity.close_values_probability.score,0.99,0.99,0.99,0.0,0.99,0.0,5,0,0.0,maximize
sanity.distant_values_probability.score,0.01,0.01,0.01,0.0,0.01,0.0,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.007354878637192314,0.008647127665107614,0.007821569704027285,0.0004687888569453365,0.00761071828430367,0.000536760377571761,5,0,0.04,minimize
stats.chi_squared_test.marginal,0.18181817279115212,0.36363449086948524,0.27272558230101607,0.057495368106354874,0.27272511549955314,3.6799932497944e-06,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.7502312129254097,0.8190498701179236,0.7802276440448268,0.02260329390745719,0.7785677222216815,0.015437820496525645,5,0,0.01,maximize
stats.ks_test.marginal,0.8754545454545455,0.9172727272727272,0.8961818181818181,0.017528253461810937,0.8954545454545454,0.036363636363636376,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.019848444716004304,0.020199999612415285,0.0201290950226429,0.00014032774518347305,0.020199425791746127,2.2995485340765454e-06,5,0,0.0,minimize
stats.wasserstein_dist.joint,0.07270990371860717,6.602380699164835,2.990690373810384,2.5151357322550085,1.796155521784685,4.127540521142906,5,0,0.01,minimize
stats.prdc.precision,0.91,0.95,0.9359999999999999,0.014966629547095732,0.94,0.019999999999999907,5,0,0.01,maximize
stats.prdc.recall,0.94,0.99,0.974,0.018547236990991426,0.98,0.020000000000000018,5,0,0.01,maximize
stats.prdc.density,0.8980000000000001,0.9420000000000001,0.9192,0.016129476122924757,0.924,0.02400000000000002,5,0,0.01,maximize
stats.prdc.coverage,0.92,0.98,0.95,0.019999999999999987,0.95,0.020000000000000018,5,0,0.01,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.3759999999999999,0.534,0.472,0.057196736503638684,0.4793333333333333,0.07600000000000018,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.37193103448275855,0.4197931034482759,0.40178390804597697,0.020075069051201072,0.4165977011494254,0.03393103448275847,5,0,0.1,maximize
stats.alpha_precision.authenticity_OC,0.51,0.61,0.5660000000000001,0.03382306905057551,0.56,0.029999999999999916,5,0,0.1,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.8890574712643678,0.9476321839080459,0.9097379310344827,0.02300040887238747,0.8933333333333333,0.03200000000000003,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.3420000000000001,0.42600000000000005,0.3919862068965517,0.03036847772213367,0.407264367816092,0.03799999999999992,5,0,0.1,maximize
stats.alpha_precision.authenticity_naive,0.48,0.61,0.5519999999999999,0.05114684741017768,0.54,0.08999999999999997,5,0,0.1,maximize
performance.linear_model.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.23,maximize
performance.linear_model.syn_id,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.23,maximize
performance.linear_model.syn_ood,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.23,maximize
performance.mlp.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3.07,maximize
performance.mlp.syn_id,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3.07,maximize
performance.mlp.syn_ood,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3.07,maximize
performance.xgb.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.45,maximize
performance.xgb.syn_id,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.45,maximize
performance.xgb.syn_ood,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.45,maximize
performance.feat_rank_distance.corr,0.6047705948333728,0.7086883830429579,0.6442549217664199,0.04594613625366277,0.6193057874229289,0.051958894104792486,3,0,0.16,minimize
performance.feat_rank_distance.pvalue,6.596888844315503e-23,2.056556356643425e-17,8.63724517838348e-18,8.712390436542429e-18,5.346105999827747e-18,1.0282748798772904e-17,3,0,0.16,minimize
detection.detection_xgb.mean,0.42318010767208625,0.5988764651866255,0.5286717441797656,0.06176499120219102,0.5479212805416014,0.07096814850825539,5,0,0.14,minimize
detection.detection_mlp.mean,0.46984551396316104,0.4998514557338087,0.4860161328075767,0.01002730861668352,0.4843218279047156,0.008813626460685287,5,0,1.11,minimize
detection.detection_gmm.mean,0.4873737373737374,0.5,0.4974747474747475,0.005050505050505039,0.5,0.0,5,0,0.09,minimize
detection.detection_linear.mean,0.4204703001494446,0.5538450458236555,0.4899079925817894,0.04359808198628372,0.48748627090873087,0.03338194782045045,5,0,0.67,minimize
privacy.delta-presence.score,1.4999999981249998,1.9999999966666666,1.74285713895068,0.22406267126297183,1.7142857118367347,0.4999999918750002,5,0,0.02,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.03,maximize
privacy.k-anonymization.syn,1.00000001,1.00000001,1.00000001,0.0,1.00000001,0.0,5,0,0.03,maximize
privacy.k-map.score,1.0,4.0,1.6,1.2,1.0,0.0,5,0,0.02,maximize
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.04,maximize
privacy.distinct l-diversity.syn,1.00000001,1.00000001,1.00000001,0.0,1.00000001,0.0,5,0,0.04,maximize
privacy.identifiability_score.score,0.38,0.49,0.42400000000000004,0.04029888335921976,0.4,0.04999999999999999,5,0,0.02,minimize
privacy.identifiability_score.score_OC,0.37,0.43,0.394,0.020591260281974,0.39,0.020000000000000018,5,0,0.02,minimize
