input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,target
58.21877353718191,21.119121404298436,66.21889384769061,77.51455757011908,93.85271425885662,59.302112125231346,24.454378761807583,40.11660397796609,36.1968438607128,21.464941838679678,60.337262775117274,26.430581450730347,33.081020638493975,25.468401491595266,59.07136374199432,55.8076669287852,7
0.0,88.15809316644295,28.73444932925621,80.16107594465991,30.6911072629555,52.90503724661545,12.41106005321977,16.27914213887358,57.28926717093255,41.72198654019174,93.44872174280769,5.662921888479584,52.21022340408893,38.640339888063565,82.91821207137626,6.314501064107532,1
42.97245272061547,10.3909459632067,56.8180822800298,18.81986162948494,66.72596492753257,78.6177154846761,20.45045287827846,24.072229095548174,43.533146122062526,27.878757850624698,79.02488533741973,59.23584536785994,34.1104899656547,31.004303216683432,76.14129222476632,54.43473794474796,0
52.69299950310633,52.703682954242325,70.63635006615172,81.32093566331652,64.53243905678885,65.51164266334062,40.034508988068424,43.434598757368974,67.00423573660366,29.461317812928044,39.92636312854799,21.796380015517165,55.229462017818136,62.4773546889089,42.30811059810566,57.59349076807218,2
6.765239001880445,88.90954292904505,32.27158185038363,100.0,33.75795389324507,63.23349394527102,38.48411305219312,43.69850194058715,38.96125631402823,47.93824901831644,96.76459608619246,0.0,49.526057524723775,50.28836551944019,40.67063927044582,0.0,2
29.60247699786046,49.63843647135064,49.15614479146943,85.02898403741493,55.74647933858068,55.05005296203004,37.49160193589682,68.69574440313247,35.9832488543621,17.314603599013996,79.50163586928679,19.806808483907997,33.91867785615619,49.164346099950116,27.223188336695316,3.0236640194131503,0
69.39633702579393,28.90768428584966,66.13844657891953,80.2634566563801,75.71773761124891,67.9150559257592,31.527244398743235,54.31746519415411,47.05664305124705,11.633861595020203,47.127042739908305,22.40323783277506,29.991744849022595,40.30035654639947,50.64695993797684,22.757535264835557,0
70.99000836460176,10.995291502419477,64.76956564983404,80.56963003225846,80.17805719521249,73.63545483817265,40.73680191676568,62.06918515776851,28.91424146341717,13.653243015788876,54.787237531081495,41.87780183284762,39.45085283804107,48.33710446490507,43.30328817105505,44.21376512831724,7
43.835918574895416,83.70548275276016,65.66062483814443,72.45974377889168,38.25788586557527,56.75349778960873,36.48239680618593,33.68591375004329,36.0682402581222,75.75161078602018,66.0807787032686,20.957813023661735,48.49186268283453,88.800958808843,50.751289978458594,20.18169957692076,6
64.04053570593119,23.380402805758102,63.028887278054526,76.64622575103525,69.70786987112463,57.20373318336925,34.64154082611931,44.71638708474761,36.02148791061157,11.983288763086373,60.81311168038862,45.36297751568028,40.48008067644513,92.3481743625696,56.72261842419089,53.75106947168801,7
100.0,0.0,76.29070873926648,37.734006532863624,99.25118605221076,94.33482326724543,53.02091331084826,68.15653476480054,38.39080351629577,6.536802112196558,44.21004992236964,71.1037140999382,36.93880125386672,58.88735638506274,17.625350630216133,87.13774928750432,7
100.0,0.0,73.37197140111832,70.20530850571079,96.9531204736242,89.42327348339634,45.91730104942504,70.0430527760752,35.98658569245726,9.195563695166095,48.12830489255125,74.69314983755237,51.44674768791863,50.4227596206577,31.654895990248846,80.79508684738207,7
83.83740703358333,30.382087247197596,39.93747600045671,80.05169469678204,66.32972308338883,63.864555267109345,43.113812285465926,64.22992836334913,53.60289398420263,9.658396912229087,64.28180382278003,12.734780237948598,36.20948660039232,38.78076819656055,47.3910865147346,52.37175590229285,7
75.70183638511612,18.280969430018942,67.34143391968789,78.70024901826783,63.2100848819499,56.91799287098144,37.73663405251189,62.237798093153316,27.745473348119187,16.362911025947984,57.232443213943796,36.01715649575298,46.25149089996117,51.119789411680244,44.590283672425485,37.9151786668983,6
54.81853620051124,28.903431707131354,62.39202747517046,81.59847233782098,69.74057948494594,69.03405485655841,22.14240722096497,43.795324888488295,26.556337853914147,41.888536765091686,61.712007736995034,32.20851642487695,43.9780021041077,65.21513443239725,54.44168412326241,26.92943743450336,5
100.0,0.0,74.29885404834019,67.44492083509603,100.0,94.11951946291538,38.704343568629994,56.20379102889447,46.59128871881701,1.6839294423103084,46.69403291081131,68.99546749635735,28.999964207860156,44.23561668978803,52.26149070248643,88.52679761291259,7
90.19543727029193,56.747981516909135,47.711598197168705,73.0637422405895,100.0,73.3749134575349,28.634996578728884,51.077472996458,69.90343757535598,11.45257293880127,54.75972165685456,31.598949043285938,44.24120201522063,38.371505322295576,52.70711354231283,34.638897848171865,3
13.683678932054026,76.36792343640896,38.865118194569845,100.0,57.52170731699431,40.13515953298518,41.75261591999534,57.468999296563766,26.44485559730486,70.73937789952953,45.98891818267407,11.40613448257836,43.12818242101557,44.58545243397703,50.29817994080021,0.0,0
51.276972397287096,32.648330457708944,65.92631134343715,29.231611071484956,70.54021282882638,54.72204741624077,29.60940561910046,55.89801481428587,33.77446390813303,15.159017469753362,54.11817014416444,18.879013720631264,56.58320084054425,62.03281268758051,43.54876317246578,38.83631929787424,7
74.13938138168865,30.55262210135011,66.18529907129178,79.54733356353466,57.63842029469319,69.28288640644695,40.864175776145785,52.70297306716901,44.19058956700012,11.652176108556601,59.00919930802628,57.15077230925418,40.59479382484993,34.68570110950883,46.13054730685907,56.184974767789754,7
0.0,84.47147851036839,32.49552619663705,60.63293125649648,41.52595974516086,58.40682207517137,25.707287364205314,28.216588153782833,64.80991294930887,42.13733883592703,89.08033026580048,1.565460717111094,36.84138561319809,47.94745057922829,44.36026140771754,6.043385977075957,9
6.497285837789178,72.59954645821892,53.42431390147759,100.0,47.020168516821485,24.102201641132858,29.252234846685695,39.316134689712115,36.92869893251405,63.87444635030968,89.91164044259438,0.0,44.94314842062363,64.38230376948314,53.94519380348089,0.0,9
0.0,82.4462633180984,43.45086377323764,100.0,17.160526882811205,54.774162466286285,48.04307899580581,45.34160436142406,56.73779197760845,48.324595200574294,80.11214559975316,0.0,42.98584747077734,62.27646507264705,37.96687368214539,0.0,4
37.96384950979021,83.84968196180837,54.6507160573156,86.716484333884,25.614278471219883,48.20725745904261,37.660267279921015,63.32387994217052,29.181956419203768,19.287144477921508,55.08410428341298,5.943468713407448,43.11298712225756,50.8141007671375,22.645790562817094,12.420799885402992,2
47.973292166518206,71.69865253101652,56.20117457165386,73.30270191685815,40.98138049538386,50.96554258807382,33.66205481944907,26.534147955454863,26.154090531865066,49.940610947518515,63.05016790160576,26.647567817818654,54.64435810995012,46.24491581540961,51.13172567998428,30.39341244125384,3
100.0,0.0,66.88638445023032,68.18746086449832,98.7639438369402,82.56196627384222,46.0299816395689,59.31381037495816,28.06924065272672,2.7360113512989557,30.593822597024197,50.213324090276764,53.17428048988113,52.77228066963781,28.707187548830635,88.52679761291259,7
5.174428808836872,91.86493083040996,43.20954003376919,100.0,24.06434134814425,53.12568914797559,58.24358866108689,21.706787168221503,39.78681135135044,53.4228447308956,89.7897961983511,17.307784335106277,53.39008449598817,47.98711006503368,43.171134779069796,2.54713128391127,9
100.0,0.0,65.70275529756807,66.52547903120947,96.19926021552791,91.34990443045626,46.28898900462506,61.59494392870271,53.17750551184058,5.650060427053097,43.91436770496476,50.269715881062126,35.57959242140549,42.50284276120295,49.414219314337934,88.52679761291259,7
29.98025222197739,60.77434653725469,61.05150249359022,77.81380220042848,39.219319230384556,80.19650657733405,25.225418375817153,51.335227232255626,38.071355047036974,27.50075571100834,85.95355891769596,34.659816780803155,41.490462223862515,47.083380845737146,48.63013071209626,4.571967570334426,0
0.0,100.0,39.47726895124202,100.0,5.708776812686011,41.00836397308644,18.328272991547063,28.694401148544944,32.66102897499692,57.247578185261695,97.93607936460694,0.0,43.38337237874676,57.947864291146225,67.48457870037323,0.0,1
34.44245099688233,78.93934253407788,43.658507359945915,67.40435119361261,44.12244463150606,72.83314955717623,28.93165156179846,34.84585817366645,66.68847746857247,33.99843788436576,89.76122736251108,23.207492607763413,53.434294847595666,38.97302557345298,43.92357385543819,36.651019714570815,5
33.630304778369805,53.32126700661094,51.49012983368688,88.39921839873098,52.60256385234487,41.062159013027276,34.58126642645127,60.25385491375204,28.289854931521806,34.18138324818694,64.30228865977722,8.982556301506499,55.767800822317994,55.903532673558125,32.32326495365591,5.714674371755585,9
0.0,100.0,43.36599135799487,85.27494723665384,19.869994143977657,38.89038909679802,11.128774160041726,20.73604514454705,39.32105813666531,49.89755143474611,91.36437947852329,0.0,49.81423681100348,39.60442113461193,70.16282238666673,0.0,3
0.0,100.0,47.623224474329334,100.0,4.449912879627817,24.21542964298704,25.848188797024175,26.847509607102534,73.84990221683063,53.927549036610756,91.87564062993481,0.0,45.16543601958676,43.970994016140615,67.35587459982273,0.0,4
0.0,88.8992915597751,47.38280724407004,100.0,15.149602930275492,56.103397514832984,19.864537677782906,25.442302371985104,44.03508209931809,48.02663959790941,86.93818664001797,9.668141413962044,40.842298976900786,42.2912644764086,42.26944017937851,0.0,2
48.37624556462754,73.31318911123415,44.07469257018572,44.26604469480432,74.48971059276097,77.28708381244914,40.60652777289956,23.443614943360576,29.363650815945867,20.782335361137406,43.56339431160577,44.619373227356725,47.12523875771345,28.00375663435758,62.172845112680626,26.20802681329493,7
0.0,100.0,42.373316682578604,100.0,0.0,19.36331020228772,19.00893949674215,28.563206610840798,44.36010308043923,54.4061514569498,95.50465691030988,0.0,26.186437048882592,34.13912263520507,54.7518014690985,0.0,4
0.0,93.487848357205,44.08694480331869,100.0,29.99036129955483,51.71310748866181,14.627781244536958,14.603619326856519,51.290211076903944,34.995413692840266,92.17813385769344,16.102877557569272,50.66632526616193,41.60805226564087,78.26222521925708,7.9721848792998955,7
100.0,0.0,71.90901176022075,73.96777917030079,100.0,83.25696295187024,47.624589155440646,61.379614443756104,38.49018330258957,8.282286520348036,47.01408916982328,55.82064456995988,55.73685566370573,45.306173794284696,37.760452792325545,88.52679761291259,7
9.98474937765815,73.72485429574807,62.782716849629054,91.91135184920019,50.8579700490837,42.31077400086214,45.78184317459682,62.90819512871163,32.681119021167476,52.555794445079265,78.36236279825351,0.0,37.079328380322394,49.68789451641994,44.65905964503523,20.169579119373704,8
0.0,100.0,31.503600212494057,100.0,24.314080675464893,31.214449847329362,30.367745300592134,40.56853792372266,34.28892414124073,63.45842399321593,88.72027812876667,0.0,44.7424511293446,35.45194597789001,54.97167976524759,0.0,4
0.0,93.77275889966363,36.460196354059306,100.0,28.0370587083898,37.455153901989476,48.176583248846875,25.307913201335992,42.48604976246823,52.031886262037276,89.75300067596757,0.04572574718118716,56.08117375085971,55.09417344880684,42.402542244450565,0.0,5
19.002000653898076,78.45920656227483,48.8206363148823,80.59555008339825,47.13450285179862,76.58755067224529,17.461857268104744,25.560121394898125,48.92788048857743,47.14174910190986,96.86498095662749,29.791973733341525,54.23953942344494,39.06663765405655,50.97768607091256,16.838783534577,3
65.28761196749396,34.738261249968616,20.887957041729535,82.0136938293791,69.76326452286455,61.16953037593478,37.78310795397746,50.09993831810648,44.33285148319181,21.08736169443759,85.6577134329123,23.25239096506374,34.1185509081848,46.604634581493364,42.03076786227985,32.380678785933824,9
100.0,0.0,58.21013596835251,66.43843702055446,99.25118605221076,95.72836709455191,52.82850636695834,71.80350208283346,46.96130863687881,5.273231345369165,42.074310266827055,45.860188208399826,30.571921602728032,53.42376534188148,35.76703215262665,88.52679761291259,7
71.06985985674629,0.0,64.24631868548762,74.14336884086732,93.79668389698004,80.66012676126387,32.5327031738424,46.82884585061794,43.40091562487303,16.597595821777848,54.30271037894721,38.16150990949663,31.080402390817095,39.12784174217285,63.300835943854594,78.31377868892332,8
18.45545561952985,79.20625327774788,47.274096776052225,69.05029211279212,40.74115648789193,68.91025566785882,1.0244170780211803,7.211232779766622,49.62711868172354,49.45871805533886,83.51182730092974,32.29475264319212,50.45720227305986,34.69623095784728,63.815826234261664,25.174109681302124,9
100.0,0.0,79.20757269211417,64.25601577554337,100.0,100.0,44.607654429369994,66.88268811714369,45.12191448806534,5.044317515977433,42.46707577455351,74.87471300877226,32.80105004421607,48.55485944321961,35.77288492516961,88.52679761291259,7
0.0,95.26748118245283,31.333192178301385,64.05143497929586,9.792250141539142,52.21926269159066,14.910057843113808,23.283460676188337,53.68655888927177,54.781424000910526,90.7026752549078,8.287794755100535,54.8726435085593,50.97948935794647,78.89802150678315,0.0,9
12.07489636363059,83.4071554397291,53.29796721830995,98.71189268531126,41.587695794451164,19.07027836053947,46.39620741993324,37.87619010349317,69.1780815349487,43.29601802945376,68.63335018806505,0.0,48.11396646312042,74.40834886211738,44.60086216208444,0.0,7
0.0,100.0,38.499410403614405,100.0,6.560476947618362,39.875794799244325,6.876574591745701,28.893511937608245,69.17631105190071,71.8978097049276,100.0,0.0,57.3169617632219,31.97526183659401,75.48678560885361,0.0,9
0.0,100.0,45.68629193732926,100.0,0.0,25.956053025505042,8.377672465804501,17.8561608411812,38.439285509692084,53.36992118061968,99.78938251092846,0.0,60.16114730045848,41.206233224161096,77.2012108294171,0.0,4
0.0,90.10192300371446,49.41990169065286,100.0,0.0,39.15922262044849,37.22048916632517,33.112863178248254,42.708404873391586,50.654352827520746,92.2333564326247,0.0,43.93676827007568,68.5183161436587,37.267952242546734,0.0,9
56.93041890870096,38.529513669232124,58.1910027295468,87.77452637422203,47.36509989955986,60.52543926657185,46.368256142070955,84.8518155040571,41.1523438074818,18.427677934099023,67.4064435750227,15.479126058743798,44.897955659933494,51.9522515613417,29.852708228533167,37.46556521864372,7
100.0,0.0,56.99269316100886,71.6023734879845,79.09176929190534,85.52927800093016,46.913758247864784,33.06790079262156,50.969665607242845,13.191374080638695,49.86243035471579,53.77838262892083,35.89794812789961,47.51058408253491,41.7127076734592,80.92902104971989,7
100.0,0.0,72.57679344047654,70.64846459624127,100.0,91.98789721665747,50.547279888643075,53.66589694078725,47.520204278508515,4.868185187865723,34.58408691364307,59.19296044871031,36.81378888690365,39.428216492554114,39.621946434879916,88.52679761291259,7
0.0,83.72797613399037,38.97195285565269,50.941499541166564,29.881873642998354,38.34150654115983,15.028777657079498,21.2257318931666,22.92267390753498,58.17890073916934,84.14090380447911,4.027883381612732,61.645952869924166,41.862987848553715,63.03339770005353,0.0,8
100.0,0.0,72.07979686015668,64.59824264365909,99.25118605221076,94.6717307119043,38.95641153498693,47.801448596603436,45.035170798997704,4.812555141974421,34.912018729194045,79.5863864716323,26.660512773894926,38.0425959894062,35.84571718730289,88.52679761291259,7
8.36277002546295,82.85151387766064,56.939703146248824,100.0,38.37715707173534,52.84045080916051,24.359466464930566,28.820513418411224,60.47306152277882,52.73660739111031,27.34616936901586,5.887667667553522,49.913964999649245,43.48660560704389,31.533738018529363,0.0,3
100.0,0.0,66.6063726273411,74.3462644217539,88.96007121169924,85.27557800182696,50.05248603991324,78.98443601871475,43.177501227307175,12.672432517182868,58.513405756409064,57.13710053836685,39.18196471055604,54.52232640084551,36.45381954278957,75.75398623093116,7
100.0,1.8640070258444155,57.72315569758512,50.74937586990003,100.0,80.8925293123661,45.169029955743625,57.09313059733463,39.52828630052065,10.680060505913854,41.814880558699535,41.13140742305448,54.58582412763481,54.651351467772415,44.48665970585964,69.69567465620088,6
100.0,0.0,74.621543716358,69.41649111839698,100.0,96.31622830259678,54.09135197340134,66.08471906153665,41.8319054322754,5.60177990769591,55.15234365149578,70.01805396421545,34.66483978257547,61.14410323021721,24.675749423764955,88.52679761291259,7
0.0,91.23834309464233,44.34005610571793,100.0,23.930755616796198,48.32128529958453,41.08890957914045,24.804328382158097,35.98722071694613,57.41379171138684,95.06530679483946,0.0,73.03708458388382,60.5016595201979,55.29935922806102,0.0,9
61.513440841276804,21.084845675894538,57.60097870810063,88.07356301600527,41.90918787671472,65.41109145586228,50.30026837795866,73.28810173108249,39.612078095152384,15.270757009588044,62.89285768914478,0.0,34.7499580451539,65.11874025134921,26.52753885340611,35.48607296968237,7
6.484964811850517,73.02299908855353,45.8905788991614,80.25374754054512,40.18900230739665,77.52757810515,18.880183562732856,15.349847743154394,66.65105045697013,71.7538678689952,72.2180553573821,31.175392801466895,52.68066154635082,53.79671382375829,67.18953401984213,16.033805774514118,3
7.814618435179831,81.58965773247654,19.67734871959408,41.70236504624195,57.942454651856984,63.623050634692895,17.51919171803958,19.64764616850036,51.73208505068158,31.797863733354152,84.07203424732644,16.214010273971347,46.47685825581318,27.37080595495262,62.450150745083484,27.67811823238209,8
