sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
5.343181346540876,3.0472967004161857,4.899842623487555,1.7261056743361949,2
6.60591753678483,3.016554745072528,4.859345163383784,1.6235668378425239,2
6.529944744728399,3.0467013024985836,4.915124395730611,1.57533920250483,0
6.594080549853981,3.0430909315695294,4.828026563571388,1.6464427651410105,0
7.059845173839196,3.038551657604463,4.898012740328084,0.26124574472549866,0
6.55618247358731,3.02400350980585,4.903621825412729,1.6755960156784773,2
6.74697323578261,3.030214579421535,4.761985262326343,1.6107228993543177,2
6.536651961712045,3.0173031675003634,4.914229990878996,0.21722292654022166,0
6.979222609662298,3.0445156449122988,4.888746897571136,1.5998576372588265,0
5.555519160923237,3.010077549736358,4.880794935911703,1.5675411408304956,2
5.238889494985326,3.0424551006246263,4.7903352732981155,1.6508946890923206,2
6.541469464702478,3.046971039273032,4.897373492346267,1.626382254323822,2
6.581241213333294,3.0362895649503407,4.873229045577577,1.592124929071799,0
6.5805864525513975,3.0461827066524885,4.856396006184511,0.26576488836290946,0
6.898253304159748,2.9596311040185457,4.921062391048312,1.6045953407152704,0
6.649118308738574,2.995464625790056,4.897133979161435,1.6218878799854521,0
5.483935447522864,3.0034908504084448,4.775644326434229,0.1810750167557944,2
5.49018283300287,3.02050701050348,4.910924666768941,1.680058570180807,2
5.277491942799851,3.0363672910846584,4.910115720896224,1.5868101301658029,0
6.582136356413403,3.0402823799176955,4.884996827138528,1.65575564361104,2
6.523370612731564,3.034403672903044,4.884540336873626,1.6295454936858662,0
6.565754039465299,3.0302617321112635,4.82897098477796,1.5299734231444597,0
5.237241143123226,3.0363615136895894,4.868020995204125,1.5671871220996545,2
5.2389734457623165,3.0302630355568363,4.873282568826385,1.6300906109754953,0
7.044907652770943,3.0015413385662906,4.709966464592957,0.2398389819300366,0
6.861440973775917,2.979379722943064,4.868678004421568,1.5885154187535746,0
6.553031100601561,3.0436604047556908,4.885045457344182,1.710629518869489,2
6.5248634628750946,3.0334087448874114,4.930330672342106,1.6319033378237187,0
6.525237999602056,3.0376446502695265,4.854819967205062,0.2265466760971302,2
6.620953910608806,3.047542018703421,4.874791606331105,0.22201805773128352,0
