duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
24,27,5,0,1,1,3,1,1,2,0,3,1,1,0,3,1,1,2,4,2639
30,28,9,0,1,2,2,0,1,1,1,2,1,0,3,3,1,1,2,2,8181
18,30,6,0,1,1,2,1,1,3,1,2,1,1,0,3,1,4,2,1,2326
6,45,6,3,1,1,2,0,1,1,0,0,1,1,1,3,1,2,0,2,1497
12,20,6,3,0,1,2,1,1,1,1,2,1,0,3,3,2,1,2,2,1076
12,27,4,2,1,2,3,0,1,2,2,1,2,0,0,3,1,2,2,2,1958
48,46,0,0,1,2,3,0,1,3,1,2,1,1,3,2,2,4,2,4,5184
24,28,9,6,1,2,4,0,1,3,2,0,1,1,3,1,1,1,2,4,1287
18,31,6,1,1,1,3,0,2,1,1,2,0,1,3,3,1,1,2,4,1951
12,20,6,3,1,1,2,1,1,1,2,2,0,1,3,3,2,1,2,2,1076
24,27,5,0,1,2,5,1,1,2,0,3,1,0,3,1,1,1,2,2,2757
48,42,4,2,1,2,3,0,0,1,1,2,3,1,3,1,1,1,2,4,2348
30,28,0,0,1,2,2,0,1,1,1,2,1,0,3,2,1,1,2,3,4844
18,31,6,0,1,1,2,1,1,3,1,3,1,1,3,3,1,1,2,3,1950
18,34,4,3,1,2,1,0,1,0,1,2,3,1,0,1,1,0,2,4,1149
30,60,5,3,1,2,4,0,1,2,0,0,1,1,3,1,2,4,2,2,7598
12,65,4,3,1,2,3,0,1,2,1,0,3,0,3,1,1,3,2,2,3399
36,27,2,1,1,1,2,0,1,1,1,1,1,1,3,3,1,1,2,2,6287
36,23,6,1,1,1,2,0,1,2,1,2,1,1,2,3,1,3,2,3,5944
12,29,6,0,1,1,2,0,0,3,1,1,1,1,0,3,1,1,2,2,1071
