Field name,Reservoir unit,Country,Region,Basin name,Tectonic regime,Latitude,Longitude,Operator company,Onshore/offshore,Hydrocarbon type,Reservoir status,Structural setting,Depth,Period,Lithology,Gross,Netpay,Porosity,Permeability,Oil density,Oil recovery factor,Condensate recovery factor,Gas recovery factor
229.71617449809992,27.8604985171902,10.563417302528856,6.0,43.74046714038912,2.0,53.56465432693668,-110.1186484568895,36.68862073594944,0.0,5.0,2.0,6.0,4700.366165273573,8.449983460143988,11.0,143.99626102224752,19.96664387227171,21.25852081582,1087.0188820171695,879.3371277529324,0.5803438598640427,0.5150575957893592,0.6214845455114356
163.45435543760863,53.07138991762541,47.459537461352326,3.0,112.74373848601628,6.0,37.89169999059935,-104.906449002455,165.5442260032514,1.0,3.0,4.0,7.0,1396.8987435713557,16.710400448626856,10.0,3.3,0.8301081055511794,13.077706954634316,102.39258041109376,807.3902535039857,0.4060747268623088,0.5119738012762278,0.7481591848027128
373.3443937096704,160.24591331856226,37.06447195248533,2.0,43.18825842509928,9.0,70.3458,125.85302830271664,168.9928601825852,0.0,5.0,6.0,2.0,643.009164575645,26.84430242941353,6.0,295.2112713616002,66.39929550353749,26.1119179300098,25.832452942813603,872.06522226715,0.6268091567691315,0.5148567394755262,0.7632680730151539
240.9879777327508,0.0,8.364677248009187,6.0,115.83715226999928,2.0,59.96571400658881,-2.988648167055935,58.28195861328087,1.0,5.0,4.0,4.0,1693.8229220191008,16.850744171791995,7.0,53.54026830668764,36.86935648797655,5.524662204468783,173.34843107184102,862.3977537168778,0.3745912541195603,0.6928184310751145,0.5406651600543202
154.69541416419725,254.2644024085938,49.18017540417311,4.0,81.69473104875875,5.0,52.16061493731991,138.05752260022038,134.60552023863883,0.0,3.0,4.0,4.0,3356.4089959172047,27.0,6.0,298.4842744470191,10.385173561985782,30.166843003674305,54.366456771283865,819.5437779002843,0.3811622370495935,0.3059603865194579,0.4728840561146707
372.4561782197496,0.0,46.341532504757794,3.0,108.0764185967987,2.0,40.07017302955826,-118.9991290735445,120.71744711319192,1.0,5.0,4.0,6.0,205.75241324977105,2.9112604524189503,6.0,3.3,216.7442930300049,24.95499611652669,0.0,754.5385648419426,0.3965827231746042,0.5091614628257288,0.7003318502499596
226.4098111471397,309.7346621930056,15.746162069238371,0.0,114.36571981045476,9.0,36.38234648955742,5.961151972223005,152.69708931369587,0.0,5.0,1.0,7.0,2076.5301850141664,6.214760697096662,6.0,3258.786764934005,13.797681771381328,16.558265908137834,235.6843183312194,814.3431407813275,0.3541821063149746,0.3798506127200636,0.638814488127523
358.2118797231409,201.17455919453957,48.32729658579086,2.0,18.263513552463515,0.0,27.27819579874256,11.203177814838927,182.69835467198257,1.0,0.0,4.0,6.0,3708.646198952376,15.175377454741197,11.0,217.21937152840133,184.5497182273484,16.5585278224873,18.69073842472926,866.383579781459,0.6044888121786824,0.5684384328184467,0.8371706327634653
66.8774776362874,239.6519108124736,48.61763609461138,5.0,40.27143982350256,0.0,37.67308081673104,-91.750345590726,75.02684084284029,0.0,5.0,8.0,7.0,1344.6508087119164,12.232503357821503,10.0,300.6073137415923,134.2469511867608,12.387322155671026,30.835571100026733,819.4633742386269,0.4773416031761405,0.6092573634543084,0.6203482512587033
80.30888019777233,261.6646790111091,45.31203018533182,1.0,103.77856944764228,9.0,-18.59847851044053,67.75572090676984,132.83937803679777,0.0,3.0,1.0,8.0,917.1438301871216,10.988138787409392,10.0,271.7961018417416,5.929355978897435,16.398127459353674,17.562861258487814,784.4312175500511,0.0834727885753898,0.5065717525201334,0.5649641167984224
