beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
4,2.042322307555641,1669,0,7008.644180561185,1,98143,1041817
3,2.4587938758702057,686,0,3735.498982472628,0,98106,357037
3,0.9915477860575239,550,0,987.730175199968,1,98116,416684
4,3.0397302037821192,2281,0,3649.8752691044647,1,98123,1545727
3,0.8574437782297208,603,0,400.3941698603897,0,98101,303940
2,1.9550713428844921,986,0,6261.827259830255,1,98139,509939
4,3.346126946777334,1288,0,8430.460002303225,1,98117,951670
3,1.9575745241671019,683,0,1001.2646662926147,1,98102,604839
3,3.0835516834379186,2518,0,6510.4363456425,1,98103,956755
3,2.0137763218099587,1163,0,6749.775032632653,1,98183,939963
3,2.5903905474132407,1597,0,894.7566347222321,1,98124,879585
3,2.4587025783729044,561,0,8243.561979755637,1,98117,1051475
4,3.509124566765241,2563,0,8203.27841787879,1,98114,2315037
5,5.293428931680777,3510,0,9145.704457428548,1,98124,1161997
4,3.0959505716296443,2642,0,6085.767008735256,1,98181,640820
1,2.466575297865695,1871,0,6532.371156040939,1,98101,597760
2,0.9799084032491534,1104,0,817.1849310390626,0,98165,202066
4,3.472117980352509,1251,0,1219.2792996899816,1,98106,687616
2,1.0168059088080115,522,0,1835.136673598231,0,98158,159000
3,2.0442337322178603,911,0,2180.4171248159696,0,98116,551640
3,2.4863646939354296,557,0,1617.7772382596602,1,98104,380329
2,2.000175674653845,2631,0,5393.728317210676,1,98113,1251575
2,1.4765576817187325,600,0,7893.987993336132,1,98114,441241
3,2.009618390116568,662,0,0.23,1,98114,307723
4,2.0015590684605167,3904,0,6089.655754657075,1,98102,892309
3,2.9539348126916507,1322,0,6658.534865797212,1,98106,462336
3,2.035744038192853,1037,0,7817.244126548636,1,98117,1070733
3,2.522457188549355,1151,0,6746.855556113466,1,98173,345536
3,5.032436232001936,1054,0,375.9457607218486,1,98183,345313
4,3.037871348326374,1301,0,5522.55922801601,1,98108,889220
2,2.4900930031828064,2355,0,5143.263106714355,1,98125,1077213
2,3.5331744138088954,2820,0,6447.5464627038555,1,98125,853015
3,1.953904390451262,1073,0,6543.157134581847,0,98113,845843
5,2.0039103786329684,2512,0,7360.883099723977,1,98117,389881
3,4.462902910416711,1131,0,2078.60960491244,1,98101,1108741
3,3.60694804167468,2664,0,1972.1467151994802,1,98130,1594724
2,0.9715558163760627,1037,0,4206.359149697737,1,98135,755579
4,5.136023602699485,1609,0,9263.593269159712,1,98141,724921
3,1.9422788953394765,751,0,1606.3880320193682,1,98119,482401
3,1.48024462694539,564,0,6151.286256359519,0,98115,700607
9,2.559896209441123,998,0,2258.9982645201226,1,98114,415755
4,2.5342063359115348,863,0,5812.340372810151,1,98122,878959
3,1.9389821743469766,915,0,7174.854425261881,1,98121,392104
3,2.0168477671115124,404,0,8630.811224391378,1,98106,1505382
4,2.00647734490091,1102,0,4114.498699403268,1,98113,357124
4,1.9890091462743347,2388,0,5241.454542513271,1,98105,641634
3,3.0152710869983466,1630,0,9390.672972618462,1,98117,635429
3,1.5233669907170424,976,0,5520.197986089043,1,98106,697532
3,2.08486216350455,1878,0,8612.420128597687,1,98135,1004184
2,1.007699270116546,2140,0,5266.546770788974,1,98106,1265750
3,1.9652106455548481,1854,0,9376.42280350878,1,98104,850744
5,3.0461869077324004,1537,0,4130.759944567888,0,98115,1706311
5,2.0359036247100257,1438,0,6657.100401301035,1,98106,621067
2,1.0827958563920896,276,0,5278.316319360854,1,98115,315192
5,2.0050610796321897,1440,0,705.9753158371918,0,98104,597063
2,2.935399232661667,2729,0,6120.8430354347165,1,98113,651085
14,2.9741012080167946,2693,0,5079.43650548476,1,98199,497949
3,3.0313939709745323,2736,0,5606.286707685293,1,98116,2792416
3,2.0007059495140367,861,0,8872.3725659552,1,98118,846813
5,2.974686173632472,2777,0,8441.234705804156,1,98109,704631
3,2.0304489635198233,817,0,633.9621622750145,1,98105,754315
2,2.4692008271384562,371,0,891.21382635085,1,98117,345881
1,1.4080009322691052,1005,0,8337.640032740932,1,98118,507360
2,0.9403278698109837,608,0,5855.220760741901,1,98137,663616
2,2.0178247360306227,1922,0,528.9502890177374,1,98102,690258
2,2.0106104258696433,341,0,593.4535866283993,0,98114,297663
3,2.4896542355946556,1961,0,7587.079243773482,1,98103,1262422
5,2.5240227276716376,2341,0,7281.101226175119,1,98137,2246607
2,2.431744253536899,3551,0,1680.3498364921948,1,98144,673538
5,3.0071826193471307,2348,0,867.9407822968079,1,98116,1666300
5,3.603057248731814,1783,0,8897.194260548269,1,98113,495279
3,1.441415751180886,1900,0,8791.58306764282,1,98118,928677
4,3.401908612506366,2506,0,2767.8985020402993,1,98185,1538495
3,1.0411012493787395,2368,0,3254.3379335469263,1,98139,1134969
8,0.9891406886283822,832,0,1309.8873257390296,1,98120,898810
4,2.943323433169746,2665,0,1573.1193488928768,1,98164,2322364
3,3.607449304364838,2328,0,6205.061444435239,1,98168,1453890
4,2.520261906517345,2318,0,6384.588051763013,1,98180,1340091
3,1.92177986077944,953,0,5723.06070519171,1,98141,389674
2,2.4774717751713577,1937,0,6627.553255771827,1,98104,1233238
3,4.861854580235689,7439,0,7062.766487619257,1,98139,773044
5,4.9924100357299555,1546,0,1422.6460086014624,1,98122,1282099
9,2.0289643571410285,986,0,5373.8076523998625,1,98106,436386
3,2.034167485845225,999,0,8317.401763722213,1,98137,622433
3,2.4685895920032124,2043,0,975.1035845085453,1,98114,684688
5,2.0174208045396917,3317,0,5514.837747038763,1,98108,1587928
3,0.9534057451040288,728,0,3984.185522273987,0,98137,377444
2,1.990721391455631,934,0,5375.645624965533,1,98140,1868974
5,2.990912088028174,987,0,3736.776727464583,1,98104,271789
1,3.023070205765965,3024,0,963.6290920496406,1,98130,830972
2,1.1156925754167082,1148,0,1150.8861088269985,1,98115,2534660
4,2.540056631722686,702,0,8960.383742033118,1,98114,763873
2,1.0500147854509472,696,0,6486.807828277263,1,98175,446547
3,2.4786754116496534,1748,0,5193.338587816443,1,98103,1267824
4,4.631074023261787,1468,0,4328.620151768558,1,98115,1334816
3,2.012361284522074,405,0,6800.460033324649,1,98118,1274660
2,1.9692731547275266,854,0,567.8715349232543,0,98119,217510
3,1.0407625814305854,737,0,821.2742446660219,0,98113,449203
3,1.9553801593255864,2214,0,9604.107683526825,1,98141,478791
4,2.0396927405218785,1598,0,4496.313964041111,1,98144,1665073
2,1.9732828397949442,986,0,0.23,1,98115,523002
4,1.949782088848234,1905,0,6721.157238251706,1,98117,882982
3,3.1085678612851253,2368,0,8107.875037817888,1,98131,1566358
3,1.3900732905548934,904,0,1511.7285708441423,1,98121,555824
4,1.9813049406364658,7937,0,6864.929771160686,1,98103,933118
4,3.331907525669447,4306,0,5179.224436328127,1,98106,1147098
4,3.525716669788483,2123,0,554.0311225370639,1,98115,1878340
4,2.0188226555889908,1724,0,8389.69593014971,1,98185,1051924
2,1.996980803626681,535,0,7133.390621998353,1,98118,513350
3,2.020584410430838,1182,0,4976.534690149351,1,98106,1172218
2,2.032998320230545,1285,0,973.149475805957,1,98101,335520
3,3.4546433606748956,3824,0,9414.5845559183,1,98105,701916
2,3.005109564638406,1264,0,1282.6333485177322,1,98102,448721
3,2.052135389715644,1317,0,7663.012231173979,1,98123,532253
3,3.5253897245084205,713,0,1956.4408996688421,1,98115,405032
3,1.9570526456306303,698,0,1690.7399818626918,1,98105,515236
5,2.005828155156393,2649,0,7444.017149920427,1,98188,1046357
1,1.995578464353207,1102,0,7947.404796624984,1,98114,649446
3,1.5366744261665346,715,0,4402.884279386974,1,98104,885413
3,2.0786068664201927,1898,0,8752.760510254766,1,98114,613127
4,2.5155863193825017,2470,0,6073.898974448862,1,98114,1566292
