beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
2,1.953404257107499,777,0,435.5989663192609,0,98171,437917
3,3.483097194853722,1439,0,729.6722483984953,1,98163,1038187
4,1.5731989613995283,3499,0,7857.317809065331,1,98120,813349
3,3.0731313186556597,1311,0,1751.6404353906428,1,98104,840962
3,0.9116204018684816,1062,0,1113.1132568695107,1,98173,319850
3,1.9908383179109639,646,0,546.1457310462285,0,98113,407369
5,3.0732318993224887,828,0,2115.0276750950006,1,98189,2009327
2,4.1908064044424975,1262,0,3489.471009038811,1,98116,1008703
1,2.9846362979768326,5549,0,5848.13784249811,1,98104,822705
4,2.478920946870559,2145,0,736.083542891834,1,98104,1339632
3,3.5047741366220677,1406,0,3865.746458819376,1,98142,688233
2,0.8884080221505153,1358,0,1303.5067943420217,1,98101,494292
4,1.0441338983849666,8084,0,5635.075483942639,1,98136,855463
3,2.008736936568286,1244,0,1322.4529162900258,1,98115,834124
3,2.0087541556983797,1512,0,5429.1111461976825,1,98105,978360
3,1.9960084007261782,2234,0,3973.535542636422,1,98122,281378
5,2.4604510573162117,4309,0,7576.274199835897,1,98143,532221
3,3.0786077668546183,2292,0,5459.004925620982,1,98172,796040
4,4.461384870075162,2828,0,5681.1069592249805,1,98138,1103259
3,3.6357593537949455,1115,0,7209.3146477744285,1,98102,500570
5,2.980962033555144,1055,0,8877.574066137175,1,98192,551230
3,2.4528618833652738,1651,0,4741.183235913929,1,98107,568714
2,1.963535300683942,1052,0,7577.335212594154,1,98114,756769
3,3.30103036592728,2250,0,5924.556272000811,1,98123,1422043
4,2.977597094124016,1944,0,4922.800532881337,1,98117,1301801
3,0.9753876996612858,811,0,1124.338729351633,1,98115,514169
1,0.9942825041346558,971,0,6046.451092644733,1,98137,774843
2,4.946520098928464,2016,0,384.01605957331566,1,98103,1773538
4,2.4682828803953982,2344,0,4564.172277409414,1,98125,1367341
3,0.9810356761389761,1211,0,4473.733576002806,1,98104,670681
5,2.062632500201343,1638,0,5957.756464356067,1,98122,825788
3,1.0843066739955403,1259,0,1251.9157118675894,1,98114,371862
3,1.9714709108814708,1075,0,7350.664669280122,1,98104,668123
3,0.8893781298468602,975,0,3384.357725133139,0,98115,328545
2,1.5053182828870115,832,0,4605.215315534133,1,98116,500850
2,1.0405620103179514,2479,0,5783.41113708342,1,98114,1314653
3,2.530333134781509,567,0,668.7940753745844,1,98113,562322
5,2.484274285112447,894,0,396.5987468219521,1,98119,525679
3,1.512855691195774,2424,0,1921.519185068975,1,98105,508199
4,3.5209505528112963,2254,0,8213.28495684208,1,98101,693240
2,1.9968017726209002,1722,0,2024.2229055100313,1,98119,1110496
4,3.655275163444176,855,0,6298.677941355308,1,98103,826258
3,1.9834726955480548,2790,0,8121.000134873201,1,98116,763107
3,2.041238183514293,1054,0,861.4142001683242,1,98114,312866
3,3.0187191257859802,1689,0,6838.592481471473,1,98116,1571899
1,1.1670925475007767,411,0,942.4221181488869,1,98113,193625
3,0.9099248574535127,661,0,7054.413483923798,1,98114,454599
2,0.9055611914368829,855,0,8553.290971525004,1,98102,697173
3,1.9903186624498073,1451,0,4835.1071492480005,1,98105,1513393
3,1.533502737312953,700,0,5070.165723466768,1,98107,740230
1,0.9156279763106197,1034,0,3726.6731352738266,0,98119,607965
2,3.942601947223057,899,0,6489.959215120986,1,98116,615061
4,2.0119800465127398,2600,0,6128.752041006402,1,98107,1274630
5,2.4489510836161488,2342,0,1853.909724360893,1,98116,890804
3,1.9142713976460741,1841,0,6572.31581374104,1,98107,1115884
3,3.0110919529143088,1397,0,651.8680707252499,1,98112,619570
3,1.0146232103613806,1719,0,8613.975002758336,1,98121,403014
2,3.154105502824822,797,0,794.8806834121659,1,98108,339975
3,1.034406713101737,706,0,228.0967635182045,1,98112,618873
2,0.9163836020701532,1508,0,735.3863483296041,0,98115,159000
3,1.0137877433307645,973,0,1021.5153758647816,1,98118,593406
2,0.9373868216676307,926,0,4394.9867197091735,1,98114,973554
3,2.353587443307491,665,0,5330.012889949751,1,98124,766896
1,2.94296380791482,1370,0,1445.1168558752677,1,98105,909025
3,3.3616422679740814,1128,0,3649.7199203032083,1,98119,688645
2,4.094109476519951,1536,0,7560.829731127504,1,98119,344241
4,2.0594314483151086,1291,0,5486.067792489924,1,98118,1407402
4,3.4728308465312034,1466,0,6422.3953250240775,1,98122,1198347
6,2.555180843966225,1293,0,3652.74120495981,1,98122,504130
3,1.9918148294290934,1212,0,9337.388768155393,1,98134,943827
4,2.978645728725765,1200,0,6099.673735538444,1,98118,930826
4,3.1195414367594325,2288,0,1260.5502894165556,1,98116,662230
2,1.0049867845814364,1038,0,225.8384651106794,0,98116,653519
2,2.017850281989549,1215,0,459.273223837348,1,98116,633876
3,3.028929719100483,1632,0,7870.669108418386,1,98114,1155343
4,3.0205810839544083,2469,0,5079.577885311809,1,98196,736810
1,2.002558233979917,385,0,6162.519584601688,1,98131,740481
4,4.937647203979892,1922,0,6689.581355118719,1,98129,1166362
2,3.063784762016001,1544,0,2328.835556443781,0,98122,842188
1,2.9955285106144336,1252,0,485.8020161337404,1,98116,717436
3,2.5106892554616964,1251,0,1882.9275547264238,1,98136,717660
2,2.002072691137608,816,0,4537.074040583662,1,98114,510740
1,1.9822187288570638,780,0,6157.429963206595,1,98136,350491
2,2.015270029022241,1474,0,253.81646555819611,1,98169,469975
2,1.9719161408862311,399,0,6886.688707372199,1,98115,488362
3,1.588003020431355,858,0,3841.185016051909,1,98106,538938
3,2.00066422784722,969,0,9576.123684398157,1,98112,502300
2,0.9700187373061433,250,0,575.4314315936322,0,98112,275674
2,1.9925111147311494,1301,0,5926.228530070772,0,98105,734614
5,3.460082523475937,1002,0,894.637253743133,1,98115,594754
3,1.996344712598099,1569,0,9304.577872066478,1,98187,747134
4,3.0552975674109084,2296,0,7660.882458707598,1,98107,1335589
4,4.569625793019255,3265,0,6542.605785652879,1,98126,1436829
3,2.008017499622586,2645,0,7476.901478105787,1,98107,569878
2,1.023031774741922,680,0,800.6894206883371,0,98134,409092
3,1.0974409232226197,548,0,1333.3914272779105,1,98116,1076753
2,2.034538980680926,2159,0,1238.108068151876,1,98115,1546996
3,1.6680888920105819,543,0,8662.29339631268,1,98148,726208
3,3.5057705174559626,1434,0,4720.905359850458,1,98114,693617
4,2.503279969879184,728,0,1442.582511557383,1,98116,869247
3,0.9466341313750823,1394,0,9425.278364955891,1,98116,1084346
2,3.051757297048415,844,0,5780.576179586907,1,98137,1671125
3,2.0155591627609053,1224,0,1616.4014363141732,1,98139,724050
3,2.49190122591598,1945,0,8014.034014385279,1,98114,939500
3,1.5345189096343028,1102,0,6286.556163964376,1,98119,461878
3,2.054962727496195,2486,0,5917.344886691255,1,98125,662768
3,2.0379502604508044,2260,0,880.6912692490142,1,98113,775944
4,2.025769838249832,2922,0,3938.2903485826755,1,98121,703402
3,2.047820145571853,856,0,5180.1744302506195,1,98118,701534
4,1.9654348466198632,3876,0,769.0294320103196,1,98114,684445
3,2.9959627910140108,3771,0,4445.193824592266,1,98170,490197
3,2.993967272600454,822,0,5160.470029411335,1,98116,662986
3,0.9975375891338122,1023,0,1474.7693244247398,0,98115,665131
3,3.1131832109518855,850,0,7878.082226988472,1,98113,1739493
3,2.9359971893793277,2871,0,5057.551599415396,1,98173,1101844
3,4.497607965325869,1279,0,1329.014497331275,1,98105,498488
5,1.0202198659481079,789,0,578.9779004118167,0,98120,407552
3,4.601980496563655,1101,0,5333.383257192565,1,98135,385339
2,1.9561924364932843,504,0,6967.474741677681,0,98167,615746
3,1.9719834435210344,1366,0,5109.89598413598,1,98119,689610
4,2.9480854431137318,1593,0,8213.45505251432,1,98113,589669
4,1.9786842187178388,1881,0,5166.618386721353,1,98103,1619200
4,3.6449114334033395,2591,0,4412.3704489365855,1,98112,833518
7,2.563913859404093,2042,0,992.7752572416885,1,98116,1566992
3,1.5906400558083411,1128,0,6373.885031833645,0,98103,461424
4,3.0326360491426816,3243,0,4427.457566885158,1,98134,1474141
3,0.9430101830057502,2344,0,5126.236500757766,1,98106,756094
3,2.0163433611402866,4360,0,7393.886820919059,1,98124,460740
4,3.5418098919118433,2909,0,4574.604191222474,1,98115,1371585
3,1.0024690347317342,465,0,463.69491206165185,0,98167,490870
4,3.618884088337969,1489,0,6961.833704301374,1,98104,661107
3,4.66237787166675,1117,0,1044.150548705521,1,98122,912561
2,2.5166345269186463,1057,0,6147.7772994466395,1,98116,1280546
3,3.5195502899317153,2233,0,4468.212946124175,1,98117,1621086
3,2.0118144970393557,2963,0,9279.702565857699,1,98134,720797
2,2.471677746672786,1224,0,872.6993302617315,1,98115,661481
5,2.9693147594222955,2430,0,5593.4385219412525,1,98104,1351439
4,2.0072865431739872,1418,0,4570.993166487155,1,98122,1112191
3,2.542904279367539,780,0,7216.297794987424,1,98106,779542
4,2.494822304086084,1765,0,9050.00993808375,1,98118,596640
2,1.9876966756386183,534,0,647.161338905482,1,98166,408216
2,2.501522635950109,1828,0,1290.7368324976956,0,98163,729576
2,4.862863869929732,790,0,4804.6879280968815,1,98187,849945
4,1.1082852785000854,2320,0,5203.619649841299,1,98115,1017475
