,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.2189459366644122,0.28750317856809354,0.25314861288679463,0.023175073005039327,0.2463260304208813,0.023089568896786317,5,0,0.0,minimize
sanity.close_values_probability.score,0.42,0.62,0.528,0.07110555533852471,0.54,0.09999999999999998,5,0,0.0,maximize
sanity.distant_values_probability.score,0.01,0.09,0.05800000000000001,0.035440090293338694,0.08,0.06999999999999999,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.028075234947646355,0.0300730854541508,0.029306791043255787,0.0006731398276308466,0.029342894903107267,0.000369477709465757,5,0,0.08,minimize
stats.chi_squared_test.marginal,0.09585404451011266,0.2170525170583407,0.16794351498426527,0.04036650267736771,0.16883502192186864,0.024245863984988736,5,0,0.02,maximize
stats.inv_kl_divergence.marginal,0.39915306809144635,0.45097922038433386,0.4285649707040319,0.016887353136435215,0.42830929163493514,0.008010504528768503,5,0,0.01,maximize
stats.ks_test.marginal,0.7208333333333333,0.7366666666666667,0.7263333333333334,0.00569722154504573,0.7241666666666667,0.005833333333333246,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.022682910658811464,0.022682910658811464,0.022682910658811464,0.0,0.022682910658811464,0.0,5,0,0.01,minimize
stats.wasserstein_dist.joint,0.6580876888895995,0.6971805357412422,0.6732326905666424,0.014466793527412479,0.6723696104755081,0.020557498962713527,5,0,0.01,minimize
stats.prdc.precision,0.86,0.91,0.884,0.016248076809271934,0.88,0.010000000000000009,5,0,0.01,maximize
stats.prdc.recall,0.7,0.79,0.752,0.036551333764994164,0.76,0.07000000000000006,5,0,0.01,maximize
stats.prdc.density,0.63,0.7160000000000001,0.6732,0.03198999843701154,0.68,0.051999999999999935,5,0,0.01,maximize
stats.prdc.coverage,0.69,0.82,0.7519999999999999,0.04261455150532504,0.76,0.030000000000000027,5,0,0.01,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.06933333333333314,0.15133333333333332,0.09013333333333337,0.030821060620585018,0.07600000000000007,0.007333333333333192,5,0,2.45,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.005333333333333301,0.1705977011494253,0.0817195402298851,0.0534428945999469,0.07600000000000007,0.031333333333333324,5,0,2.45,maximize
stats.alpha_precision.authenticity_OC,0.76,0.97,0.8739999999999999,0.077614431647729,0.86,0.12,5,0,2.45,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.7810344827586206,0.891080459770115,0.8439448275862069,0.03819771830502275,0.8565977011494252,0.043609195402298795,5,0,2.45,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.1433333333333333,0.28533333333333344,0.20400000000000001,0.05349475571389113,0.18200000000000005,0.08399999999999974,5,0,2.45,maximize
stats.alpha_precision.authenticity_naive,0.78,0.82,0.804,0.016248076809271893,0.81,0.029999999999999916,5,0,2.45,maximize
performance.linear_model.gt,0.7087912087912088,0.7886141636141636,0.7375610500610501,0.02782034602754846,0.7309981684981685,0.023199023199023228,5,0,0.17,maximize
performance.linear_model.syn_id,0.48519536019536025,0.7588522588522588,0.640460927960928,0.09720101052284806,0.6571275946275946,0.1314102564102565,5,0,0.17,maximize
performance.linear_model.syn_ood,0.39393939393939387,0.6666666666666666,0.5252525252525253,0.08665701248293826,0.5151515151515151,0.02020202020202022,5,0,0.17,maximize
performance.mlp.gt,0.5036630036630038,0.8076923076923078,0.6765415140415141,0.11107400316562922,0.6707112332112333,0.163919413919414,5,0,3.06,maximize
performance.mlp.syn_id,0.38835470085470086,0.5057997557997558,0.47632783882783886,0.04441681447709829,0.4920634920634921,0.013736263736263743,5,0,3.06,maximize
performance.mlp.syn_ood,0.5555555555555556,0.5606060606060606,0.5565656565656566,0.0020202020202019885,0.5555555555555556,0.0,5,0,3.06,maximize
performance.xgb.gt,0.7165750915750916,0.8139499389499388,0.7497100122100122,0.035709080425904226,0.7326007326007327,0.03899572649572647,5,0,0.43,maximize
performance.xgb.syn_id,0.46489621489621485,0.7307692307692308,0.6317918192918193,0.0942680949295071,0.6762820512820512,0.09516178266178277,5,0,0.43,maximize
performance.xgb.syn_ood,0.40404040404040403,0.5050505050505051,0.4626262626262626,0.04444444444444445,0.4848484848484849,0.09090909090909088,5,0,0.43,maximize
performance.feat_rank_distance.corr,-0.24210526315789474,0.0736842105263158,-0.06315789473684211,0.12508169075800377,-0.042105263157894736,0.23157894736842105,5,0,0.1,minimize
performance.feat_rank_distance.pvalue,0.1458442183647273,0.8226828854421667,0.5378336086908048,0.2596231488312698,0.6771082386478994,0.40573974005533175,5,0,0.1,minimize
detection.detection_xgb.mean,0.9722537316120204,0.9822106987882387,0.9778119879724159,0.004173465863325818,0.9795008912655971,0.008228452078719473,5,0,0.12,minimize
detection.detection_mlp.mean,0.6468517618250238,0.8417148310196438,0.7560912151821242,0.07642506080171575,0.764827418570734,0.139658618268244,5,0,1.14,minimize
detection.detection_gmm.mean,0.5,0.5,0.5,0.0,0.5,0.0,5,0,0.05,minimize
detection.detection_linear.mean,0.9442193773744577,0.9804911863735392,0.9646266587443059,0.01392913446410725,0.9679864599650697,0.024082176488593676,5,0,0.33,minimize
privacy.delta-presence.score,1.4545454532231403,4.999999950000001,3.024242400200184,1.1398773796644082,2.9999999700000006,0.33333331222222284,5,0,0.02,maximize
privacy.k-anonymization.gt,2.0,2.0,2.0,0.0,2.0,0.0,5,0,0.03,maximize
privacy.k-anonymization.syn,2.00000001,5.00000001,3.20000001,0.9797958971132712,3.00000001,0.0,5,0,0.03,maximize
privacy.k-map.score,1.0,4.0,2.0,1.2649110640673518,1.0,2.0,5,0,0.02,maximize
privacy.distinct l-diversity.gt,2.0,2.0,2.0,0.0,2.0,0.0,5,0,0.05,maximize
privacy.distinct l-diversity.syn,2.00000001,5.00000001,3.20000001,0.9797958971132712,3.00000001,0.0,5,0,0.05,maximize
privacy.identifiability_score.score,0.22,0.3,0.252,0.027129319932501072,0.24,0.020000000000000018,5,0,0.04,minimize
privacy.identifiability_score.score_OC,0.06,0.12,0.088,0.02135415650406262,0.09,0.03,5,0,0.04,minimize
