,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.006666666666222222,0.03999999999733333,0.022666666665155558,0.013824294234630193
sanity.nearest_syn_neighbor_distance.mean,0.22968637331388636,0.298042527612796,0.266985782489238,0.02733666446551103
sanity.close_values_probability.score,0.26666666666666666,0.46,0.388,0.07991662321861873
sanity.distant_values_probability.score,0.006666666666666667,0.03333333333333333,0.019999999999999997,0.012472191289246471
stats.jensenshannon_dist.marginal,0.010779742014968285,0.012094178869018955,0.011384855188875529,0.000607281540468435
stats.chi_squared_test.marginal,0.39946550821017296,0.5998921052924868,0.47969444887116125,0.10945986351525733
stats.inv_kl_divergence.marginal,0.6449900213815793,0.7780163076375348,0.7103219550598487,0.05141658601039806
stats.ks_test.marginal,0.8826666666666666,0.9213333333333333,0.9053333333333333,0.01404753833713701
stats.max_mean_discrepancy.joint,0.01888232680261198,0.022092681943728543,0.02032484369854053,0.0013472037583528136
stats.wasserstein_dist.joint,0.006922763595042899,0.008535355380241454,0.007810985308268717,0.0006173779801596
stats.alpha_precision.delta_precision_alpha_OC,0.8128429118773947,0.9225134099616858,0.870697318007663,0.03900590890898535
stats.alpha_precision.delta_coverage_beta_OC,0.4640000000000001,0.5897777777777777,0.5243555555555555,0.05536803909374448
stats.alpha_precision.authenticity_OC,0.4533333333333333,0.5533333333333333,0.5146666666666666,0.03753516869402467
stats.alpha_precision.delta_precision_alpha_naive,0.8177777777777777,0.8831111111111111,0.8467003831417624,0.026680754194965125
stats.alpha_precision.delta_coverage_beta_naive,0.4503754789272031,0.548,0.49375632183908047,0.04374452120998179
stats.alpha_precision.authenticity_naive,0.47333333333333333,0.5866666666666667,0.5359999999999999,0.04125799585804214
stats.prdc.precision,0.9133333333333333,0.9466666666666667,0.9293333333333333,0.01605545943838971
stats.prdc.recall,0.8533333333333334,0.94,0.9106666666666665,0.03546516287538765
stats.prdc.density,1.0306666666666666,1.0786666666666667,1.0498666666666667,0.022892987766757054
stats.prdc.coverage,0.8933333333333333,0.9666666666666667,0.9359999999999999,0.026915505650915137
performance.linear_model.gt,0.9978888888888889,0.9978888888888889,0.9978888888888889,0.0
performance.linear_model.syn_id,0.994375,0.9977638888888889,0.9964000000000001,0.0013742860800933026
performance.linear_model.syn_ood,0.994,0.9968888888888889,0.9958,0.001142338947775548
performance.mlp.gt,0.8325520833333334,0.8325520833333334,0.8325520833333334,0.0
performance.mlp.syn_id,0.7478298611111112,0.8635416666666667,0.8111111111111111,0.042894550483466125
performance.mlp.syn_ood,0.7516666666666666,0.8411111111111109,0.8029444444444443,0.03871668221169628
performance.xgb.gt,0.978111111111111,0.978111111111111,0.978111111111111,0.0
performance.xgb.syn_id,0.9856944444444444,0.9967152777777777,0.9894958333333334,0.004521592251541178
performance.xgb.syn_ood,0.9848888888888888,0.9967777777777778,0.9893333333333333,0.0046679892305778
performance.feat_rank_distance.corr,0.49268946416808224,0.6379840761161877,0.543956589210036,0.05669590341610275
performance.feat_rank_distance.pvalue,6.087587751696556e-17,8.86974962580606e-11,2.061164640574277e-11,3.826226320635475e-11
detection.detection_xgb.mean,0.5684444444444444,0.6807777777777779,0.6296888888888889,0.04422804260971114
detection.detection_mlp.mean,0.29122222222222216,0.31755555555555554,0.30237777777777775,0.009648322313065123
detection.detection_gmm.mean,0.4756666666666667,0.5844444444444445,0.5080666666666668,0.04357585977987764
detection.detection_linear.mean,0.1943333333333333,0.2971111111111111,0.2454222222222222,0.03793573187756393
privacy.delta-presence.score,3.5999999928,5.999999940000001,5.119999954560001,1.213260049895323
privacy.k-anonymization.gt,2.0,2.0,2.0,0.0
privacy.k-anonymization.syn,1.00000001,2.00000001,1.60000001,0.5477225575051661
privacy.k-map.score,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.gt,2.0,2.0,2.0,0.0
privacy.distinct l-diversity.syn,1.00000001,2.00000001,1.60000001,0.5477225575051661
privacy.identifiability_score.,0.41333333333333333,0.5133333333333333,0.45466666666666666,0.03812260921465545
privacy.identifiability_score._privacy.identifiability_score.OC,0.44666666666666666,0.5533333333333333,0.49333333333333335,0.04371625682868001
