alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target
12.950136491984317,0.7621473806991084,3.22,10.6,107.39554218948906,1.15,3.93,0.17571249515599927,0.4675724015856326,9.98382673634886,1.4791754698852688,1.27,278.0,2
11.535111339788873,1.5734544482700337,2.5861171615372,18.062381850225332,113.55183979843937,2.4831143329160783,3.93,0.63,2.6856425634762884,4.070932222067705,0.48,2.8664779991299842,1365.3964499715103,2
11.780523203970395,4.651868554367016,1.9086129552988116,26.5363660431562,123.91209568679378,2.7186304522225324,2.154377712597811,0.5991092639389987,1.94275188152186,1.28,0.9717697799998342,3.92,1379.321671201819,0
11.227997987814652,5.147976780142555,2.299466584699063,19.614369570484453,133.96073906936735,2.7716373099617355,3.7082967788029895,0.4821954680648617,2.453874416445021,1.28,0.48,1.27,1531.0483897006948,2
14.83,2.2703362413898844,3.22,26.337798934951056,121.19556658431712,1.718574130495933,1.9386406547074895,0.6278573778334188,1.5685372543778247,5.8151226843820165,0.830953460435568,1.27,278.0,0
12.696372703021169,4.481104347511551,2.303212087258435,23.0171289174812,129.2796664357802,1.15,2.145915220631946,0.601314507791908,1.872416710121502,1.28,0.5992744056479344,3.0783137299219465,1320.0852868198003,2
14.396386351805022,1.1655301249487335,3.22,15.290872290974095,110.83203271001622,2.895709391655491,2.537107561727067,0.13,0.9472105028322616,3.573822864750107,0.48,3.3435825238115546,1680.0,1
11.07033444886573,3.66447108489905,2.305548388058147,12.853885997416167,87.43479350829801,1.1760912265167063,0.8047339838356367,0.4543373377229232,1.5111931084213637,5.993859176315189,0.6207899964901487,1.351060508710283,1148.7652105950965,2
11.842681520270862,3.1887288414268578,2.3272738247016513,10.896275420966537,84.30751696609603,1.1721914639547786,3.93,0.24755686178374636,1.6968066655003875,1.28,1.0108522110594704,1.6030985837939555,1132.6576705060752,1
11.03,5.721308312864839,2.0492415436366436,19.477070770603294,70.0,3.88,3.3258016508696997,0.13497613669509925,2.9125553744974635,8.559050830909682,1.678929573654399,3.92,1141.803349400599,0
12.16662236893581,1.6455035895139627,1.431983530170069,22.120983080751984,162.0,2.6544481925684993,3.93,0.614011658725239,0.41,1.28,0.48,2.584797577365538,568.128548251825,2
11.800385452329463,4.74440304768419,2.824514289144789,13.146554718702145,162.0,1.15,3.93,0.63,1.7961457540489458,1.28,1.1748244262469782,1.27,1085.4364204269066,1
12.521644479782944,5.8,3.0843318728983213,17.756063862033628,70.0,1.2706122654255712,3.93,0.63,0.6718947615325582,3.8536076409125113,0.6246532482378266,3.1181308534933834,394.45879820191345,1
11.03,5.30807072208658,2.555633570495484,14.826285949271078,78.35378957931464,1.15,1.6609514321726038,0.37603257625289416,1.747507363718952,1.28,1.1847828338657416,3.1133322343566645,1414.9907930246745,0
13.424725388340082,5.649149514650095,2.485003875623201,19.615416901090885,71.9678974403484,3.88,3.93,0.63,1.4604903754868293,1.28,0.6217514966788549,3.375016175037724,278.0,2
11.185199534752865,5.8,2.8911683764630833,22.49486405142986,70.0,3.88,1.6252049129153534,0.13,2.6248526773082745,3.1683159964596364,1.71,3.498952220858479,1680.0,1
11.03,5.8,2.8316955239418045,16.057172776223144,150.07601861184637,1.4398567946813197,2.756439216555121,0.6072642854585814,3.128429395529326,1.28,0.7835957445034119,2.2991923471537157,1680.0,0
12.303977452506725,1.4182474985494926,3.22,10.6,139.20718155611314,2.73054595322861,1.3610029221866553,0.13,1.764914989960944,10.979908964138204,1.1252477210242953,3.92,710.0700978211487,0
11.535111339788873,0.74,2.6625588218643106,25.550828989169254,70.0,1.762512720850207,0.47,0.13,1.5875523679133816,5.085761134962307,1.5060995452298775,3.54668028483041,1124.299042033851,2
11.535111339788873,1.4841041425676202,1.4041215888404437,24.678139120000377,94.75938937987881,2.4063277892543007,3.2251444328638845,0.4676376277949307,0.41,1.28,1.0314661121242379,3.206838205606838,1680.0,0
11.03,2.355350118134728,1.9731396439018845,14.118683809537153,124.69313711699542,1.15,3.93,0.5790115093086603,0.41,1.28,1.5829914014884334,1.9597061338897692,1306.4810784453998,0
13.82726052723653,2.2870357387058298,3.22,13.10832527019048,154.51626731401876,3.297011563466535,1.821271800946112,0.6218713026654902,0.41,6.972630464684407,1.5863059258979817,1.7440507759955537,1178.7910941021648,2
12.110334508093775,4.546608552745944,2.3341295671716398,10.6,120.67562093099713,3.7443915090872033,1.726672558026266,0.13,1.3390278876376596,6.6194105558373675,0.6287711718113428,1.7342777899396948,278.0,0
12.12265287364635,0.74,1.36,10.6,149.22299216899825,3.88,3.88853016366297,0.2262105778198086,1.4990941494784584,4.418632664091529,1.2531435522643635,3.92,1680.0,2
14.83,5.8,2.6008517780948956,28.202574552724574,91.35052911398581,2.3772906465679875,0.9345282114237241,0.5562122526170379,0.5476120071006252,6.740077472748727,0.735864239190633,3.436303277496998,826.9795451563709,2
12.400310846253216,4.329074570734538,3.1473244732593857,10.6,106.40260067245302,3.88,3.93,0.13,0.46047234651582136,7.917022938521121,1.3183753276661454,3.92,1022.6089952968791,2
11.939673512747822,1.9020355017034978,1.8793454764115705,15.394068538401477,70.0,1.3645835644968332,3.93,0.13,0.4579244331876724,7.6640867576863965,1.1340745600289956,1.7493225478532328,1680.0,1
12.617340855596076,4.558246506595676,2.3941150633564794,27.64618899334331,114.1151412945894,3.88,0.47,0.5057860252349753,1.9578915264185648,3.3113132476337284,0.5012983880834319,3.2973129939715724,404.2381117577237,1
11.03,5.348565485888738,1.7844150381887127,26.398113776490334,77.90851039452242,2.569569747661171,2.1368579896188145,0.4114463847254593,3.207399665719704,1.28,0.6006924712813914,2.7955247637989715,278.0,1
12.068290623178697,4.778256049783003,2.6830528492968764,15.357048846941906,141.53646940796983,1.15,3.93,0.19248068990915013,1.982420488448475,7.731419084567051,1.5866883308561572,2.0016535004095455,490.029801781492,1
14.83,0.74,2.2943586461870247,13.397353052048281,149.15767130557842,3.1707359530827928,1.909000652456555,0.5974919933601447,1.4409804814898652,7.125709833712465,0.8367411185474355,1.27,1458.466269702672,2
11.535111339788873,1.6260297906080639,1.36,22.218536047357002,134.14621040307026,3.88,3.93,0.45999094097597276,1.2770489358214117,2.576440710613445,1.1074874996240305,3.92,807.1722862536337,1
11.197378059667093,2.755840722923486,2.3022604707849696,10.6,110.42344295334583,1.3037060226855655,3.93,0.19852526422604447,0.41,2.107204050218411,1.040258794478647,1.3930551608620625,362.5134739174503,1
14.83,1.1169589284253445,2.9801533267505587,12.27383775686516,162.0,1.5499829005170123,0.47,0.18032087043988212,0.41,6.7996210864894735,1.6793061968711545,3.92,1029.9057333604642,1
14.83,1.2848331511202946,2.0136070730215008,19.419477206353115,78.23668708743061,1.15,3.93,0.63,1.1386008616548087,1.28,0.5090653792409142,3.6855383325092097,773.826469757343,2
14.51919706128161,1.5888853249833077,1.9611112271969837,19.627487131800216,96.65804577464385,1.9527555345883914,3.93,0.34252202368877094,0.41,1.28,1.3183753276661454,3.92,1680.0,0
