age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,1,40223,11,5,2,10,3,1,0,31223,0,40,40,0
67,1,18827,11,1,2,10,1,1,0,30910,0,40,35,1
44,1,18827,15,1,2,1,1,1,0,30910,0,40,40,1
66,1,18827,15,5,0,1,4,1,0,31223,1705,40,40,1
37,1,128498,15,1,5,10,1,1,0,31223,0,46,40,0
37,1,40223,15,5,2,2,1,1,0,30910,0,40,40,0
66,6,18827,15,9,2,10,3,1,0,30908,1762,40,40,0
44,1,18827,9,1,6,10,4,1,0,0,0,40,40,1
44,1,128498,15,11,2,10,4,1,1,30910,0,31,40,0
44,1,18827,9,5,2,1,1,1,0,30910,0,58,40,0
44,1,128498,15,1,4,10,0,1,1,30909,0,18,40,0
44,1,18827,9,8,0,2,4,1,0,30910,0,46,40,0
38,6,128498,15,5,2,10,1,1,0,50311,0,40,40,0
67,1,40223,15,11,2,10,2,1,0,8655,1705,40,40,0
44,1,18827,11,1,2,2,0,1,0,202,1762,40,40,1
44,1,128498,15,5,2,2,1,1,0,31223,0,30,40,1
67,1,128498,10,8,2,1,4,1,0,202,1762,27,40,1
44,1,40223,15,1,2,10,0,1,0,30910,0,69,40,0
37,1,18827,15,9,2,10,4,1,0,30910,1762,40,40,0
67,1,128498,15,9,4,10,0,1,1,30910,1705,30,40,0
44,1,40223,15,9,2,10,4,1,0,31223,1705,40,40,1
44,1,40223,15,1,4,2,2,1,0,30910,0,20,40,0
44,1,128498,15,11,2,2,0,1,0,50311,0,39,40,0
37,1,40223,11,5,4,0,3,1,0,30892,0,40,40,0
44,1,40223,15,11,0,2,4,1,0,30910,0,39,40,1
76,1,40223,15,5,0,2,4,1,0,26126,0,46,40,0
66,1,128498,11,1,2,1,4,1,1,30910,0,28,40,0
67,1,18827,9,5,5,10,4,1,1,30910,1762,46,40,1
67,1,40223,15,9,0,2,4,1,0,8538,1705,40,40,0
66,1,40223,11,5,0,10,4,1,0,30836,0,46,40,0
90,1,40223,14,1,2,2,4,1,0,31223,0,39,40,0
44,1,40223,15,1,5,2,1,1,1,0,0,39,40,0
77,1,18827,11,1,2,10,3,1,0,0,0,39,40,1
44,1,18827,11,1,0,10,4,1,0,30910,0,69,40,1
66,1,18827,11,1,4,2,3,1,0,31223,0,69,40,0
37,6,128498,15,5,4,10,3,1,0,0,1479,40,40,0
67,1,128498,15,5,2,2,4,1,0,0,0,40,40,0
67,1,18827,15,9,2,10,4,1,0,30910,0,40,40,1
67,1,40223,11,5,5,10,4,1,0,8653,0,40,35,1
67,1,18827,15,11,2,2,0,1,0,336,0,46,40,0
37,1,18827,15,1,5,2,1,1,0,30910,0,69,40,0
67,1,128498,11,1,5,2,4,1,0,0,1762,39,40,0
67,6,128498,11,5,2,2,4,1,0,8634,0,43,40,0
44,1,128498,15,5,4,2,4,1,0,30910,0,31,40,0
77,1,18827,11,1,2,2,1,1,0,30910,0,40,40,1
44,1,18827,11,1,2,0,4,1,0,30910,0,28,40,1
37,1,128498,15,5,4,2,0,1,0,0,0,39,40,0
67,1,128498,15,5,4,10,2,1,0,8655,0,40,40,0
44,1,128498,15,5,2,2,4,1,0,0,1560,39,40,1
67,1,18827,9,8,0,10,3,1,0,0,0,40,40,0
44,1,18827,9,5,4,2,4,1,0,30910,1704,39,40,1
45,1,128498,15,5,0,2,4,1,0,202,1705,46,27,1
67,1,40223,11,5,2,2,4,1,1,8655,0,39,40,1
77,1,40223,15,1,2,0,4,1,0,0,0,46,20,0
67,1,18827,11,9,4,0,0,1,0,30910,0,39,40,0
76,1,40223,11,9,5,10,4,1,0,8655,0,8,40,0
37,1,40223,15,5,5,2,0,1,1,30910,0,43,40,1
37,1,40223,10,1,2,2,1,1,0,202,0,40,40,0
76,1,40223,15,5,2,2,4,1,0,0,1762,40,40,1
37,1,128498,11,5,5,0,1,1,0,30910,0,39,40,0
44,1,40223,15,5,2,10,1,1,0,30909,0,39,40,0
77,1,18827,15,9,2,10,0,1,0,31223,1705,43,40,1
90,1,40223,9,9,2,2,0,1,1,8357,0,46,40,1
44,1,18827,11,9,2,0,4,1,0,0,0,43,40,1
44,1,18827,15,1,2,10,4,1,0,30910,0,1,40,1
44,1,128498,15,9,4,10,4,1,0,0,0,30,40,0
44,1,18827,3,5,0,10,4,1,0,30910,0,40,40,1
44,1,18827,10,9,2,10,4,4,0,31223,0,39,40,0
37,1,40223,11,1,2,2,0,1,0,0,0,46,40,1
77,1,39781,11,9,2,10,2,1,0,8655,1762,47,40,1
44,1,40223,15,9,2,10,4,1,0,30781,0,39,40,1
44,1,18827,15,5,2,2,3,1,0,31223,0,39,40,0
67,1,40223,15,5,2,10,4,1,0,0,1705,46,40,1
67,1,18827,15,10,2,2,3,1,0,31223,0,43,40,0
67,1,18827,15,1,0,10,4,1,0,30910,0,1,40,0
45,1,18827,11,5,2,10,0,1,0,30910,0,1,40,0
77,1,18827,15,5,2,10,4,1,0,30637,0,40,40,1
37,1,40223,9,8,5,10,4,1,1,31223,0,39,40,0
37,1,128498,15,1,2,2,1,1,0,0,0,39,40,0
67,1,40223,15,5,2,2,4,1,0,30910,1762,1,40,1
77,1,128498,11,9,0,2,0,1,1,0,0,40,40,1
44,1,128498,11,1,4,2,4,1,1,31223,0,40,40,0
67,6,40223,15,1,2,10,4,1,1,0,1705,46,40,1
37,1,39781,15,1,2,2,1,1,0,30910,0,39,40,1
37,1,18827,11,1,2,10,3,1,0,8655,0,46,40,0
44,1,18827,10,10,5,10,3,1,0,0,0,40,40,0
67,1,18827,15,9,2,1,4,1,0,30907,0,47,40,0
44,1,128498,15,5,2,2,4,1,0,30910,0,40,40,1
44,1,128498,15,5,2,2,1,1,0,0,1705,46,40,0
37,6,40223,15,1,4,0,1,1,1,21767,1705,1,40,0
66,1,40223,15,9,4,10,4,1,0,30910,0,39,40,0
59,1,18827,15,5,4,1,4,1,0,30910,0,39,40,0
67,1,18827,11,9,2,1,4,1,0,50311,1762,39,40,1
67,1,128498,11,1,4,2,4,1,0,30910,1762,39,40,0
44,1,40223,15,11,4,2,0,1,1,30910,0,43,40,1
44,1,40223,15,11,2,2,0,1,0,0,0,46,40,1
37,1,18827,15,11,2,10,0,1,0,8655,0,40,40,1
44,1,39781,15,9,2,10,0,1,0,8655,0,43,40,1
67,1,40223,15,5,2,2,1,1,0,50311,0,39,40,1
67,1,128498,9,1,5,2,4,1,0,30910,0,39,40,1
44,1,40223,15,1,2,10,1,1,0,30910,0,40,40,1
66,1,18827,15,9,2,10,4,1,0,202,0,65,40,1
59,1,128498,15,5,0,10,3,1,0,0,0,39,40,1
44,1,40223,9,8,4,0,0,1,0,30910,1705,40,40,0
44,1,128498,15,9,2,10,4,1,0,30910,1705,39,40,0
44,6,40223,11,8,2,1,2,1,1,30910,0,45,40,1
66,6,128498,15,13,2,10,4,1,0,31223,1705,30,40,1
37,1,40223,15,1,2,10,0,1,0,0,1705,46,40,0
44,1,18827,15,1,2,10,4,1,0,29708,0,43,40,1
44,1,18827,9,1,2,10,4,1,0,30910,0,39,40,1
44,1,40223,11,1,2,10,1,1,0,31223,0,40,40,0
44,1,128498,15,1,5,2,2,1,0,0,0,40,40,0
37,1,40223,9,1,2,2,1,1,1,31223,0,39,40,0
37,1,128498,9,9,2,2,0,1,0,8655,1705,40,40,0
67,1,39781,9,1,2,2,4,1,0,30910,0,17,40,1
66,6,18827,15,9,4,2,4,1,0,8655,1705,39,40,0
67,1,18827,15,1,0,2,0,1,0,31223,1705,39,40,1
37,1,40223,11,1,2,10,4,1,0,8655,0,46,40,1
67,1,40223,11,1,2,2,1,1,0,8655,0,40,40,1
67,1,18827,9,9,2,10,1,1,0,8649,0,39,40,1
67,1,18827,3,5,4,10,4,1,0,30910,1705,40,40,0
44,1,128498,15,1,2,2,1,1,0,31223,0,39,40,0
37,1,128498,11,1,2,2,1,1,0,50311,0,39,40,1
44,1,18827,15,5,5,10,1,1,0,8655,0,31,40,1
90,1,18827,11,5,2,0,4,1,0,30910,0,39,40,0
44,1,40223,15,5,5,10,4,1,0,31223,0,40,40,1
44,1,128498,15,5,4,10,4,1,0,31223,1762,39,12,0
67,1,40223,11,1,2,2,4,1,0,8655,0,40,40,1
67,1,40223,15,5,2,2,4,1,1,0,0,39,40,1
67,1,40223,15,9,2,10,4,1,0,30910,0,40,40,0
44,1,128498,9,5,2,2,4,1,0,31017,0,39,40,1
44,1,18827,15,1,2,2,2,1,0,0,0,39,40,0
67,1,128498,11,5,2,10,1,1,1,8655,0,18,40,0
44,1,18827,11,5,2,2,2,1,0,18323,0,39,40,1
66,1,40223,3,5,2,10,4,1,0,8655,0,39,40,1
37,1,18827,14,5,2,2,3,1,0,31221,0,30,40,1
67,1,40223,11,11,2,2,4,1,0,0,0,39,40,1
37,1,128498,15,1,2,10,0,4,1,0,1705,40,40,1
44,1,40223,15,1,2,2,4,1,0,31223,0,46,40,1
44,1,40223,11,5,2,10,4,1,0,30908,0,46,40,0
77,1,18827,15,11,2,10,4,1,0,0,1705,39,40,0
67,1,40223,9,8,5,2,4,1,1,8655,0,39,40,1
77,1,18827,11,5,2,10,4,1,0,50311,1705,40,40,0
44,1,18827,11,9,2,10,4,1,0,30910,1762,40,40,1
67,1,18827,14,1,2,10,4,1,0,30910,1705,31,40,1
37,0,18827,10,1,2,10,0,1,0,31223,0,40,40,0
44,1,40223,11,9,5,10,4,1,0,31223,0,40,40,1
44,1,128498,9,5,5,1,1,1,0,31223,0,40,40,1
67,6,18827,15,9,2,10,4,1,0,8296,0,46,40,1
67,1,40223,15,9,4,0,4,1,1,0,0,40,40,0
59,1,18827,9,8,2,2,1,1,0,31223,0,31,40,0
67,1,40223,9,8,5,2,4,1,0,0,0,40,40,0
66,1,18827,15,1,2,2,1,1,0,30910,0,20,40,1
59,1,40223,14,5,2,10,4,1,1,8654,0,40,40,1
44,6,128498,15,9,2,10,2,1,0,31223,0,69,40,1
