age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
27,1,18827,11,1,5,10,4,1,0,30910,0,46,40,1
44,1,18827,15,5,5,10,4,1,1,31223,1761,40,40,0
66,1,128498,15,9,2,2,4,1,0,0,0,46,40,1
44,1,18827,3,1,2,10,1,1,0,31223,0,66,40,0
44,1,18827,15,9,2,10,2,1,0,30908,1705,39,40,1
76,1,128498,11,5,2,2,4,1,0,30910,0,39,40,0
59,1,128498,15,1,2,2,4,1,0,0,0,40,40,1
59,1,128498,11,1,4,10,4,1,0,10493,1705,68,40,0
37,1,40223,15,5,5,1,0,1,0,8655,0,39,40,0
44,1,18827,15,5,2,2,3,1,0,30910,0,46,40,1
37,1,128498,15,5,2,2,1,1,0,30910,0,39,40,1
67,1,18827,11,8,2,2,4,1,0,8655,0,43,40,1
44,1,18827,15,9,2,2,4,1,0,0,0,40,40,1
59,1,18827,10,1,0,2,4,1,0,30910,1705,43,40,1
76,1,18827,11,9,2,2,4,1,0,30910,0,39,40,1
66,6,128498,9,5,0,10,1,1,0,30910,0,27,40,0
44,1,40223,15,1,2,2,1,1,0,31223,1568,69,40,1
67,1,18827,11,5,2,8,4,1,0,30910,1705,46,40,0
44,1,18827,9,8,2,1,1,1,0,30910,0,39,40,1
45,1,128498,11,1,0,2,4,1,0,30910,0,39,40,1
44,1,18827,15,10,2,2,4,1,0,0,1705,43,40,1
44,1,18827,15,9,2,10,4,1,0,0,1705,39,40,0
76,1,128498,10,5,4,1,4,4,0,8655,1705,40,40,1
37,1,18827,15,9,2,1,3,1,0,30910,1705,46,40,1
37,1,128498,8,1,5,2,0,1,1,31223,0,40,35,0
37,1,40223,15,11,5,2,0,1,0,8655,1762,40,40,1
67,1,40223,15,5,2,2,1,1,0,30910,1705,40,40,0
37,1,18827,11,9,2,10,1,1,1,30910,0,40,40,0
66,1,40223,11,1,2,2,2,1,0,0,0,40,40,0
67,1,18827,11,5,5,2,1,1,0,31223,0,1,40,1
45,1,128498,11,5,5,1,4,1,0,0,0,46,40,0
44,1,40223,15,1,2,10,4,1,0,8655,0,40,40,1
44,1,128498,15,5,2,10,1,1,1,28935,0,40,40,0
37,1,40223,11,5,5,1,1,1,0,0,0,40,40,0
37,1,18827,11,1,2,2,0,1,0,30910,0,40,40,0
67,1,18827,11,9,4,10,0,1,0,26133,1705,40,40,0
67,1,40223,11,8,4,0,4,1,0,30910,1705,40,40,0
44,1,128498,11,5,2,10,2,1,0,30910,0,43,35,1
59,1,18827,15,1,2,2,2,1,0,28486,1705,40,35,1
44,1,18827,15,8,4,10,4,1,0,30910,0,43,40,0
67,1,18827,9,9,2,10,4,1,1,0,0,40,40,1
67,1,128498,15,5,2,10,4,1,0,0,0,40,40,0
66,1,128498,15,5,5,2,4,1,0,50311,0,39,40,0
37,1,18827,11,9,2,10,1,1,0,8655,0,99,40,1
44,1,40223,9,9,2,10,4,1,0,30909,0,69,40,1
66,1,40223,11,1,2,1,4,1,1,31223,0,40,40,1
44,1,40223,15,1,2,2,0,1,0,29650,0,40,40,0
44,1,40223,14,1,2,10,1,1,0,30910,0,39,40,0
37,1,18827,11,8,2,10,3,1,0,0,1705,43,40,0
77,1,39781,15,9,5,2,4,1,0,8655,1756,47,40,1
44,1,128498,3,1,2,2,4,1,0,31223,0,39,40,1
44,1,18827,15,9,4,1,2,1,0,30910,0,46,40,1
77,1,18827,0,1,2,10,3,1,0,0,0,56,40,0
44,1,18827,15,1,5,10,4,1,0,8655,0,40,40,0
44,1,40223,11,8,2,1,3,1,0,202,0,43,40,0
44,6,18827,15,1,2,1,4,1,0,30910,1762,40,40,0
77,1,128498,11,1,4,10,4,1,1,30910,0,43,40,0
44,1,128498,11,1,4,2,4,1,1,31223,0,39,40,0
67,1,128498,15,5,4,2,4,1,0,31223,0,39,40,0
37,1,40223,11,1,2,1,1,1,0,31223,0,1,40,0
67,1,40223,15,5,4,2,4,1,0,30910,0,44,40,0
44,1,40223,15,9,5,2,4,1,0,8655,0,39,40,1
59,1,18827,11,5,2,10,4,1,0,31140,1705,46,40,1
44,1,128498,9,5,2,10,4,1,0,30910,0,39,40,1
44,1,128498,15,1,2,10,4,1,1,19968,0,40,40,0
44,1,18827,15,5,0,2,4,1,1,31223,0,40,40,1
44,1,18827,11,8,2,2,4,1,0,8655,0,39,40,1
67,1,40223,15,5,2,2,1,1,0,0,0,39,40,1
44,1,39781,3,1,2,10,4,1,1,8655,0,43,40,1
44,1,128498,11,5,2,10,1,1,0,8655,0,40,40,1
67,1,18827,15,10,5,10,2,1,0,30910,0,40,40,0
66,1,128498,15,1,2,10,2,1,0,31223,0,39,40,0
44,1,18827,15,1,0,10,3,1,0,8655,1266,1,40,0
66,1,40223,15,1,2,2,0,1,1,30885,0,46,40,1
44,1,18827,14,1,2,10,0,1,0,30906,1705,40,40,0
37,6,128498,11,8,2,0,1,1,1,25239,0,46,40,1
90,1,18827,15,5,2,2,4,1,0,8654,0,46,40,1
67,1,40223,15,10,2,10,4,1,0,8521,0,43,40,1
67,1,128498,9,8,5,10,4,1,0,0,0,39,40,0
76,6,18827,15,5,0,2,1,1,0,27261,0,39,40,0
66,1,18827,11,5,4,2,4,1,1,8655,1705,39,40,0
44,6,18827,15,5,2,10,4,1,0,8655,0,40,40,0
37,1,18827,11,9,2,2,0,1,0,30910,0,39,40,1
37,1,40223,15,5,2,10,1,1,0,30910,0,40,40,0
44,1,128498,15,11,2,2,0,1,0,30910,0,40,40,0
44,1,128498,15,11,4,2,4,1,1,31223,0,43,40,0
77,1,128498,15,1,2,10,0,1,1,31218,0,39,40,0
66,1,40223,15,5,2,2,0,1,0,30910,0,31,40,0
37,1,18827,15,5,2,10,1,1,0,24922,1762,40,40,1
67,1,18827,15,1,2,10,4,1,0,31115,0,69,21,1
44,1,128498,9,9,0,10,0,1,1,31223,0,39,35,0
37,1,40223,9,1,2,2,3,1,0,31223,1718,1,40,0
66,1,18827,3,1,2,2,1,1,1,50311,0,46,40,1
66,1,40223,15,9,2,2,4,1,0,31223,1705,43,40,1
67,1,18827,15,9,2,10,2,1,0,0,1762,43,40,0
37,1,40223,15,1,2,2,3,1,0,30909,0,44,40,0
44,1,128498,9,9,0,1,1,1,0,31223,1705,46,40,1
66,1,18827,8,9,2,10,3,1,0,30910,0,40,40,0
44,1,18827,11,5,4,10,0,1,1,8655,0,40,40,0
44,1,18827,11,5,2,1,4,1,1,30910,0,39,40,0
44,1,40223,11,1,2,2,2,1,0,8655,0,43,40,0
66,1,40223,11,5,2,2,1,1,0,0,0,40,40,0
44,1,40223,11,1,4,2,4,1,0,30910,1705,39,40,0
44,1,18827,15,1,5,10,0,1,0,8655,0,40,40,0
44,1,40223,9,5,2,10,4,1,0,0,1762,28,40,1
44,6,128498,12,5,2,2,4,1,1,50311,0,40,40,0
77,1,40223,15,5,2,2,4,1,1,0,1683,43,40,1
44,1,128498,11,9,5,10,0,1,0,31223,0,40,40,0
67,1,128498,11,1,2,2,4,1,0,30910,129,39,40,0
67,1,40223,14,1,5,10,4,1,0,26253,0,46,40,1
67,1,40223,9,9,2,2,4,1,0,30910,1762,39,40,1
38,1,40223,15,1,4,10,3,1,0,31219,0,39,40,0
