duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
48,36,9,2,1,2,1,1,1,3,0,2,1,1,3,1,2,4,2,4,2279
36,30,9,1,1,1,2,0,1,3,1,2,1,1,0,3,1,1,2,1,8133
12,35,6,3,1,1,1,0,1,3,1,3,1,1,0,3,1,0,2,3,1680
24,33,3,3,1,1,2,0,1,0,1,2,1,1,1,3,1,1,2,2,1927
18,23,3,3,1,2,4,0,1,1,2,3,1,0,0,1,1,1,2,4,2124
24,26,0,3,1,2,1,1,1,3,1,3,1,1,3,2,1,2,2,4,1382
36,25,4,3,1,2,2,1,2,3,1,2,1,0,0,1,1,1,2,4,7855
15,25,4,1,1,1,2,0,1,2,2,2,1,0,2,0,1,2,2,2,1264
18,35,3,1,1,1,2,0,1,1,1,2,1,1,3,3,1,1,2,4,3189
18,25,6,3,1,1,1,0,1,1,1,3,1,1,0,3,1,1,1,4,3509
18,25,6,3,1,1,1,0,1,1,1,3,1,1,0,3,1,1,1,4,3503
15,27,0,3,1,2,2,0,1,3,1,2,1,1,0,1,1,1,2,2,1059
15,29,3,0,1,2,4,0,1,1,2,2,3,0,0,5,1,2,2,4,1092
15,26,6,2,1,1,3,0,1,1,0,1,1,0,3,3,1,1,2,4,1269
12,38,6,1,1,2,4,0,1,3,1,0,1,1,3,1,1,4,2,4,754
36,27,2,2,1,2,2,1,1,1,1,2,0,0,3,2,1,1,2,2,9055
12,26,3,3,1,1,1,0,1,2,1,1,1,1,0,3,1,1,2,4,763
36,30,6,2,1,1,1,1,1,2,1,1,0,1,0,3,1,1,2,4,4795
36,28,9,0,1,1,4,1,1,2,2,1,0,0,2,3,1,1,2,1,9398
36,31,6,0,1,1,2,0,1,0,1,0,1,1,3,3,1,1,2,4,4473
12,22,6,0,1,1,1,1,1,2,1,2,1,1,0,3,1,1,2,1,1557
18,27,0,1,1,1,3,0,1,2,1,2,3,1,3,3,1,1,2,4,2259
12,24,3,0,1,1,2,0,1,1,1,2,3,1,3,3,1,1,2,4,685
24,26,9,1,1,1,4,1,1,3,2,4,0,1,0,3,1,4,2,2,5433
12,38,4,0,1,2,4,0,1,3,1,0,1,1,3,1,1,4,2,4,888
18,34,6,3,1,1,3,0,1,2,1,1,3,0,2,3,1,1,2,4,1255
18,31,3,3,1,2,2,0,1,2,1,1,3,0,3,1,1,1,2,2,1928
12,23,6,3,1,2,4,0,1,2,1,2,1,1,3,2,1,1,1,3,1297
24,23,3,3,1,1,4,1,1,1,2,1,3,0,0,3,1,1,2,4,3234
12,27,0,3,1,2,2,0,1,3,1,2,1,1,0,1,1,1,2,3,1185
24,22,3,2,1,1,1,0,0,1,0,1,1,1,3,3,1,1,2,4,3149
18,33,0,0,1,1,3,1,0,2,2,2,3,1,3,3,1,2,2,2,1930
36,37,2,2,1,1,4,1,2,3,0,2,1,0,3,3,1,1,2,4,1819
24,33,3,3,1,1,2,0,1,3,1,2,1,1,0,3,1,4,2,4,1925
