duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
18,32,6,2,1,1,2,0,1,3,0,2,3,1,3,3,1,1,2,3,4594
24,25,6,0,1,2,2,0,1,3,1,0,1,1,3,3,1,4,2,4,999
12,43,4,1,1,2,2,1,1,1,1,0,1,1,3,1,1,2,2,4,1924
36,29,6,0,1,1,2,0,1,0,1,2,1,0,3,3,1,1,2,4,4210
24,25,3,0,1,1,4,0,0,1,1,2,1,0,3,3,1,1,2,4,5152
12,27,0,3,1,2,2,0,1,3,1,2,1,1,0,1,1,1,2,3,1185
24,25,6,0,1,2,2,0,1,3,1,0,1,1,3,3,1,4,2,4,999
36,24,9,0,1,1,1,1,1,1,1,3,1,0,3,3,1,1,2,2,2145
36,34,4,0,1,2,4,1,1,3,1,0,0,1,3,1,1,1,2,4,5848
24,34,6,0,1,1,2,0,1,3,1,0,1,1,3,1,1,0,2,3,1553
12,31,8,1,1,2,2,0,1,3,1,2,1,1,3,1,1,1,2,4,1924
12,33,6,0,1,1,2,0,0,2,1,1,1,1,2,3,1,1,2,4,1858
6,47,4,1,1,1,4,1,1,2,1,4,0,0,3,2,1,1,2,4,1209
15,26,4,3,1,1,1,0,1,1,1,2,1,1,3,3,1,1,1,2,1778
12,23,4,0,1,1,2,0,1,1,1,2,1,1,2,3,1,4,2,4,1200
12,33,6,2,1,1,1,0,1,1,2,2,1,0,2,3,1,2,2,4,1495
12,35,6,3,1,2,2,0,1,0,1,2,3,1,3,1,1,1,1,4,1410
12,25,4,0,1,1,3,0,0,2,1,3,3,0,2,3,1,1,2,2,685
6,41,4,3,0,2,4,0,1,1,2,0,3,1,3,1,2,1,2,3,250
36,29,2,2,1,1,3,1,1,2,2,3,1,0,3,3,1,2,2,4,1842
12,35,6,3,1,1,2,0,1,0,1,2,3,1,3,3,1,1,1,3,1721
12,27,0,3,1,2,2,0,1,3,1,2,1,1,0,1,1,1,2,3,1185
12,29,4,3,1,1,2,0,1,2,1,2,3,0,0,3,1,2,2,3,1169
6,40,4,2,1,1,4,1,1,3,1,4,0,1,3,3,2,3,2,2,1361
15,28,6,0,1,1,2,0,1,3,1,2,1,1,0,3,1,1,2,4,1382
12,33,6,0,1,1,2,0,0,2,1,1,1,1,3,3,1,1,2,2,2257
6,35,4,2,0,1,1,0,0,3,2,2,1,1,3,4,1,2,2,4,1204
36,26,6,0,1,1,2,0,1,0,1,2,1,0,3,3,1,1,2,4,4210
24,54,0,1,1,3,3,1,1,3,1,2,0,0,3,3,1,0,2,2,4591
48,60,9,2,1,1,4,1,0,1,0,0,1,1,3,1,1,1,2,3,6834
24,23,9,0,1,1,4,0,1,3,1,3,1,1,0,3,1,2,2,3,3488
24,33,6,0,1,1,2,0,0,2,1,1,1,1,3,2,1,1,2,2,1924
24,25,3,0,1,1,4,0,0,2,1,1,3,0,0,1,1,1,2,2,4736
24,31,6,1,1,2,2,0,1,3,1,0,1,1,3,1,2,4,2,4,1419
18,25,6,3,1,1,3,0,1,2,2,1,1,1,2,3,1,3,2,1,3213
15,37,6,0,1,1,3,0,1,2,1,0,1,0,3,3,2,1,2,4,802
24,22,3,3,1,1,4,1,2,1,1,2,1,1,3,0,1,3,2,4,2483
24,34,6,0,1,1,2,1,1,3,1,0,1,1,3,1,1,0,2,3,2621
24,25,6,0,1,2,2,0,1,3,1,0,1,1,3,3,1,4,2,4,999
12,26,6,3,1,1,1,0,1,2,1,3,1,1,0,3,1,1,2,4,625
12,35,3,1,1,1,4,1,1,3,2,3,1,1,0,3,1,4,2,2,3329
12,38,4,3,1,2,4,1,1,3,1,0,1,1,3,1,1,1,2,4,1282
12,27,4,3,1,1,1,0,1,0,1,1,1,1,3,3,1,1,2,4,1330
12,27,6,3,1,1,1,0,1,2,1,3,1,1,0,3,1,1,2,3,2930
6,28,6,3,1,1,3,0,0,2,1,3,3,1,2,3,1,1,1,3,484
18,32,4,1,0,1,3,0,1,3,1,3,1,1,3,3,1,4,2,4,2662
12,32,6,3,1,1,2,0,1,3,1,2,3,1,3,3,1,1,2,4,1078
48,28,6,0,1,1,2,1,1,3,1,2,1,0,0,1,1,1,2,4,3970
48,25,6,0,1,1,4,1,1,2,1,1,1,0,0,3,1,1,2,2,6999
36,37,4,0,1,2,4,1,1,3,1,3,1,1,3,1,1,1,2,4,3535
6,35,4,3,1,2,2,0,1,1,1,2,3,1,3,1,1,1,2,2,1047
36,29,3,1,1,1,2,0,1,1,1,3,1,0,3,3,1,1,2,4,5179
24,46,9,1,1,2,4,1,1,3,1,2,0,1,3,1,2,4,2,2,6842
18,28,4,0,1,2,3,0,1,2,1,1,1,0,0,4,1,2,2,4,1887
24,43,4,3,1,2,2,0,1,1,1,2,3,1,3,2,2,1,2,4,2181
24,26,6,1,1,1,4,1,1,3,1,1,1,1,0,3,1,1,2,4,3181
18,32,6,3,1,2,2,1,0,3,1,4,3,1,2,1,1,1,2,4,1301
24,23,6,0,1,1,2,0,0,2,1,2,1,0,2,3,1,2,2,3,1937
6,26,6,3,0,1,1,0,1,2,1,1,3,1,2,3,1,1,2,3,590
18,33,6,3,1,1,1,0,1,2,1,1,1,1,0,3,1,1,2,4,1245
48,33,0,0,1,1,2,1,0,3,2,4,0,0,3,3,1,1,2,3,4844
24,22,3,3,1,1,4,1,2,1,1,2,1,1,3,0,1,3,2,4,2483
24,22,3,3,1,1,4,1,2,1,1,2,1,1,3,0,1,3,2,4,2828
12,36,3,0,1,1,3,1,1,1,1,0,1,0,3,3,1,1,2,2,3017
48,34,0,3,1,1,2,1,1,2,1,2,0,0,0,3,1,2,2,2,6999
12,27,4,3,1,1,1,0,1,2,1,1,3,0,2,3,1,1,2,4,1169
36,30,6,2,1,1,1,1,1,2,1,1,0,1,0,3,1,1,2,4,4795
24,22,3,2,1,1,4,0,1,1,1,2,3,0,0,3,1,1,2,4,3149
48,26,0,0,1,1,2,1,1,2,1,2,1,0,3,4,1,1,2,4,6350
12,26,4,3,1,1,1,0,1,0,1,1,1,1,3,3,1,1,2,4,1330
12,23,6,3,1,1,1,0,1,2,2,1,1,0,2,3,1,1,2,1,1534
24,26,6,3,1,1,2,0,1,3,1,0,1,1,3,3,1,1,2,4,1285
12,33,6,0,1,1,2,0,0,2,1,1,1,1,3,2,1,1,2,2,2466
12,24,3,3,1,1,2,0,1,3,2,2,3,1,3,3,1,1,2,3,1768
15,25,6,0,1,1,2,0,1,2,1,2,1,0,0,3,1,1,2,4,1275
18,22,3,3,1,1,4,0,0,1,2,3,1,0,0,3,1,1,2,4,701
12,27,0,3,1,2,2,0,1,3,1,2,1,1,0,1,1,1,2,3,1185
