duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
12,25,6,3,1,1,1,0,1,1,1,3,1,1,0,3,1,1,1,4,1168
24,31,3,2,1,1,4,0,1,1,0,4,0,1,1,0,1,1,2,3,4845
24,34,6,0,1,1,2,1,1,3,1,0,1,1,3,1,1,0,2,3,2621
6,23,7,3,1,1,4,0,1,3,2,3,3,1,2,3,1,3,2,2,660
12,26,6,3,1,1,1,0,1,2,1,3,1,1,0,3,1,1,2,4,625
24,25,3,0,1,1,4,0,0,1,1,2,1,0,3,3,1,1,2,4,5152
12,23,6,3,1,1,1,0,1,2,2,1,1,0,2,3,1,1,2,1,1534
18,25,6,3,1,1,2,0,1,1,1,2,1,1,2,3,1,1,1,3,2901
18,23,3,3,1,1,4,0,0,1,2,3,1,0,0,3,1,1,2,4,1924
24,23,4,0,1,1,4,1,1,2,1,2,3,0,0,3,1,1,2,3,3878
24,20,3,0,1,1,4,0,1,1,1,2,1,0,2,3,1,4,2,2,2996
12,46,4,3,1,2,1,0,1,2,2,0,1,0,1,3,1,1,2,1,2241
18,36,6,3,1,2,3,1,1,3,1,2,1,1,0,1,1,0,2,3,1795
12,22,6,0,1,1,1,0,2,2,1,1,1,0,3,3,1,1,2,2,1331
6,22,7,3,1,1,4,0,1,3,2,3,3,1,2,3,1,3,2,2,660
6,26,4,3,1,1,2,0,2,3,1,2,3,1,3,0,2,4,1,1,783
24,22,3,2,1,1,4,0,1,1,0,2,1,0,3,3,1,1,2,4,3149
24,33,4,3,1,1,2,0,1,2,1,2,3,0,0,3,1,4,2,4,1240
24,25,3,0,1,1,4,0,0,1,1,2,1,0,3,3,1,1,2,4,5152
6,44,6,3,1,1,3,0,1,1,2,2,1,1,3,3,2,3,2,2,2647
18,32,6,1,1,1,3,1,1,3,1,2,1,1,3,3,1,4,2,2,3378
24,27,4,1,1,2,4,1,1,3,1,3,1,1,0,1,1,1,2,4,2462
