age,sex,relation,has_high_education,top1_interes,top2_interes,top3_interes,top4_interes,top5_interes,is_parent,has_pets,mean_tr,median_tr,tr_per_month
22.007662193433436,2,0,0,8,0,2,11,0,0,0,1.0,1.0,0.119360294117647
33.91979887959775,2,0,0,11,0,11,18,11,0,0,1.0,1.0,0.119360294117647
26.069423684947424,2,0,0,8,0,11,20,11,0,0,1.0,1.0,0.119360294117647
26.061240533057276,1,0,0,20,0,11,0,11,0,0,1.0,1.0,0.119360294117647
33.92017589693452,2,0,0,20,11,11,11,11,0,0,1.0,1.0,0.119360294117647
26.06369166733681,1,0,0,20,11,11,11,11,0,0,1.0,1.0,0.119360294117647
26.0629214696526,2,0,0,11,0,11,11,11,0,0,1.0,1.0,0.119360294117647
26.05966917097784,1,0,0,8,0,20,20,11,0,0,1.0,1.0,0.119360294117647
33.922347774583926,2,0,0,8,0,20,0,0,0,0,1.0,1.0,0.119360294117647
17.0,1,0,0,8,0,11,20,0,0,0,1.0,1.0,0.119360294117647
33.91976262793075,2,0,0,11,0,11,11,11,0,0,1.0,1.0,0.119360294117647
22.00724203921166,1,0,0,20,0,2,0,11,0,0,1.0,1.0,0.119360294117647
33.921256196611026,2,0,0,20,0,11,11,11,0,0,1.0,1.0,0.119360294117647
22.00927662164174,2,0,0,11,0,11,20,1,0,0,1.0,1.0,0.119360294117647
22.007708957173868,2,0,0,4,0,11,11,0,0,0,1.0,1.0,0.119360294117647
22.006557130274807,2,0,0,8,11,11,11,0,0,0,1.0,1.0,0.119360294117647
22.0078981704621,2,0,0,20,11,11,20,0,0,0,1.0,1.0,0.119360294117647
22.006722601971735,1,0,0,8,11,11,11,0,0,0,1.0,1.0,0.119360294117647
22.00925072172396,2,0,0,11,0,0,11,0,0,0,1.0,1.0,0.119360294117647
22.01043132630944,1,0,0,20,11,11,11,11,0,0,1.0,1.0,0.119360294117647
22.00807946988656,2,0,0,11,0,20,0,11,0,0,1.0,1.0,0.119360294117647
33.9203015693801,2,0,0,8,11,20,11,0,0,0,1.0,1.0,0.119360294117647
22.005299545378143,2,0,0,11,0,0,11,0,0,0,1.0,1.0,0.119360294117647
26.06803971117054,2,0,0,20,0,2,0,0,0,0,1.0,1.0,0.119360294117647
26.06345504990393,1,0,0,20,0,11,11,11,0,0,1.0,1.0,0.119360294117647
26.06477153213116,2,0,0,8,11,11,11,0,0,0,1.0,1.0,0.119360294117647
22.004576506006774,2,0,0,11,0,20,11,0,0,0,1.0,1.0,0.119360294117647
26.06459764213854,2,0,0,20,0,11,20,11,0,0,1.0,1.0,0.119360294117647
26.06392431467853,2,0,0,11,0,20,11,0,0,0,1.0,1.0,0.119360294117647
33.91838264780707,2,0,0,11,0,20,0,0,0,0,1.0,1.0,0.119360294117647
22.004895938326065,2,0,0,8,11,11,20,0,0,0,1.0,1.0,0.119360294117647
26.063466166159166,2,0,0,8,11,11,11,0,0,0,1.0,1.0,0.119360294117647
33.9215228477616,1,0,0,20,20,11,0,11,0,0,1.0,1.0,0.119360294117647
26.06480726295156,2,0,0,11,0,2,11,0,0,0,1.0,1.0,0.119360294117647
26.06740290854917,1,0,0,20,11,11,0,0,0,0,1.0,1.0,0.119360294117647
26.06246967327908,1,0,0,8,0,11,11,0,0,0,1.0,1.0,0.119360294117647
33.91853087684546,1,0,0,11,11,2,20,11,0,0,1.0,1.0,0.119360294117647
22.005480844802605,2,0,0,8,0,11,20,11,0,0,1.0,1.0,0.119360294117647
22.008206091706818,2,0,0,11,11,0,11,11,0,0,1.0,1.0,0.119360294117647
22.007896012135618,2,0,0,11,0,11,11,0,0,0,1.0,1.0,0.119360294117647
33.924043547006775,2,0,0,8,20,11,0,0,0,0,1.0,1.0,0.119360294117647
26.06847006905182,2,0,0,11,11,11,11,0,0,0,1.0,1.0,0.119360294117647
26.064164108184336,2,0,0,8,11,20,11,0,0,0,1.0,1.0,0.119360294117647
26.06615788796273,2,0,0,11,0,11,11,0,0,0,1.0,1.0,0.119360294117647
22.00151599905574,2,0,0,11,0,11,11,0,0,0,1.0,1.0,0.119360294117647
33.9226764563647,2,0,0,8,11,11,11,0,0,0,1.0,1.0,0.119360294117647
26.06383300258195,1,0,0,20,0,11,11,11,0,0,1.0,1.0,0.119360294117647
32.228590654535665,1,0,0,11,0,20,11,11,0,0,1.0,1.0,0.119360294117647
22.009233455112103,2,0,0,8,0,11,11,0,0,0,1.0,1.0,0.119360294117647
26.06589030381884,2,0,0,8,11,0,11,0,0,0,1.0,1.0,0.119360294117647
26.062320397851625,2,0,0,20,0,20,11,0,0,0,1.0,1.0,0.119360294117647
22.008096736498413,2,0,0,8,0,11,11,0,0,0,1.0,1.0,0.119360294117647
22.009503245922318,2,0,0,8,11,11,20,0,0,0,1.0,1.0,0.119360294117647
22.007171533879927,2,0,0,8,11,20,11,11,0,0,1.0,1.0,0.119360294117647
26.064412635890683,2,0,0,20,0,20,0,11,0,0,1.0,1.0,0.119360294117647
22.009156474800925,2,0,0,20,11,11,11,0,0,0,1.0,1.0,0.119360294117647
26.062299753377616,2,0,0,11,0,2,15,0,0,0,1.0,1.0,0.119360294117647
33.920258067379706,1,0,0,8,20,0,11,11,0,0,1.0,1.0,0.119360294117647
33.919339691815786,2,0,0,11,0,11,11,0,0,0,1.0,1.0,0.119360294117647
22.004599528155914,2,0,0,11,0,0,11,11,0,0,1.0,1.0,0.119360294117647
26.06369960751912,2,0,0,11,11,11,20,0,0,0,1.0,1.0,0.119360294117647
22.007516866117,2,0,0,4,0,11,0,0,0,0,1.0,1.0,0.119360294117647
33.92501911964529,2,0,0,20,0,11,0,0,0,0,1.0,1.0,0.119360294117647
26.06675737172725,1,0,0,11,0,11,0,0,0,0,1.0,1.0,0.119360294117647
26.06334706342449,1,0,0,8,0,2,11,11,0,0,1.0,1.0,0.119360294117647
26.064501565932574,1,0,0,20,0,0,11,0,0,0,1.0,1.0,0.119360294117647
26.065282085853788,2,0,0,8,0,11,11,0,0,0,1.0,1.0,0.119360294117647
26.063919550569143,2,0,0,11,11,11,0,11,0,0,1.0,1.0,0.119360294117647
26.06442534018238,1,0,0,11,0,0,0,0,0,0,1.0,1.0,0.119360294117647
