sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
5.067787863111508,3.7271379843299646,1.7978580259861299,0.32584922066735417,0
5.60673161833068,2.497230694388005,4.859359029290268,2.0469856213571673,2
4.890226165255214,2.9761686515561516,1.3805735402762862,0.20126532606904265,0
7.252362644513482,2.98851179609826,5.970829932787222,1.6716192927596782,2
5.035231613099998,3.4973957752483114,1.4204354999079698,0.38407883112196284,0
4.613410354483065,3.2710813748268595,1.3401421105755582,0.19825733709916715,0
6.655494937944169,2.7611520963930967,4.805405767845882,1.376327694000494,1
4.400000372795937,3.193107643415169,1.2514144664292752,0.18762377142395487,0
6.830384728947591,3.178682840526055,5.756735045656447,2.2847878251344915,2
4.945288961479592,3.4097299760394533,1.51464761991836,0.49526596353430946,0
6.66386919556595,3.1270328640030187,5.624934010121776,2.4037478037139977,2
4.4000003615980585,3.318222155133652,1.2778302498020644,0.20101757591311495,0
6.193404549719947,2.8398392266156285,5.571682448276383,1.782508062122946,2
6.389017235930442,3.219081825202749,5.330042395205536,2.302650644728172,2
4.620630684637416,3.2224165268697162,1.4137636757481606,0.19996154462616622,0
5.65554519421157,2.582622513128222,3.7080081152959297,0.9961783686508363,1
6.25870029797923,2.2419903910297307,4.436454722436464,1.4262202774651764,1
6.711860991588032,3.1246005478601058,4.447958422246636,1.3879699689767986,1
4.911446008611581,3.0517126997574873,1.5363504844414022,0.19354840987633515,0
6.594284640035038,3.239528519063148,5.594144363438447,1.9333913537063256,2
5.255288055111795,2.7654433989507443,3.9167960890113096,1.421093792042628,1
7.2258705745188285,3.020781309933241,5.725141270967196,1.5804719827980536,2
5.781454351665309,2.8131546891608714,5.085925827923856,2.4000535681823933,2
4.996611442276763,3.497210285443162,1.2797967087823217,0.2936868363652593,0
7.5351210572256875,2.9746716707986254,6.217239484568604,2.14970600338724,2
6.009515187039421,3.2631718798029987,4.755735605852501,1.7480836565235145,1
6.747866203061109,3.051317610935679,5.376759322905359,2.335590175783616,2
6.202668083883558,2.412921561122458,4.481265726452211,1.4128424720664416,1
6.426081206792498,3.006339340467434,5.523417530887638,1.7510619967797951,2
6.317208519445997,2.778677559985756,4.98993744048613,1.5118050612021694,2
