sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.4918498667251505,3.1525066286049257,5.579808582481951,2.499998548096943,2
5.5510982406351905,3.0389533590529334,4.5798666910134145,1.5267052620486703,1
7.6582416658828105,3.667970262030535,6.6647717961874475,2.200685017192373,2
6.0237781244814625,2.977006704398726,4.996020233449143,2.251600440621928,2
6.257790219076826,3.26961875865719,4.515752613268831,1.5616886110958075,1
5.80299294179625,2.6647671833308073,3.7041593070807726,1.1637573381418533,1
4.4,2.948479354345677,1.3229767607669718,0.1978745169629561,0
4.40000076341522,3.032966701225773,1.329798687648355,0.19686241826895923,0
5.967859112483585,2.9708330256875275,4.702578520811356,1.8167507287110076,2
4.678963960025335,3.7855692594340864,1.0000003873077972,0.1977871196864569,0
5.768507686102554,2.660054835439675,3.847857407116238,0.9048162241083364,1
5.877687023525601,2.9308172526370457,4.503490534466893,1.4504449424601815,1
4.804487553088535,2.9997407344166573,1.4103402634989575,0.1,0
4.775045694484132,3.273933711329896,1.2897497773101547,0.19954631674854548,0
5.784684478712388,2.84423467657457,3.9486395756710833,1.3415812061885943,1
4.9763221768709585,2.529738866063888,3.1176017858096685,1.1198793222498562,1
6.130192722616472,2.8826640182943084,4.2266030911044306,1.3574589353973714,1
6.69540106499695,2.9567305000204267,5.545810377933546,2.0659866970698806,2
6.5794056214882035,3.25755425186611,5.625297508880947,2.0279764528827937,2
6.1509292364853785,2.207662185158451,4.356162493446481,1.4117429719666696,1
6.628358408075236,3.2224698473952484,5.649709171965881,2.499999646185201,2
5.109879962038043,2.0000008189730085,3.808523855049746,1.0035244810778388,1
4.952185958267129,2.455470819488614,3.01679896279696,1.0498480904096652,1
6.351863956145271,2.701794763359281,5.36128155839681,1.628550877741999,2
6.443553202269032,2.904863151240783,5.827641189304063,2.1720712231246644,2
6.629052329936983,3.1891587066438754,5.379511233571619,1.9940806718958957,2
5.513688252198891,3.8305808619567583,1.7366424349869791,0.36525386649930314,0
7.684511577884339,2.6025211537314394,6.899994625063647,2.300654089387305,2
7.147207179809472,2.6962178139185946,5.920278084069487,1.8568970798798503,2
6.689127797043362,2.9987915885965033,5.200155046370669,2.3167269096552556,2
