,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.17261164627234252,0.23012635779665358,0.20436645481987042,0.021082193751218677
sanity.close_values_probability.score,0.48,0.716,0.5848,0.09213685473251189
sanity.distant_values_probability.score,0.004,0.012,0.0064,0.0032863353450309964
stats.jensenshannon_dist.marginal,0.01040241490256048,0.011260587646384492,0.010802263301816394,0.0003292650146878905
stats.chi_squared_test.marginal,0.9999992793954646,0.9999997071163358,0.9999995655865336,1.798554643626634e-07
stats.inv_kl_divergence.marginal,0.9273915416645474,0.9358992069325754,0.9308471468659905,0.003830708342814689
stats.ks_test.marginal,0.8756,0.8859999999999999,0.8798367346938776,0.005106479701690121
stats.max_mean_discrepancy.joint,0.003999899159311919,0.0040407174093790785,0.0040080673004979205,1.8251966274222486e-05
stats.wasserstein_dist.joint,0.011910205526962248,0.014019438683396467,0.012916142954195822,0.0009496819943311306
stats.alpha_precision.delta_precision_alpha_OC,0.7988000000000001,0.8590992258972555,0.8342943279380718,0.025042534704777634
stats.alpha_precision.delta_coverage_beta_OC,0.4037333333333333,0.4727891156462585,0.4354378231292516,0.027152823335282326
stats.alpha_precision.authenticity_OC,0.5326530612244897,0.622,0.567730612244898,0.033782551827780394
stats.alpha_precision.delta_precision_alpha_naive,0.9139310344827586,0.9240413793103448,0.9192004503870514,0.004025191681214945
stats.alpha_precision.delta_coverage_beta_naive,0.21706666666666663,0.24240000000000006,0.2286672108843537,0.01035919089253524
stats.alpha_precision.authenticity_naive,0.753061224489796,0.836,0.7946122448979592,0.029606203409080902
stats.prdc.precision,0.734,0.814,0.7619102040816326,0.03368157478206864
stats.prdc.recall,0.998,1.0,0.9996,0.0008944271909999166
stats.prdc.density,0.6552,0.7040000000000001,0.6827085714285714,0.019242113677439672
stats.prdc.coverage,0.882,0.908,0.8952,0.009654014708917745
performance.linear_model.gt,0.8803341963902405,0.8803341963902405,0.8803341963902405,0.0
performance.linear_model.syn_id,0.843127877557117,0.8817642525826166,0.8589386682766194,0.014146031279867681
performance.linear_model.syn_ood,0.8380765047776769,0.8771333176690899,0.8542878333190774,0.014250782067973328
performance.mlp.gt,-30216.588534662675,-30216.588534662675,-30216.588534662675,0.0
performance.mlp.syn_id,-30273.436347592098,-4764.408832495644,-13149.044154611975,10528.446145956354
performance.mlp.syn_ood,-23205.64495680319,-3629.6077380330144,-9960.804371556194,8129.111156706387
performance.xgb.gt,0.9901794612228985,0.9901794612228985,0.9901794612228985,0.0
performance.xgb.syn_id,0.9116166517975316,0.9628179851136061,0.9448749075093282,0.01944190411465745
performance.xgb.syn_ood,0.9107258834661944,0.9616562032702477,0.9432818947037924,0.019283100327382913
performance.feat_rank_distance.corr,0.0,1.0,0.4000000000000001,0.4346134936801766
performance.feat_rank_distance.pvalue,0.08333333333333333,1.0,0.6333333333333333,0.4107919181288746
detection.detection_xgb.mean,0.808469387755102,0.84992,0.8305338775510205,0.017947582967092927
detection.detection_mlp.mean,0.5,0.5,0.5,0.0
detection.detection_gmm.mean,0.45569000000000004,0.5953,0.5112442857142857,0.06835827867394931
detection.detection_linear.mean,0.56964,0.6073000000000002,0.588215836734694,0.01732093627962032
privacy.delta-presence.score,2.9999999962499997,4.7999999904,3.95999999333,0.6387487748465747
privacy.k-anonymization.gt,8.0,8.0,8.0,0.0
privacy.k-anonymization.syn,3.00000001,14.00000001,7.6000000100000005,4.037325847637271
privacy.k-map.score,5.0,8.0,6.2,1.0954451150103321
privacy.distinct l-diversity.gt,8.0,8.0,8.0,0.0
privacy.distinct l-diversity.syn,3.00000001,14.00000001,7.6000000100000005,4.037325847637271
privacy.identifiability_score.,0.362,0.39,0.37960000000000005,0.011081516141756065
privacy.identifiability_score._privacy.identifiability_score.OC,0.384,0.454,0.4184,0.02620686932847951
