,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.15549662857749624,0.23750305273062156,0.19147534191431387,0.02897049875758645,0.18588288614201837,0.038528562687828866,5,0,0.0,minimize
sanity.close_values_probability.score,0.53,0.87,0.6880000000000001,0.1212270596855339,0.72,0.16000000000000003,5,0,0.0,maximize
sanity.distant_values_probability.score,0.02,0.03,0.022,0.003999999999999999,0.02,0.0,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.007837477021972093,0.009666617148364021,0.008807614325971986,0.00075111134872464,0.009230119419630492,0.001352629047620445,5,0,0.02,minimize
stats.chi_squared_test.marginal,0.796630065515089,0.7999996873982312,0.798401672200394,0.0010836574169929994,0.7984084664465269,0.0005750953754716237,5,0,0.0,maximize
stats.inv_kl_divergence.marginal,0.8939965549916314,0.9454874214176521,0.9114890870952387,0.018483910129647643,0.9103152446713245,0.015967895960197986,5,0,0.0,maximize
stats.ks_test.marginal,0.9099999999999999,0.93,0.9212,0.0077562877718661384,0.9259999999999999,0.0119999999999999,5,0,0.0,maximize
stats.max_mean_discrepancy.joint,0.02253753229759466,0.02279850171749902,0.022665551838987934,8.960307810359593e-05,0.022690211531304287,0.00010032945238008448,5,0,0.0,minimize
stats.wasserstein_dist.joint,0.027918904353199443,0.035275226327229986,0.032506923883797625,0.002596507898743466,0.03264913325927384,0.0026715557796384223,5,0,0.01,minimize
stats.prdc.precision,0.88,0.96,0.924,0.03136877428271622,0.91,0.04999999999999993,5,0,0.0,maximize
stats.prdc.recall,0.95,1.0,0.9879999999999999,0.019390719429665332,1.0,0.010000000000000009,5,0,0.0,maximize
stats.prdc.density,0.8340000000000001,0.952,0.8987999999999999,0.04301813571041866,0.9119999999999999,0.06400000000000006,5,0,0.0,maximize
stats.prdc.coverage,0.87,0.92,0.8960000000000001,0.02059126028197402,0.89,0.040000000000000036,5,0,0.0,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.5404597701149425,0.6299770114942529,0.5819402298850576,0.034376949080572226,0.5839310344827586,0.06066666666666665,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.262,0.40400000000000014,0.3142666666666667,0.05862968531384084,0.2786666666666666,0.10133333333333328,5,0,0.1,maximize
stats.alpha_precision.authenticity_OC,0.55,0.65,0.608,0.03370459909270543,0.61,0.030000000000000027,5,0,0.1,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.8718620689655172,0.9359540229885057,0.9010436781609193,0.024080112910019377,0.905632183908046,0.03885057471264375,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.09999999999999998,0.17466666666666664,0.13386666666666666,0.025232782909012128,0.132,0.02666666666666695,5,0,0.1,maximize
stats.alpha_precision.authenticity_naive,0.77,0.92,0.836,0.050833060108555345,0.82,0.04999999999999993,5,0,0.1,maximize
performance.linear_model.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.21,maximize
performance.linear_model.syn_id,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.21,maximize
performance.linear_model.syn_ood,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.21,maximize
performance.mlp.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2.83,maximize
performance.mlp.syn_id,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2.83,maximize
performance.mlp.syn_ood,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2.83,maximize
performance.xgb.gt,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1.26,maximize
performance.xgb.syn_id,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1.26,maximize
performance.xgb.syn_ood,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1.26,maximize
performance.feat_rank_distance.corr,0.11622841864226223,0.24322909759816294,0.1856102387688267,0.041287647360667735,0.18354784597800947,0.02407303861878704,5,0,0.89,minimize
performance.feat_rank_distance.pvalue,8.040842899865849e-19,2.2826639873076516e-05,4.565342275522672e-06,9.13064879879452e-06,2.2761653323357576e-11,4.85595250583646e-11,5,0,0.89,minimize
detection.detection_xgb.mean,0.6143880876501198,0.6779560308972074,0.6447523361961865,0.02523955671127408,0.6323484398350708,0.043843065233439504,5,0,0.13,minimize
detection.detection_mlp.mean,0.44204072813698475,0.516353373305245,0.4909658078107276,0.026234414863247336,0.5,0.020796197266785554,5,0,1.04,minimize
detection.detection_gmm.mean,0.48162552440627304,0.6480716253443526,0.5279821386773259,0.06166886191310614,0.509641873278237,0.03389059939862077,5,0,0.08,minimize
detection.detection_linear.mean,0.406129026449882,0.5134500081024146,0.44997569275644145,0.04293056537833747,0.42398134644123947,0.07166135508381499,5,0,0.04,minimize
privacy.delta-presence.score,1.5714285691836736,3.249999991875,2.280952375558957,0.6231821616224495,1.9999999933333334,0.916666662847222,5,0,0.02,maximize
privacy.k-anonymization.gt,2.0,2.0,2.0,0.0,2.0,0.0,5,0,0.03,maximize
privacy.k-anonymization.syn,1.00000001,4.00000001,2.60000001,1.019803902718557,3.00000001,1.0,5,0,0.03,maximize
privacy.k-map.score,1.0,5.0,3.0,1.4142135623730951,3.0,2.0,5,0,0.02,maximize
privacy.distinct l-diversity.gt,2.0,2.0,2.0,0.0,2.0,0.0,5,0,0.04,maximize
privacy.distinct l-diversity.syn,1.00000001,4.00000001,2.60000001,1.019803902718557,3.00000001,1.0,5,0,0.04,maximize
privacy.identifiability_score.score,0.06,0.09,0.068,0.0116619037896906,0.06,0.010000000000000009,5,0,0.02,minimize
privacy.identifiability_score.score_OC,0.33,0.46,0.368,0.04707440918375928,0.35,0.019999999999999962,5,0,0.02,minimize
