,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.013450729408358376,0.02778203854922278,0.01764071504220834,0.005785857341402102
sanity.close_values_probability.score,0.9613733905579399,0.9914163090128756,0.9824034334763949,0.012082135845716107
sanity.distant_values_probability.score,0.006437768240343348,0.006437768240343348,0.006437768240343348,0.0
stats.jensenshannon_dist.marginal,0.012057905228890135,0.018264006417187346,0.01559639037276686,0.0022753296673830754
stats.chi_squared_test.marginal,0.5753713692926217,0.6824618366322761,0.6464861741315561,0.04121934317062405
stats.inv_kl_divergence.marginal,0.8408052134815133,0.8770841469235905,0.8530717622569387,0.014257619390473632
stats.ks_test.marginal,0.8595536313851107,0.8954317516810973,0.8734635080856338,0.013478033938805731
stats.max_mean_discrepancy.joint,0.008318762252940284,0.010917852571328848,0.009481981308417802,0.0010740315039034318
stats.wasserstein_dist.joint,1.5104968964415737,1.8036177940329774,1.6571062348166035,0.11752715058685247
stats.alpha_precision.delta_precision_alpha_OC,0.708843537414966,0.9693284936479128,0.8752484108234432,0.10937006089642508
stats.alpha_precision.delta_coverage_beta_OC,0.34965986394557835,0.5479532163742691,0.46305904780016893,0.07827365042001455
stats.alpha_precision.authenticity_OC,0.5170068027210885,0.5555555555555556,0.5334718911098886,0.0161841424365339
stats.alpha_precision.delta_precision_alpha_naive,0.7293142544374072,0.929651434445379,0.8120117863258024,0.0793335663486004
stats.alpha_precision.delta_coverage_beta_naive,0.29251700680272097,0.5362573099415204,0.4277440191436564,0.09438222761453849
stats.alpha_precision.authenticity_naive,0.49122807017543857,0.654320987654321,0.551956999221502,0.0656315752806133
stats.prdc.precision,0.9814814814814815,1.0,0.9887058917134105,0.00781542066363038
stats.prdc.recall,0.944206008583691,0.9871244635193133,0.9686695278969957,0.02056058294764548
stats.prdc.density,0.9842105263157896,1.0390243902439025,1.0217797623494795,0.021507918447223086
stats.prdc.coverage,0.6115879828326181,0.6888412017167382,0.6562231759656653,0.038188984938236185
performance.linear_model.gt,0.6733462978871586,0.6733462978871586,0.6733462978871586,0.0
performance.linear_model.syn_id,0.4837077608755824,0.5533651682937009,0.5168614169883228,0.030485701222952865
performance.linear_model.syn_ood,0.4835861264743747,0.5529157252562215,0.5167274953274562,0.030268921100376597
performance.mlp.gt,0.41572456492528564,0.41572456492528564,0.41572456492528564,0.0
performance.mlp.syn_id,0.38284973820667517,0.3856025941256572,0.3842329788887987,0.0011614238260385789
performance.mlp.syn_ood,0.4805876213470147,0.48429090589004564,0.4832673155273879,0.0015243413750184308
performance.xgb.gt,0.6997554214194878,0.6997554214194878,0.6997554214194878,0.0
performance.xgb.syn_id,0.4815897965509356,0.5399821627178888,0.5032764293715225,0.024410596248345042
performance.xgb.syn_ood,0.4814005362197594,0.5402392691538356,0.5034112222260547,0.02444999647040644
performance.feat_rank_distance.corr,-0.12063256059130875,0.1437688951466237,0.009666012826323048,0.09580316896633374
performance.feat_rank_distance.pvalue,8.701511784027903e-20,0.33259778810481166,0.09862282239240547,0.14102669394948175
detection.detection_xgb.mean,0.7459501312549566,0.8560007678015571,0.8055021808000558,0.053855932901311875
detection.detection_mlp.mean,0.4978494623655914,0.5012977382276603,0.49853911753800517,0.0015421158465515573
detection.detection_gmm.mean,0.5,0.5373333333333334,0.5126279569892473,0.017765304908834927
detection.detection_linear.mean,0.6210709601159154,0.7262187300310037,0.6797513261320817,0.03893559416718797
privacy.delta-presence.score,4.901960783352557,11.999999880000003,8.130392099795513,2.7647484390142814
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,3.00000001,1.4000000099999999,0.8944271909999161
privacy.k-map.score,1.0,2.0,1.2,0.4472135954999579
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,3.00000001,1.4000000099999999,0.8944271909999161
privacy.identifiability_score.,0.18454935622317598,0.2296137339055794,0.21416309012875537,0.0174599533105648
privacy.identifiability_score._privacy.identifiability_score.OC,0.18669527896995708,0.23819742489270387,0.20944206008583693,0.024822306851366962
