age,sex,relation,has_high_education,top1_interes,top2_interes,top3_interes,top4_interes,top5_interes,is_parent,has_pets,mean_tr,median_tr,tr_per_month
55.00237389841882,2,0,0,7,6,21,15,23,0,0,13309.680791574689,10044.890969233593,0.6207744074617518
41.57781830627257,1,0,0,5,9,17,24,23,1,0,2497.011217802582,568.6829240983938,6.99122430598121
39.36475014172962,1,0,0,23,0,15,19,11,1,0,1087.1858143498712,796.019938617083,2.3039319299269603
22.021322252572364,1,0,0,6,18,15,21,24,0,1,658.8880459688746,439.0310397636415,2.404707521108158
65.34932206049108,1,0,1,21,8,11,23,14,0,0,3546.6000570418214,1190.3150948869938,18.184161168430208
55.591092342510095,1,0,0,9,3,4,15,11,1,0,3160.0837183789818,975.5272577859436,12.507799632478784
37.74155874518246,1,0,0,22,14,5,15,2,1,0,532.9119352580069,85.62097812824055,27.34169557092585
26.34451203677274,2,0,0,6,8,7,18,14,1,0,787.6944802401471,421.7046004991049,64.47330196267629
37.95101891796912,1,0,0,10,18,14,23,3,1,0,6989.866113442498,7467.125278190262,2.824448441684351
61.13171029770797,1,4,0,20,25,0,13,3,0,1,1380.612570117939,297.58826328102907,6.056744644069314
34.966932131252584,2,0,0,14,8,7,6,19,1,0,1691.6435242747002,525.262259394378,15.142824043804133
23.274644770293698,1,0,0,5,13,10,20,14,0,0,934.272916979368,17.588751481215354,1.635586465929994
45.96116190092214,2,0,1,10,9,5,16,18,0,0,13673.75216085964,7694.061350416317,5.184523214626174
35.63504117814477,1,0,0,19,5,16,15,4,0,0,4871.7867758685625,1024.7876976137354,6.4858131629641695
28.71284043667976,2,0,0,2,15,24,17,23,1,0,3033.676133605852,323.7092762970425,17.525666020274265
32.24082297389944,2,0,0,0,6,6,22,3,0,0,768.2931188299075,100.4730502794876,20.690058086624767
33.333150143058326,2,0,0,5,23,13,9,1,0,0,939.8803532291472,416.2211837482631,14.741398641554616
33.01540891305361,2,0,0,9,13,8,23,22,0,0,60.55331571307147,1.0,0.3898457934667172
40.2840440351359,2,0,0,8,18,23,5,4,0,0,3509.4861501216847,513.5629546784514,28.262308825900625
50.63639870030456,1,4,0,14,15,23,3,6,0,0,385.82207922290047,240.65867948228717,26.05967857311775
27.54205720356876,2,0,0,6,24,21,8,1,0,0,1126.992710611044,591.8716156019273,31.30360510015784
24.57039013711072,2,0,1,1,7,6,14,20,0,0,979.5279364049376,222.16838571478556,17.493326832852897
33.12643005024995,2,0,0,3,7,23,10,15,0,0,5987.674353504307,892.5502671310453,24.762539494628196
23.33856062510741,2,0,0,8,7,11,15,18,0,0,21107.577201896907,2401.821501543982,7.714225485130401
30.94879790607673,2,0,0,3,17,7,13,11,1,0,3618.62617278721,1292.6539265407328,9.74464995937784
31.670513829876857,2,0,0,15,16,4,20,0,1,0,680.9121009123761,370.4678151525404,10.787954228195604
24.124656387383585,2,0,0,24,2,3,23,9,0,0,734.6314782043925,141.46376424548697,4.350882425098128
47.29100172089365,2,4,0,10,5,7,11,18,1,0,858.9706610477458,140.6265233963917,42.2594990170058
57.79867513204662,1,1,1,22,14,20,23,24,0,0,9023.038521226285,7396.512894743302,0.8529166852752639
36.102875491793256,1,0,1,23,13,14,15,16,1,0,1612.4185323934137,333.66456034562333,35.70906611286236
29.13699104468961,1,0,1,17,14,20,2,0,0,0,2449.625920763081,865.7897066681606,6.709699967645935
37.35011421678207,2,0,0,9,22,17,23,14,1,0,2259.4409678363254,193.54090380065128,69.63869381901792
41.72787777397108,2,7,0,23,6,18,12,4,1,0,472.4187756717973,361.92059782541526,1.8825879806443724
40.08861946664272,2,1,1,10,14,16,15,25,1,0,4657.984264453832,999.5313333604656,12.114608550344126
22.43789782658607,2,0,0,2,22,13,20,17,0,0,1425.0646344735114,1740.0176859843723,1.2288783540126245
34.59463352733868,2,0,0,14,6,15,21,8,0,0,1441.0357155435788,638.9351857069513,47.42050030707414
38.156460819383085,2,4,0,10,15,8,11,17,1,0,1391.8086747700104,754.7047818517893,40.40800629815977
46.79927014096585,1,0,0,0,0,4,22,5,0,0,81215.75994813666,91853.3779229268,2.7555733674880285
36.36982744072722,2,0,0,7,7,11,5,14,1,0,138.0634902689401,1.0,37.4191210040755
31.03994855895246,1,0,0,10,0,15,9,4,1,0,861.2962683203496,793.1487229371411,1.9814743390810683
38.59325638181875,2,0,0,23,6,14,21,15,0,0,5378.6002512716295,4984.715526945894,1.8659296026449923
43.93697495710122,1,0,0,4,18,22,16,1,1,0,2660.6715739860933,2507.0726034579893,0.9090634104722906
26.758875232808183,1,0,0,0,13,14,24,15,0,0,869.1198608453125,343.37212073580906,24.821271084307305
56.44478832693177,2,0,0,15,14,23,16,21,0,0,1928.9484972310552,599.7005507537176,11.07784908380742
28.309167758520164,1,0,0,22,15,20,14,18,0,0,917.275699014549,484.67947099841393,6.996207980893823
38.11374807041506,2,0,0,10,2,11,23,24,1,0,2478.0350718840727,487.44289314886936,29.31712686750709
30.89554681736958,1,0,0,0,10,11,24,7,1,0,33260.002474784225,4127.834544261386,0.3578386840714445
37.90220395080458,2,0,0,9,3,18,1,23,1,0,6821.6658789610665,1403.6788160474766,4.378422379347849
35.83978932511394,2,0,0,8,6,24,10,3,0,0,942.2317435418554,886.1486075649048,7.0101920767317
72.52424525728014,2,4,1,2,24,17,12,14,0,0,35804.43480442463,24304.03486372181,0.2709552158587249
24.06673511053479,2,0,0,21,16,3,13,9,1,0,1049.9293770400277,322.0084021913792,29.187706007323357
37.91757217072909,2,0,0,2,23,6,17,10,0,0,76610.86401471382,76316.22346157169,0.9535299875214368
38.49202720470393,2,0,0,8,15,7,6,24,1,0,15027.014121240469,5236.133633201767,3.268924508747551
27.23631195225124,1,0,0,23,8,0,15,7,0,0,4309.76052523969,493.48032102121135,27.51330350453308
45.79344727076201,1,0,0,22,0,10,18,3,0,0,3023.37335182037,439.860475191178,14.696998048891215
46.63763827983453,2,0,0,10,17,19,2,9,0,0,1395.2160815429668,585.3245518447474,19.94987006408756
54.683532222579885,2,0,0,5,6,11,19,24,0,0,13250.454706213834,7497.897934507644,11.029521671341575
33.71721330889512,2,0,0,5,7,23,17,9,0,0,1292.5353577150563,112.363076046184,2.803761074738712
32.360318384350464,2,0,0,6,4,18,23,25,0,0,783.9058099728115,358.9890442552584,23.653999938212777
62.90280750134001,1,0,0,9,11,4,19,10,0,0,4992.876957962583,1628.1217006270767,17.502274659238363
56.08846433297269,1,0,1,23,1,8,4,7,0,0,8007.524040061422,4738.845528114816,1.471470721014851
38.5531903327411,2,0,0,11,5,23,17,14,1,0,1598.0280642689595,525.8803308455964,6.114116987755798
34.02422242524974,2,0,0,8,14,7,23,16,0,0,2646.2406774962874,1060.4664681174077,8.806423270381018
