,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.061153500270177866,0.22334894200539093,0.15659982092139688,0.06841276059874116
sanity.close_values_probability.score,0.6067415730337079,0.9382022471910112,0.7629213483146067,0.1376347166886865
sanity.distant_values_probability.score,0.0056179775280898875,0.02247191011235955,0.01797752808988764,0.007324946522699605
stats.jensenshannon_dist.marginal,0.02010475396024267,0.02281982287317554,0.021073096105818805,0.0011855729658000358
stats.chi_squared_test.marginal,0.06635767970855506,0.21139566893282996,0.15215178429863424,0.06011490735456479
stats.inv_kl_divergence.marginal,0.57159203728687,0.6095055974612874,0.5948992417444938,0.0148071408013464
stats.ks_test.marginal,0.7965757089352595,0.826270733012306,0.8125958623149634,0.011210437993865828
stats.max_mean_discrepancy.joint,0.011120548896060527,0.012315358264767755,0.011402770223926956,0.0005111106097982185
stats.wasserstein_dist.joint,0.11060485676870616,0.12493797506029133,0.11873985870212216,0.005502152847125611
stats.alpha_precision.delta_precision_alpha_OC,0.9391192044427225,0.963463773731112,0.9520340953118946,0.008772633914500378
stats.alpha_precision.delta_coverage_beta_OC,0.4498127340823971,0.5146067415730337,0.4858426966292135,0.025442540535209925
stats.alpha_precision.authenticity_OC,0.4550561797752809,0.5674157303370787,0.498876404494382,0.04570976540855731
stats.alpha_precision.delta_precision_alpha_naive,0.30262172284644184,0.3722846441947566,0.3370037453183521,0.028948670121968917
stats.alpha_precision.delta_coverage_beta_naive,0.42771535580524356,0.5067415730337079,0.4718352059925094,0.032381737434861495
stats.alpha_precision.authenticity_naive,0.4887640449438202,0.5617977528089888,0.5191011235955056,0.03241918662079442
stats.prdc.precision,0.9888888888888889,1.0,0.9955555555555555,0.0060858061945018235
stats.prdc.recall,0.8932584269662921,0.9662921348314607,0.9314606741573034,0.03163076013541406
stats.prdc.density,1.0166666666666666,1.078888888888889,1.0535555555555556,0.023391461985672515
stats.prdc.coverage,0.8426966292134831,0.9662921348314607,0.9044943820224718,0.05784061876958991
performance.linear_model.gt,0.9858585285966239,0.9858585285966239,0.9858585285966239,0.0
performance.linear_model.syn_id,0.9512952986450032,0.9912998599027706,0.9808074578228201,0.01666569874909506
performance.linear_model.syn_ood,0.9478464978584025,0.9891260393046106,0.9791155958679768,0.017615997135870313
performance.mlp.gt,0.5422987090198743,0.5422987090198743,0.5422987090198743,0.0
performance.mlp.syn_id,0.5303823952291975,0.5423571762236404,0.5388970249217404,0.004896082216818802
performance.mlp.syn_ood,0.5125385802469136,0.5464891975308642,0.5334876543209878,0.013052302507117733
performance.xgb.gt,0.9968163265306123,0.9968163265306123,0.9968163265306123,0.0
performance.xgb.syn_id,0.9850471250422073,0.9932825565072261,0.9902722755317492,0.0033303168560886534
performance.xgb.syn_ood,0.9859345553036029,0.9926373771730914,0.9892586797682036,0.0028643918669529114
performance.feat_rank_distance.corr,0.32013207461095183,0.5530814564610435,0.41463402706694497,0.09841610937496911
performance.feat_rank_distance.pvalue,2.4083768413697596e-17,9.398594121781063e-07,2.2538660192087798e-07,4.0693743995102116e-07
detection.detection_xgb.mean,0.8367107583774251,0.8789506172839505,0.8630123456790123,0.01596318646462327
detection.detection_mlp.mean,0.46920634920634924,0.4863492063492063,0.4757954144620811,0.008120056632527184
detection.detection_gmm.mean,0.4853924162257496,0.6678240740740741,0.5708037918871252,0.06506153373431972
detection.detection_linear.mean,0.2132980599647266,0.31977513227513227,0.27814726631393294,0.04025183681324275
privacy.delta-presence.score,4.999999950000001,9.999999900000002,8.533333258222225,2.2186081451282997
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0
privacy.k-anonymization.syn,1.00000001,3.00000001,1.8000000100000002,0.8366600265340756
privacy.k-map.score,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0
privacy.distinct l-diversity.syn,1.00000001,3.00000001,1.8000000100000002,0.8366600265340756
privacy.identifiability_score.,0.39325842696629215,0.46629213483146065,0.4438202247191011,0.029991792842784564
privacy.identifiability_score._privacy.identifiability_score.OC,0.47191011235955055,0.5561797752808989,0.5089887640449439,0.03521893936776962
