RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,60,213,19,144,8,0,0,87,10,4,6,1,0,45,-6,0,0,63,-9,1,-8,1,99
0,72,116,10,46,20,0,0,100,-7,7,8,22,2,31,0,1,0,27,87,3,2,0,63
0,69,258,2,44,25,1,1,100,-7,0,8,35,1,62,4,0,0,3,82,3,7,0,34
0,59,74,5,19,5,0,0,100,-6,7,8,2,3,76,-6,0,0,62,91,2,2,1,100
1,82,195,6,88,15,0,0,92,60,6,6,24,2,52,0,0,0,18,56,0,3,0,58
1,68,164,6,31,14,0,0,99,-7,7,8,13,1,50,-6,0,0,65,92,3,3,1,87
1,58,255,1,85,31,1,0,81,2,4,5,25,0,18,0,2,2,13,-8,1,2,0,34
0,63,392,15,88,5,0,0,100,-7,7,8,4,0,87,0,0,0,95,79,7,2,1,100
0,-7,-9,-8,-7,-9,-8,-8,-7,-8,-9,-9,-9,-9,-9,-8,-8,-8,-9,-8,-8,-8,-8,-8
0,64,158,7,90,5,1,0,80,67,7,2,11,0,36,0,0,1,21,40,2,1,1,69
1,81,68,3,4,4,0,0,100,-6,7,8,1,7,14,2,1,2,1,42,1,1,0,36
0,82,283,37,153,16,0,0,100,-7,7,8,18,0,0,12,0,0,14,-8,12,-8,0,47
1,83,134,5,119,14,0,0,100,-7,7,8,18,2,11,0,0,0,16,-6,1,1,0,44
0,65,76,10,33,4,0,0,99,-7,4,6,4,7,45,0,2,1,60,60,2,1,2,99
0,72,181,5,102,15,0,0,100,-7,6,8,13,0,28,0,0,0,101,57,4,3,0,82
0,74,140,9,50,27,0,0,100,-6,7,8,44,1,12,-6,1,5,64,86,9,3,4,73
1,83,388,7,68,19,0,0,99,-7,7,8,21,0,32,0,0,0,20,72,0,1,0,64
1,85,145,15,62,23,0,0,100,-7,7,8,23,0,12,0,0,0,1,-7,5,1,0,37
1,-9,-9,-9,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-9,-8,-9,-9,-9,-9
0,69,354,1,103,38,1,0,97,26,6,6,41,1,37,-6,0,0,92,71,7,3,1,100
0,68,120,5,35,4,0,0,99,-6,7,8,0,1,52,-6,0,0,57,61,4,0,-8,79
1,80,336,1,65,13,0,0,99,-6,6,8,21,2,28,2,3,1,37,87,3,2,0,27
0,84,178,5,101,21,0,0,100,-7,7,8,22,1,16,2,0,0,1,91,7,1,0,64
1,74,368,2,54,24,0,0,95,33,4,6,22,4,56,-6,0,0,16,85,4,3,1,62
0,63,117,2,77,43,0,0,96,7,6,6,26,5,17,0,0,0,64,71,2,5,0,70
1,75,185,7,65,29,0,1,100,-7,7,8,33,0,25,0,0,0,25,7,2,1,0,56
1,64,379,2,94,25,2,0,94,2,6,5,24,1,15,0,0,0,51,9,7,2,1,30
1,88,301,3,85,15,0,0,91,55,4,5,24,0,31,0,0,0,41,58,3,1,0,76
1,69,216,11,67,15,0,0,88,16,6,6,15,1,71,0,0,0,2,81,1,1,0,100
0,77,190,6,148,10,0,0,86,8,6,2,14,0,58,10,0,0,32,88,3,2,0,100
1,65,247,17,136,21,1,0,75,8,6,5,23,0,7,16,0,0,97,-8,7,2,1,99
0,68,203,5,84,25,0,1,68,9,6,5,26,1,29,2,0,0,11,92,1,2,0,62
0,56,1,13,31,5,4,3,87,1,0,2,3,2,91,0,3,0,-8,54,0,0,1,-8
