,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.01,minimize
sanity.nearest_syn_neighbor_distance.mean,0.10459495953017398,0.13999641652365594,0.12443118472894459,0.011421933754552655,0.12708443132638483,0.00405026237064221,5,0,0.01,minimize
sanity.close_values_probability.score,0.76,0.83,0.7939999999999999,0.02653299832284317,0.78,0.039999999999999925,5,0,0.01,maximize
sanity.distant_values_probability.score,0.01,0.02,0.016,0.004898979485566356,0.02,0.01,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.017926516975421348,0.018534356117434682,0.018303968208969377,0.0002465093787980804,0.018433336000300088,0.0004275365615054698,5,0,0.13,minimize
stats.chi_squared_test.marginal,0.31480078301224507,0.4142460815066659,0.3495484650088033,0.035634196812954884,0.35000876430656513,0.03140681112698718,5,0,0.02,maximize
stats.inv_kl_divergence.marginal,0.6208432034315706,0.6620707818211262,0.6397692068038978,0.014131922011510688,0.6401933520070431,0.016468358970017638,5,0,0.01,maximize
stats.ks_test.marginal,0.8206451612903226,0.8419354838709678,0.8327741935483871,0.007360495843587977,0.8348387096774195,0.008387096774193581,5,0,0.02,maximize
stats.max_mean_discrepancy.joint,0.019999999998876142,0.01999999999967941,0.019999999999339473,3.1936072903053e-13,0.019999999999469862,5.704360594993574e-13,5,0,0.01,minimize
stats.wasserstein_dist.joint,0.5684204781553323,0.6303614281677188,0.5889153536590005,0.02409942290159756,0.5725744920479567,0.031255160956954464,5,0,0.01,minimize
stats.prdc.precision,0.57,0.63,0.598,0.02039607805437116,0.59,0.020000000000000018,5,0,0.01,maximize
stats.prdc.recall,0.99,1.0,0.998,0.0040000000000000036,1.0,0.0,5,0,0.01,maximize
stats.prdc.density,0.394,0.43200000000000005,0.4212000000000001,0.014119490075778241,0.426,0.010000000000000064,5,0,0.01,maximize
stats.prdc.coverage,0.63,0.77,0.7260000000000001,0.05238320341483518,0.76,0.050000000000000044,5,0,0.01,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.04733333333333334,0.18800000000000006,0.10493333333333335,0.051022609367482034,0.10399999999999998,0.07066666666666643,5,0,0.05,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.020666666666666722,0.1319999999999999,0.09506666666666667,0.03945089775066381,0.1060000000000001,0.02866666666666673,5,0,0.05,maximize
stats.alpha_precision.authenticity_OC,0.78,0.98,0.892,0.07626270385975047,0.91,0.13,5,0,0.05,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.7173333333333334,0.778,0.7412,0.023886397802933772,0.7313333333333334,0.04066666666666663,5,0,0.05,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.0,0.04266666666666674,0.012400000000000012,0.015796483434261238,0.0033333333333334103,0.010666666666666713,5,0,0.05,maximize
stats.alpha_precision.authenticity_naive,0.67,0.85,0.792,0.06584831053261729,0.8,0.05999999999999994,5,0,0.05,maximize
performance.linear_model.gt,0.9440789473684211,0.9757553606237815,0.9566764132553607,0.010620148438946963,0.956140350877193,0.006822612085769952,5,0,0.2,maximize
performance.linear_model.syn_id,0.8561159844054581,0.9383528265107213,0.9078216374269006,0.027578777450163555,0.9175194931773879,0.008650097465886852,5,0,0.2,maximize
performance.linear_model.syn_ood,0.9047619047619048,1.0,0.9761904761904763,0.03688555567816587,1.0,0.023809523809523725,5,0,0.2,maximize
performance.mlp.gt,0.5,0.5833333333333334,0.5333333333333334,0.04082482904638632,0.5,0.08333333333333337,5,0,3.23,maximize
performance.mlp.syn_id,0.5,0.5,0.5,0.0,0.5,0.0,5,0,3.23,maximize
performance.mlp.syn_ood,0.5,0.5,0.5,0.0,0.5,0.0,5,0,3.23,maximize
