RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,66,63,2,35,12,0,0,99,-6,6,6,37,3,49,0,3,3,36,85,7,2,0,85
1,-8,-9,-8,-7,-9,-8,-8,-7,-8,-9,-9,-9,-8,-9,-8,-9,-8,-9,-9,-8,-8,-8,-3
0,66,144,-9,80,-9,-9,0,73,6,4,5,3,1,30,0,2,-8,-9,-7,2,-8,0,99
0,68,278,6,154,16,1,1,88,9,0,4,26,1,16,-7,-8,1,22,-8,2,0,0,64
0,69,70,2,37,24,0,0,96,-6,6,6,33,3,38,-6,3,4,46,68,5,4,1,85
0,57,159,6,119,19,0,0,87,2,4,6,13,3,16,-6,1,1,41,16,5,2,3,73
0,61,81,4,48,10,0,0,65,28,4,8,16,1,25,5,1,1,77,-6,7,-8,2,85
1,83,193,1,100,33,0,0,100,-7,7,8,49,2,24,1,0,4,2,91,9,3,0,36
0,56,83,7,85,20,2,0,95,33,4,6,22,2,28,0,1,0,33,-8,3,3,1,47
0,65,189,6,105,24,0,1,88,3,5,5,30,3,19,-6,0,0,23,50,7,4,1,87
1,-6,-7,11,-9,-9,-9,-8,87,-8,-9,-9,4,0,40,-8,-9,-8,-9,-9,-8,-8,-9,-9
0,72,196,3,82,11,0,1,88,20,6,5,16,4,36,0,2,2,39,61,3,3,1,76
0,69,181,5,75,14,0,0,100,-7,7,8,18,3,56,1,0,1,8,88,5,3,0,49
0,57,278,6,71,37,2,1,87,10,4,2,41,1,65,-6,1,1,49,71,5,3,1,65
1,85,72,39,49,13,0,0,100,-7,7,8,13,1,17,-6,0,0,0,-8,0,1,0,37
0,76,-6,-8,-6,-8,-8,1,-9,-8,-9,-9,-8,-8,-8,-7,-8,-8,-9,-9,0,-8,-1,36
1,82,219,3,90,23,0,0,100,-6,7,8,36,2,23,4,0,1,46,87,9,1,0,72
1,88,249,9,114,12,-9,1,-8,60,6,6,14,-8,-9,-8,0,0,8,-7,0,1,0,-9
0,85,143,6,95,11,0,0,100,-6,7,8,15,0,19,19,0,0,15,-7,2,1,0,57
1,66,196,7,64,35,0,0,100,-7,7,8,46,0,40,0,1,2,74,62,2,2,2,73
0,62,272,8,97,10,2,0,39,3,4,5,14,0,35,0,0,1,11,-8,2,0,0,68
0,63,353,2,125,31,0,0,100,8,7,6,42,0,59,4,0,1,44,-7,5,1,6,100
1,69,212,14,83,14,0,0,100,-7,7,6,18,1,19,0,1,2,80,-8,4,0,0,55
0,70,153,6,72,11,0,1,87,33,6,5,15,1,35,0,0,0,34,-8,2,-8,0,64
1,-8,262,-8,123,26,0,0,-9,-8,0,2,60,-9,22,-9,-8,-8,61,-9,9,4,0,-9
0,66,248,2,68,33,1,1,95,61,2,6,32,4,45,0,3,3,20,-8,9,3,0,50
1,57,68,4,18,2,0,0,100,-7,7,8,11,3,96,0,2,3,74,77,7,3,1,85
1,86,196,3,74,13,0,0,100,-7,7,8,34,1,20,-7,1,2,0,-8,0,1,0,28
0,63,144,18,61,15,0,0,94,18,6,6,16,0,47,-6,0,0,23,13,4,1,2,99
1,80,198,1,34,10,0,0,100,-7,7,8,17,3,22,4,0,1,6,40,3,1,0,48
0,67,146,6,40,10,1,1,88,9,6,4,24,3,32,0,0,0,25,5,7,3,0,52
0,63,267,-8,69,27,0,1,76,9,6,5,45,1,6,0,0,1,32,-8,3,0,0,28
1,83,295,25,71,13,0,0,100,-6,7,8,34,2,23,4,0,0,0,10,1,1,0,35
