RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
1,82,410,9,90,22,0,0,100,-6,7,8,34,2,21,1,0,0,2,-8,1,1,0,35
0,53,280,5,-8,6,0,0,-9,5,6,6,5,0,54,0,1,0,78,-7,-8,1,-8,100
1,78,363,2,71,23,0,0,94,42,6,4,24,2,17,0,1,1,15,-7,7,2,0,34
1,64,159,5,61,9,0,1,83,2,4,5,25,1,17,-6,0,0,52,55,5,2,2,73
0,57,157,10,70,17,0,0,72,3,4,6,23,2,30,2,0,0,75,92,6,4,2,86
0,59,279,5,125,15,0,2,77,9,0,3,13,3,50,0,1,1,52,-8,2,0,1,68
0,67,153,6,82,21,0,0,89,20,6,6,30,5,20,0,0,3,0,44,7,2,7,50
1,82,188,5,90,9,0,0,100,-6,7,8,8,2,3,0,1,1,9,5,0,1,0,86
0,83,211,8,48,10,0,0,100,-6,7,8,15,2,33,2,0,0,0,66,2,2,0,57
0,69,64,21,101,3,0,0,-8,-6,7,8,10,0,0,0,0,0,-9,-8,-8,-8,-8,36
1,87,166,7,85,9,1,0,74,36,6,5,16,1,31,-6,0,0,0,88,0,2,0,55
1,70,141,23,116,16,-9,0,95,63,6,5,15,0,57,-7,0,0,8,13,-8,-8,0,36
1,69,261,6,63,23,1,1,95,65,6,2,34,1,30,-7,0,0,7,64,2,2,0,58
0,74,372,11,135,28,0,0,90,1,4,6,34,1,50,0,4,0,33,-7,4,1,0,74
1,71,87,1,97,25,0,0,100,-7,7,8,42,2,20,2,0,1,50,84,4,2,1,75
0,86,364,2,85,22,0,0,100,-6,7,8,33,1,30,1,0,0,1,14,3,2,0,55
0,59,124,2,56,31,0,0,100,-6,7,8,34,1,16,-8,0,0,55,70,7,3,6,76
1,83,371,11,87,14,0,0,100,-7,7,8,37,0,10,-6,0,1,7,-7,4,-7,8,79
0,65,139,2,23,24,0,0,100,-6,7,8,13,3,17,0,0,0,71,72,13,1,4,78
1,84,215,10,72,16,0,0,95,-7,6,6,26,1,34,-7,1,0,4,83,1,2,0,32
0,82,185,1,50,14,0,0,100,-7,7,8,47,3,40,4,1,2,47,-7,12,4,1,50
1,62,136,4,97,4,0,2,90,6,3,4,13,1,96,0,1,1,82,92,-8,5,-8,99
0,57,74,6,38,4,0,0,100,-7,7,8,4,3,82,4,0,1,36,58,13,1,4,99
0,86,131,5,95,20,0,0,100,-6,7,7,30,1,5,-7,0,0,40,78,2,1,0,70
1,87,384,8,131,18,0,0,100,-6,7,8,3,0,-1,-8,0,0,0,-8,0,1,0,42
0,60,198,21,79,10,0,0,85,4,4,4,15,0,32,0,2,2,77,64,3,5,0,75
0,64,197,11,52,27,0,1,70,11,4,3,17,2,38,-6,0,0,35,39,2,3,1,70
0,80,284,40,83,4,0,0,100,-6,7,8,10,0,27,-6,0,0,24,-8,0,1,1,99
0,53,150,13,68,4,1,-8,72,8,6,2,11,0,67,0,1,1,-8,-8,-8,1,0,99
1,81,140,2,73,5,2,2,73,35,6,5,6,2,90,0,1,1,13,88,0,-8,0,58
0,62,270,7,85,14,0,0,79,31,6,7,17,2,40,0,0,1,78,-7,2,1,0,81
0,63,167,14,64,4,0,0,100,-6,7,8,6,1,43,4,3,0,74,75,5,1,7,100
0,65,350,6,101,14,0,0,82,20,4,6,17,1,27,0,0,1,47,66,4,1,4,84
0,85,62,5,46,13,0,1,100,-7,7,8,5,1,34,-8,0,0,10,-8,3,1,0,46
0,74,251,6,62,26,0,0,82,9,6,5,40,1,29,0,1,1,3,-7,3,1,0,29
0,67,132,6,60,3,2,1,57,8,4,5,3,1,45,-7,2,2,1,-8,1,8,0,99
0,58,304,6,78,23,1,1,92,4,6,3,28,4,24,0,3,5,55,72,7,5,2,71
1,62,196,2,37,24,0,0,90,16,6,6,26,2,20,0,1,5,1,45,6,1,0,65
0,87,196,1,90,40,0,0,99,-6,7,8,39,3,27,1,2,2,1,-8,1,1,0,43
0,65,265,2,58,23,1,3,95,34,6,6,20,2,13,1,2,3,1,90,3,1,0,65
0,69,357,1,39,10,0,0,100,-6,7,8,32,4,17,17,0,4,29,-8,5,2,0,60
0,57,192,6,85,17,0,0,95,6,4,6,25,1,23,4,3,1,41,85,7,2,4,69
0,59,265,7,71,20,0,1,72,12,0,4,18,0,26,0,0,0,36,-9,3,0,0,85
0,55,289,5,53,41,0,0,89,2,4,5,41,5,63,0,0,1,40,89,11,5,1,84
1,84,371,2,91,6,0,0,99,-6,7,8,14,0,20,-6,0,0,-1,-8,0,1,0,51
0,73,163,2,51,17,0,0,94,2,6,6,23,1,53,-6,0,0,36,69,3,3,1,84
0,65,149,15,72,14,4,0,86,2,4,5,47,1,28,0,0,0,9,48,1,3,3,99
0,59,208,15,123,10,0,0,-9,-7,6,5,15,0,2,0,0,0,-9,-8,5,-8,0,100
0,64,204,2,69,46,1,0,87,3,3,5,43,4,53,0,2,2,18,46,1,5,1,84
1,63,167,8,89,18,0,0,95,3,4,6,39,0,17,-6,0,0,23,72,4,2,1,99
1,71,254,5,96,27,0,0,100,-7,7,8,57,3,17,-6,0,0,18,-8,7,2,3,68
0,62,162,5,102,12,0,0,71,9,6,5,13,0,40,0,1,8,42,-7,1,0,3,68
0,68,205,2,39,25,0,0,100,16,6,6,26,4,51,0,1,2,14,26,5,1,0,49
1,84,207,21,89,12,0,0,100,-6,7,8,13,0,39,-7,0,0,-2,47,2,2,0,49
0,69,280,6,76,39,-8,1,80,11,4,-9,14,1,50,0,7,3,55,-8,2,0,0,33
0,-9,-7,-8,72,3,1,-8,-9,-8,6,-9,-9,-8,-8,0,1,1,-9,-8,-8,0,-8,99
1,66,213,2,68,32,1,0,95,39,4,6,42,1,67,2,2,2,21,45,2,5,0,59
1,82,170,5,43,21,0,0,96,60,6,6,25,2,49,-7,1,2,1,86,3,1,0,67
0,67,180,3,74,25,0,0,94,11,6,6,32,2,31,16,2,0,27,61,2,3,0,77
1,85,415,30,143,23,0,0,100,-6,7,8,14,0,14,0,0,0,9,-7,1,-8,0,50
0,85,285,66,96,12,0,0,99,-6,7,8,14,0,44,0,0,0,0,-8,4,1,0,35
0,83,277,7,88,32,0,0,95,-6,7,6,42,2,31,-6,1,2,1,71,1,3,1,56
0,74,197,13,61,11,0,0,78,14,6,8,45,0,21,0,1,1,6,15,3,1,0,99
0,57,186,2,24,4,0,0,72,-6,5,8,46,0,48,-6,0,1,77,37,4,1,4,100
0,86,162,2,85,19,0,0,95,64,6,6,24,1,34,1,1,1,0,-9,0,2,0,84
0,69,285,7,77,14,0,0,88,2,0,5,13,1,52,4,1,2,17,47,3,2,1,100
0,68,256,6,72,20,0,1,87,10,4,4,31,3,56,0,0,0,28,89,7,7,2,85
1,68,387,2,113,31,0,0,100,-6,7,8,43,0,35,-8,3,4,10,74,9,1,1,72
1,84,215,8,88,32,0,0,100,-6,7,8,49,1,33,1,0,4,0,76,3,4,0,32
1,85,68,1,63,2,0,0,100,-6,7,8,5,2,16,0,1,3,0,-8,2,1,0,47
1,81,389,4,78,12,0,0,100,-7,7,8,35,2,20,4,0,0,12,4,1,2,0,50
0,84,83,13,99,11,0,0,100,-7,7,8,15,0,61,0,1,2,0,54,1,0,0,48
1,-5,-6,20,122,11,0,-8,99,-6,5,8,-9,0,-9,-8,0,0,-9,-9,5,-8,-8,87
