RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
1,83,212,12,108,24,0,0,100,-6,7,8,35,1,18,5,0,0,10,84,2,2,0,57
0,84,248,13,74,36,0,0,100,-7,7,8,38,0,19,0,0,2,13,-8,4,1,1,84
0,67,260,5,112,31,1,1,75,3,0,2,33,1,25,0,0,0,88,-7,4,0,2,66
1,84,292,5,86,34,0,0,100,-7,6,8,47,4,33,-6,0,1,7,86,4,1,0,54
1,-9,-5,-8,-7,-9,-9,-8,-5,-9,-9,8,-9,-8,-9,-8,-8,-8,-9,-8,-9,-8,-8,32
0,70,334,3,98,14,0,0,100,-6,7,8,32,1,61,17,0,0,40,73,7,1,0,76
0,71,162,20,48,8,0,0,99,-6,6,8,16,0,63,0,0,0,63,40,1,2,0,100
1,73,159,5,88,14,1,0,94,9,0,5,12,1,53,-6,0,0,2,91,4,5,0,74
0,59,274,-9,79,17,-9,1,70,3,4,4,58,-9,-9,0,-8,-8,-7,-9,3,0,-8,-8
0,67,159,2,69,9,0,3,89,34,5,2,5,1,12,0,2,2,11,-8,0,1,0,32
1,64,192,2,60,26,4,1,89,8,4,3,41,4,41,-7,0,1,9,67,2,2,0,82
1,77,72,5,18,12,0,0,100,-6,7,8,15,5,38,0,2,3,11,-8,5,4,2,49
0,56,262,2,71,4,0,0,93,10,6,6,6,2,59,0,1,1,47,89,4,2,0,100
1,82,392,6,92,12,0,0,100,-7,7,8,23,2,23,5,0,0,9,74,3,1,0,46
0,57,88,12,46,4,2,1,46,8,6,4,13,0,34,0,0,1,19,-9,2,2,1,99
0,-8,-9,-9,-9,-8,-8,-8,-7,-9,-9,-9,-9,-8,-9,-8,-9,-9,-6,-9,-8,-8,-8,-7
