checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
1,12,3,6,2865,1,3,4,0,2,4,11,36,1,1,1,1,1,0,1,1
3,12,3,6,7887,4,0,4,3,2,2,2,37,0,1,1,3,2,0,1,1
3,12,3,6,1775,1,4,2,3,2,3,0,39,1,1,2,1,1,0,1,1
1,9,3,6,4594,4,0,3,0,2,4,2,42,1,1,1,1,1,0,1,0
3,9,2,4,2133,1,0,4,3,2,4,3,26,0,1,2,1,1,1,1,1
3,48,1,3,1284,0,0,4,1,2,4,0,30,1,1,1,1,1,0,1,0
3,12,3,9,3977,1,2,2,3,2,2,1,35,1,1,1,1,1,1,1,1
0,12,3,6,7582,0,1,4,3,2,4,3,23,1,1,1,3,1,0,1,0
2,24,3,9,2279,1,0,4,3,2,4,3,23,1,1,2,3,1,0,1,1
3,15,3,4,6432,4,0,2,3,2,2,0,56,1,1,2,1,1,0,1,0
1,24,3,6,1095,1,0,2,0,2,4,3,25,1,1,1,1,2,1,1,0
3,6,1,4,1328,4,0,4,3,2,2,1,25,1,1,1,1,1,0,1,1
3,24,1,6,918,1,0,3,0,2,2,1,36,1,1,1,1,2,0,1,1
2,18,3,9,1112,1,1,4,0,2,3,0,43,1,0,10,1,1,0,1,0
3,15,3,4,2875,1,2,4,3,2,2,3,29,1,1,1,1,2,1,1,1
2,18,2,9,1197,1,0,4,3,2,4,1,23,1,1,2,1,1,0,1,1
1,48,3,0,3973,1,2,4,3,2,2,2,32,1,1,1,1,1,1,1,1
3,24,4,3,4366,2,0,3,0,2,4,3,28,1,1,1,1,2,0,1,0
3,10,3,4,2931,1,2,4,3,2,3,0,30,1,1,1,1,1,0,1,1
3,48,3,4,7763,1,0,2,3,2,4,3,26,1,1,1,1,1,1,1,1
1,12,1,6,2349,1,0,4,3,2,4,0,46,1,1,1,1,1,1,1,1
2,6,3,6,6758,1,0,4,3,2,4,1,37,1,1,2,1,1,0,1,1
1,24,3,4,2820,4,2,4,3,2,4,3,22,1,1,1,1,1,1,1,1
3,24,3,4,7579,1,0,4,0,2,4,2,35,1,2,1,1,1,0,1,1
2,24,1,4,9485,1,2,4,3,2,4,3,58,1,0,2,1,1,0,1,1
3,9,3,3,1106,4,1,4,0,2,2,3,47,1,1,1,1,1,0,1,0
2,12,0,6,4250,4,2,3,3,2,4,3,32,1,1,2,1,1,0,1,1
3,48,3,6,1410,1,0,4,3,2,2,3,33,1,1,1,0,1,0,1,1
3,18,1,6,973,1,2,3,0,2,4,3,29,1,1,2,1,1,0,1,1
3,21,4,4,7590,1,2,4,0,2,4,0,63,1,1,1,1,1,0,1,0
2,36,1,9,1401,1,2,4,3,2,4,3,29,1,1,1,1,1,0,1,1
3,18,1,6,1376,4,3,3,3,2,2,1,32,1,1,1,1,1,0,1,0
3,24,1,3,2375,1,2,4,3,2,2,3,57,1,2,1,0,1,0,1,1
2,12,1,4,2784,1,0,3,3,2,2,3,25,1,1,1,0,1,1,1,1
3,9,3,3,1282,4,3,4,0,2,2,0,56,0,1,1,1,1,1,1,1
1,12,3,4,1387,1,1,2,3,2,4,3,26,1,1,2,1,1,0,1,0
2,24,1,6,1351,2,0,2,3,2,4,0,30,1,1,1,1,1,0,1,0
3,12,3,4,1446,1,2,2,3,2,4,3,65,0,1,1,1,1,1,1,0
1,12,3,7,6761,1,3,4,3,2,2,3,64,1,1,2,1,1,1,1,1
3,48,3,6,664,1,0,1,0,2,3,3,25,1,1,1,3,1,1,1,1
2,15,1,3,1283,1,2,1,3,2,1,0,40,1,1,1,1,1,1,1,1
1,6,3,4,1559,1,3,4,3,0,4,3,31,1,1,1,3,1,0,1,0
3,15,3,3,1344,2,3,1,3,2,4,3,30,1,1,1,1,1,0,1,1
3,12,3,6,3699,1,0,4,3,2,1,1,33,1,0,1,1,1,1,1,1
3,48,3,6,3248,1,3,4,3,2,4,0,28,1,0,2,1,1,1,1,0
2,30,3,3,1762,1,0,3,3,2,4,0,30,1,1,1,0,1,0,11,0
1,6,3,6,662,1,2,4,3,2,2,3,52,0,1,2,1,1,0,1,0
3,12,3,4,607,1,3,1,3,2,4,0,25,1,1,2,1,1,0,1,1
3,24,1,4,1829,1,2,2,3,2,4,3,23,1,2,2,1,1,1,1,1
2,36,1,4,3569,1,2,4,2,2,4,1,37,1,1,1,1,1,0,1,0
1,6,3,4,9758,4,3,2,3,2,2,1,47,1,0,1,3,1,1,1,1
