checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,12,3,6,1231,1,0,4,2,2,4,0,40,1,1,1,0,1,0,1,1
1,21,3,9,1410,1,0,4,3,2,4,0,47,1,1,1,1,1,0,1,1
1,48,3,6,2358,1,2,2,3,2,4,2,22,1,1,2,1,1,0,1,1
2,303,3,7,1520,1,0,2,3,2,3,0,41,1,1,2,1,1,1,1,1
3,36,3,6,3824,1,1,2,3,2,4,3,44,1,1,2,1,1,0,1,1
2,12,3,6,1218,1,0,2,3,2,4,3,38,1,1,2,1,1,0,1,1
3,18,1,6,3931,1,2,4,3,2,4,3,45,1,1,1,0,1,0,1,1
1,12,3,6,1382,1,1,4,3,2,2,0,31,0,1,2,1,1,0,1,1
1,36,3,6,1264,1,0,1,3,2,2,0,38,1,1,2,1,1,0,1,1
2,12,3,9,3141,1,4,4,3,2,4,0,30,1,1,2,1,1,0,1,1
3,12,1,3,1102,4,2,4,3,2,4,2,33,1,1,1,1,1,0,1,1
3,12,1,8,7308,1,0,2,3,2,4,2,32,1,1,1,1,1,0,1,1
3,36,3,6,988,1,3,4,0,2,3,2,23,0,1,1,1,1,0,1,1
3,15,3,3,1344,2,3,1,3,2,4,3,30,1,1,1,1,1,0,1,1
3,24,3,6,2026,2,2,4,3,2,4,0,23,0,1,1,1,1,0,1,1
1,18,1,6,3145,3,3,2,3,2,2,0,32,1,1,1,1,1,1,1,1
3,24,1,3,2375,1,2,4,3,2,2,3,57,1,2,1,0,1,0,1,1
3,48,3,6,2484,1,0,4,3,2,3,2,34,1,1,1,1,1,0,1,0
2,18,3,6,3448,1,0,4,3,2,4,0,26,1,1,1,1,1,0,1,0
31,24,1,3,1387,1,3,4,0,2,4,0,54,1,1,2,3,1,1,1,1
1,12,3,4,1387,1,1,2,3,2,4,3,26,1,1,2,1,1,0,1,0
3,12,1,6,1315,1,2,2,0,2,4,0,45,1,2,1,1,1,0,1,1
3,15,1,6,976,1,4,4,3,2,4,3,28,1,1,2,0,1,0,1,1
3,15,3,4,3095,1,2,4,2,2,4,3,26,1,0,2,1,1,0,1,1
0,36,3,4,974,1,0,4,3,2,4,0,26,1,1,1,0,1,0,1,1
3,48,1,3,1284,0,0,4,1,2,4,0,30,1,1,1,1,1,0,1,0
3,6,1,4,1328,4,0,4,3,2,2,1,25,1,1,1,1,1,0,1,1
1,12,3,6,1284,3,2,4,3,2,4,3,33,1,1,1,1,1,0,1,1
2,18,2,9,1197,1,0,4,3,2,4,1,23,1,1,2,1,1,0,1,1
2,18,3,9,1112,1,1,4,0,2,3,0,43,1,0,10,1,1,0,1,0
2,24,1,4,3190,1,2,1,3,2,4,0,33,0,0,1,1,1,1,1,0
3,9,3,3,1106,4,1,4,0,2,2,3,47,1,1,1,1,1,0,1,0
3,18,3,4,3816,1,1,2,2,2,4,2,27,1,1,2,3,1,0,1,1
3,12,1,6,1431,1,2,2,3,2,4,3,44,1,0,1,1,2,0,1,1
2,18,3,6,3976,4,2,4,3,2,4,3,37,0,2,1,1,1,0,1,1
2,24,1,4,946,4,1,4,0,2,4,0,31,0,1,1,1,1,0,1,1
3,36,1,4,1193,1,0,4,3,2,3,0,57,1,1,1,1,1,1,1,0
3,12,3,6,1371,4,2,4,3,2,2,0,35,1,2,1,1,1,0,1,1
1,6,3,6,662,1,2,4,3,2,2,3,52,0,1,2,1,1,0,1,0
1,12,3,4,6460,1,1,2,0,2,4,0,25,1,1,1,1,2,0,1,1
3,12,3,9,4796,4,1,4,3,2,4,1,47,0,1,2,1,1,0,1,1
3,48,1,3,962,1,0,4,3,2,3,2,38,1,1,1,1,1,1,1,1
2,24,1,4,9485,1,2,4,3,2,4,3,58,1,0,2,1,1,0,1,1
3,15,3,6,1566,1,0,4,0,2,4,0,28,1,1,2,1,1,1,1,0
1,18,1,9,7393,1,4,4,3,2,4,3,32,1,1,1,1,1,0,1,1
3,24,3,6,1207,1,1,4,3,2,3,2,31,1,1,1,1,2,0,1,1
2,24,1,6,1344,1,0,4,3,2,4,0,45,1,1,1,0,1,0,1,1
0,24,3,3,2329,1,3,3,0,2,2,0,32,1,1,1,1,1,0,1,0
3,48,2,6,3166,1,2,2,0,2,1,1,25,1,1,2,1,1,0,1,1
3,36,3,6,1401,1,0,3,3,2,4,1,25,1,1,1,1,1,1,1,1
1,48,3,0,3973,1,2,4,3,2,2,2,32,1,1,1,1,1,1,1,1
3,24,3,3,1346,1,3,2,0,2,4,1,23,1,1,1,1,1,0,1,1
3,24,3,3,2315,1,4,2,3,2,4,0,29,2,2,1,3,2,1,1,1
3,24,3,4,1364,4,0,2,3,2,3,1,33,1,1,2,1,1,0,1,0
3,6,1,6,1344,1,0,4,0,2,3,1,32,0,0,1,1,1,0,1,0
3,36,3,4,1371,4,0,4,3,2,4,2,25,1,1,1,1,1,0,1,1
2,21,2,3,3238,2,2,2,3,2,2,2,37,1,1,1,1,1,1,1,1
2,12,1,4,7998,1,2,1,3,2,4,3,35,1,2,1,1,1,0,1,1
3,24,3,3,782,1,0,3,3,2,4,1,31,1,0,1,2,1,0,1,1
3,21,1,4,1185,1,0,3,3,2,2,1,34,1,1,2,0,1,1,1,1
3,24,3,4,1382,1,2,4,0,2,2,0,49,1,1,2,1,1,0,1,1
1,42,3,4,1739,1,3,1,3,2,2,1,24,1,2,1,3,1,1,1,1
3,12,3,8,1530,1,0,4,3,2,4,3,48,1,1,2,1,1,0,1,0
1,12,3,6,2865,1,3,4,0,2,4,11,36,1,1,1,1,1,0,1,1
2,48,1,2,7308,1,2,4,3,2,2,3,34,1,1,2,1,2,0,1,1
3,24,3,6,1260,1,0,4,3,2,4,4,39,1,0,1,1,1,0,1,1
2,30,3,3,1762,1,0,3,3,2,4,0,30,1,1,1,0,1,0,11,0
3,12,3,6,3493,1,1,1,3,2,3,1,27,1,2,1,1,1,1,1,1
1,12,3,6,5816,4,2,4,3,2,4,3,40,1,1,1,1,1,0,1,0
3,24,3,4,2846,1,3,3,2,2,4,3,58,1,2,1,3,1,0,1,1
3,48,3,9,1280,1,0,2,0,2,2,0,26,0,1,2,1,1,0,1,1
2,18,3,8,2944,1,3,4,2,2,2,1,23,1,1,1,1,1,0,1,1
2,6,3,6,6758,1,0,4,3,2,4,1,37,1,1,2,1,1,0,1,1
3,12,3,4,4335,1,3,2,0,2,4,3,52,1,2,1,1,1,0,1,0
2,36,3,6,1282,1,2,2,3,2,2,3,27,1,1,2,1,1,1,1,0
3,18,3,6,3864,1,2,3,3,2,1,0,26,1,1,1,0,1,0,1,1
3,24,1,4,937,1,0,4,3,2,2,1,23,1,1,2,1,1,0,1,1
3,6,1,6,4795,1,2,4,3,2,4,4,28,1,0,1,1,1,0,1,1
3,10,3,4,2931,1,2,4,3,2,3,0,30,1,1,1,1,1,0,1,1
3,24,3,6,6078,1,3,4,0,2,4,1,31,1,1,1,1,1,0,1,1
3,15,3,6,1659,2,2,4,0,2,1,2,24,1,1,3,3,1,0,1,0
1,12,1,6,796,1,0,2,3,2,2,1,34,1,1,1,1,1,0,1,1
2,12,3,4,1753,1,2,4,3,2,4,3,27,1,1,2,1,1,1,1,0
3,12,3,6,1222,1,2,4,3,2,2,3,36,1,1,1,0,1,1,1,1
3,24,4,3,4366,2,0,3,0,2,4,3,28,1,1,1,1,2,0,1,0
2,36,3,61,6582,1,0,3,3,2,3,1,29,1,1,2,1,1,0,1,0
3,18,1,4,1224,1,1,2,3,2,4,3,23,1,2,1,2,1,1,1,1
3,24,1,6,918,1,0,3,0,2,2,1,36,1,1,1,1,2,0,1,1
3,21,4,4,7590,1,2,4,0,2,4,0,63,1,1,1,1,1,0,1,0
3,18,1,6,785,1,0,4,0,2,4,2,24,1,1,2,3,1,0,1,0
3,18,1,3,1337,1,2,2,2,2,4,2,42,1,1,1,1,1,1,1,1
3,12,1,3,3515,1,2,2,3,2,3,0,34,1,1,2,0,1,0,1,1
3,9,3,9,1410,1,0,4,3,2,4,3,24,1,1,2,1,1,0,1,0
1,36,3,6,785,1,2,4,3,2,4,3,29,1,1,1,3,1,1,1,1
2,18,3,6,2482,1,2,4,2,2,4,0,24,0,0,1,1,1,1,1,1
0,12,0,2,3872,1,2,4,3,2,2,1,27,1,1,1,1,2,1,1,1
1,6,3,4,1216,1,2,2,0,2,3,0,37,1,1,1,1,1,0,1,0
1,21,3,6,1537,1,3,4,3,2,2,1,47,0,0,1,1,1,0,1,1
1,6,3,6,1444,1,2,3,3,2,4,0,40,1,1,1,1,1,1,1,0
