checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,24,3,6,3398,1,2,4,1,2,4,0,61,1,1,1,0,1,0,1,1
3,24,3,6,1537,1,0,4,0,2,4,0,25,1,0,1,1,1,1,1,1
1,15,1,9,809,1,0,2,3,2,1,3,45,1,1,2,1,1,0,1,1
3,48,3,6,3108,1,0,2,0,2,3,0,34,1,1,1,1,2,0,1,0
3,48,3,6,3248,1,3,4,3,2,4,0,28,1,0,2,1,1,1,1,0
1,24,3,6,3448,4,2,3,3,2,1,2,29,1,1,2,1,1,0,1,1
3,15,3,6,1659,2,2,4,0,2,1,2,24,1,1,3,3,1,0,1,0
2,24,3,4,6657,1,2,4,0,2,4,0,20,1,1,1,3,1,0,1,1
3,12,3,9,3977,1,2,2,3,2,2,1,35,1,1,1,1,1,1,1,1
2,24,3,6,3835,1,0,4,3,2,2,3,37,1,1,2,1,1,1,1,1
3,18,0,4,1276,1,2,2,0,2,2,0,31,1,0,2,1,1,0,1,1
1,15,3,4,4594,1,0,3,0,2,3,1,24,1,1,1,1,1,0,1,1
3,48,3,6,2484,1,0,4,3,2,3,2,34,1,1,1,1,1,0,1,0
2,9,4,4,6882,1,3,1,3,2,2,1,27,1,2,2,0,1,0,1,1
2,24,1,4,3190,1,2,1,3,2,4,0,33,0,0,1,1,1,1,1,0
1,30,3,6,1349,1,3,4,3,2,4,2,34,1,2,2,1,1,0,1,1
1,18,3,9,2627,1,2,2,3,2,4,0,26,1,1,1,3,1,1,1,0
1,30,3,9,6464,1,2,2,3,2,2,1,23,1,1,1,1,1,0,1,1
3,24,3,6,3308,4,4,3,3,2,2,3,46,1,1,1,3,1,1,1,1
1,10,3,9,8398,1,3,2,3,2,4,0,31,1,1,1,3,2,0,1,1
1,6,3,6,1444,1,2,3,3,2,4,0,40,1,1,1,1,1,1,1,0
3,48,3,4,7763,1,0,2,3,2,4,3,26,1,1,1,1,1,1,1,1
2,24,3,9,2279,1,0,4,3,2,4,3,23,1,1,2,3,1,0,1,1
2,36,3,4,776,1,2,4,3,2,4,2,22,1,1,1,1,1,0,1,1
2,36,1,6,3927,4,2,4,3,2,4,0,39,0,1,1,1,1,0,1,0
3,12,3,6,3493,1,1,1,3,2,3,1,27,1,2,1,1,1,1,1,1
2,12,1,6,6579,1,0,4,3,2,4,3,27,1,1,2,1,2,0,1,1
3,24,3,6,1349,1,3,2,3,2,2,3,34,1,1,2,3,1,0,1,1
2,12,1,4,2211,1,0,2,3,2,4,0,29,1,1,2,1,1,0,1,1
1,42,3,4,1739,1,3,1,3,2,2,1,24,1,2,1,3,1,1,1,1
3,12,3,4,2234,1,0,4,2,2,4,3,24,1,1,2,1,1,0,1,1
2,30,1,2,1424,1,0,4,3,2,4,3,39,1,1,1,1,0,1,1,1
1,24,1,3,7229,1,2,4,0,2,2,0,25,1,1,2,1,1,0,1,1
2,12,3,6,709,1,0,4,0,2,4,0,26,1,1,1,0,1,0,1,1
1,12,3,6,1382,1,1,4,3,2,2,0,31,0,1,2,1,1,0,1,1
2,24,3,6,6055,1,3,4,3,2,2,0,23,1,1,1,1,1,1,1,0
1,12,3,7,909,1,0,4,3,2,2,1,37,1,1,1,1,1,1,1,1
1,12,3,7,6761,1,3,4,3,2,2,3,64,1,1,2,1,1,1,1,1
3,14,3,6,1528,3,2,4,3,2,4,0,33,1,1,2,1,1,1,1,1
3,12,1,6,1315,1,2,2,0,2,4,0,45,1,2,1,1,1,0,1,1
1,6,3,6,604,1,2,4,0,2,3,0,48,1,0,1,1,1,0,1,1
3,30,3,0,7398,1,3,4,3,2,1,3,37,1,1,2,1,1,1,1,1
2,30,3,6,1375,1,4,2,3,2,2,3,23,1,1,1,1,1,0,1,1
2,12,1,4,2784,1,0,3,3,2,2,3,25,1,1,1,0,1,1,1,1
3,12,3,4,1258,1,0,4,3,2,4,3,35,1,1,1,1,1,0,1,1
3,24,3,4,1562,1,0,4,0,2,4,3,28,1,1,1,1,1,1,1,0
3,48,1,3,1284,0,0,4,1,2,4,0,30,1,1,1,1,1,0,1,0
3,12,3,0,1547,1,2,4,3,2,2,0,27,0,1,1,1,1,0,1,1
2,36,3,6,1282,1,2,2,3,2,2,3,27,1,1,2,1,1,1,1,0
3,24,3,4,2846,1,3,3,2,2,4,3,58,1,2,1,3,1,0,1,1
2,36,3,9,1201,1,0,3,0,2,4,0,26,1,1,1,3,1,0,1,1
3,12,3,6,709,1,1,4,3,2,2,3,21,1,0,2,1,1,0,1,1
3,36,3,6,988,1,3,4,0,2,3,2,23,0,1,1,1,1,0,1,1
2,15,3,6,1224,1,3,1,3,2,4,0,37,0,1,1,1,1,1,1,1
3,24,3,3,1346,1,3,2,0,2,4,1,23,1,1,1,1,1,0,1,1
3,24,3,6,1202,1,1,2,3,2,2,3,28,1,1,3,1,1,0,1,1
1,18,1,6,1462,1,2,4,0,2,3,0,23,1,1,1,1,1,0,1,0
1,12,3,6,2865,1,3,4,0,2,4,11,36,1,1,1,1,1,0,1,1
1,24,3,6,2769,3,0,3,3,2,2,2,27,1,1,1,1,1,0,1,0
1,30,1,6,1553,4,2,2,3,2,2,0,28,1,1,2,1,1,1,1,0
3,15,3,6,1258,1,2,2,3,2,2,0,29,1,1,1,1,1,0,1,1
1,60,3,2,2053,1,2,4,1,2,4,0,43,1,1,1,1,1,0,1,0
2,24,1,6,1351,2,0,2,3,2,4,0,30,1,1,1,1,1,0,1,0
1,24,3,6,9055,4,2,4,3,2,2,2,23,1,1,1,3,2,0,1,0
2,12,3,9,2958,1,2,3,3,2,4,0,26,0,1,1,1,1,1,1,1
3,9,3,3,1106,4,1,4,0,2,2,3,47,1,1,1,1,1,0,1,0
3,12,3,6,1209,3,2,4,3,2,4,3,26,1,1,2,1,1,1,1,0
3,18,1,6,3931,1,2,4,3,2,4,3,45,1,1,1,0,1,0,1,1
3,36,3,6,1401,1,0,3,3,2,4,1,25,1,1,1,1,1,1,1,1
2,18,1,6,1551,1,0,4,2,2,4,3,33,0,1,1,1,1,0,1,0
3,24,3,6,2241,1,2,4,3,2,4,1,37,1,1,2,3,1,0,1,1
2,12,3,4,1753,1,2,4,3,2,4,3,27,1,1,2,1,1,1,1,0
3,15,3,6,1566,1,0,4,0,2,4,0,28,1,1,2,1,1,1,1,0
3,12,3,4,1446,1,2,2,3,2,4,3,65,0,1,1,1,1,1,1,0
3,18,1,6,785,1,0,4,0,2,4,2,24,1,1,2,3,1,0,1,0
3,15,1,6,976,1,4,4,3,2,4,3,28,1,1,2,0,1,0,1,1
3,11,3,2,707,6,0,4,0,2,2,0,31,1,1,2,1,1,1,1,1
3,15,3,4,2875,1,2,4,3,2,2,3,29,1,1,1,1,2,1,1,1
1,24,3,4,709,1,1,4,2,2,4,0,25,1,1,2,1,1,0,1,0
2,24,1,4,9485,1,2,4,3,2,4,3,58,1,0,2,1,1,0,1,1
2,24,3,4,906,1,0,1,3,2,2,3,36,0,1,1,1,1,0,1,1
3,24,1,6,996,1,2,4,3,2,4,0,29,1,1,1,1,1,1,1,0
2,21,2,3,3238,2,2,2,3,2,2,2,37,1,1,1,1,1,1,1,1
2,18,2,9,1197,1,0,4,3,2,4,1,23,1,1,2,1,1,0,1,1
3,12,1,8,7308,1,0,2,3,2,4,2,32,1,1,1,1,1,0,1,1
1,24,3,4,1088,1,0,4,3,2,4,3,26,1,1,1,1,2,0,1,1
2,24,3,6,6887,1,2,1,0,2,1,3,26,1,2,1,0,1,0,1,0
3,18,3,6,976,4,1,4,3,2,4,3,33,1,1,1,1,1,0,1,0
