,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.020837112518197323,0.02557395922988161,0.023432485001936537,0.0015128832817033365,0.023664310198709425,0.00029599925119285636,5,0,0.01,minimize
sanity.close_values_probability.score,0.985,0.995,0.99,0.004472135954999583,0.99,0.010000000000000009,5,0,0.0,maximize
sanity.distant_values_probability.score,0.005,0.005,0.005,0.0,0.005,0.0,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.014129978342490473,0.01741206560507123,0.015699309656188733,0.0013930050136909922,0.014862129889471784,0.002594017376653707,5,0,0.08,minimize
stats.chi_squared_test.marginal,0.7918366210302435,0.8814760151670545,0.8281791244288279,0.0327806202046939,0.8351652369056608,0.04185999656266237,5,0,0.02,maximize
stats.inv_kl_divergence.marginal,0.9355065735731843,0.9499438002056015,0.9395373873162635,0.005265588854332695,0.9373060654743969,0.001024623745326192,5,0,0.01,maximize
stats.ks_test.marginal,0.891904761904762,0.9166666666666666,0.9035238095238096,0.00896756564292059,0.9057142857142857,0.012857142857142678,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.010210074465957012,0.010703184619111092,0.010501199725756647,0.00020664429534629882,0.01064963086445516,0.000358240168564318,5,0,0.01,minimize
stats.wasserstein_dist.joint,0.7652117954459821,0.8148517760568924,0.7865829949549028,0.02165650365208296,0.7750204814421976,0.04346483831977754,5,0,0.02,minimize
stats.prdc.precision,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.01,maximize
stats.prdc.recall,0.99,0.995,0.993,0.00244948974278318,0.995,0.0050000000000000044,5,0,0.01,maximize
stats.prdc.density,0.8900000000000001,0.9580000000000001,0.9222000000000001,0.023583044756773888,0.926,0.029000000000000137,5,0,0.01,maximize
stats.prdc.coverage,0.865,0.94,0.9029999999999999,0.0285657137141714,0.9,0.050000000000000044,5,0,0.01,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.7956666666666667,0.8803333333333334,0.8389862068965519,0.028041171059867892,0.8456666666666667,0.02406896551724136,5,0,0.05,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.34533333333333327,0.4883333333333334,0.4293333333333333,0.05739570251043776,0.4596666666666668,0.09999999999999998,5,0,0.05,maximize
stats.alpha_precision.authenticity_OC,0.49,0.585,0.541,0.036523964735499334,0.545,0.06499999999999995,5,0,0.05,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.7153333333333334,0.7916666666666667,0.7611999999999999,0.031662526045082934,0.7753333333333333,0.059666666666666646,5,0,0.05,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.31866666666666665,0.45133333333333325,0.39353333333333324,0.04592535005612668,0.4103333333333333,0.05133333333333323,5,0,0.05,maximize
stats.alpha_precision.authenticity_naive,0.545,0.595,0.572,0.02227105745132005,0.585,0.04499999999999993,5,0,0.05,maximize
performance.linear_model.gt,0.723834128245893,0.7828232644409114,0.7471383147853736,0.019577356740634502,0.7428126656067833,0.009870164281928884,5,0,0.19,maximize
performance.linear_model.syn_id,0.52845124536301,0.6335453100158982,0.6016494435612082,0.03861133711702134,0.6101947535771065,0.030637254901960786,5,0,0.19,maximize
performance.linear_model.syn_ood,0.4494047619047619,0.6845238095238096,0.5529761904761905,0.09127544841299441,0.5684523809523809,0.1577380952380953,5,0,0.19,maximize
performance.mlp.gt,0.4856418918918919,0.509009009009009,0.4989301801801801,0.007504597784480248,0.5,0.0,5,0,3.47,maximize
performance.mlp.syn_id,0.5,0.5,0.5,0.0,0.5,0.0,5,0,3.47,maximize
performance.mlp.syn_ood,0.5,0.5,0.5,0.0,0.5,0.0,5,0,3.47,maximize
performance.xgb.gt,0.6989268680445151,0.75387519872814,0.721634870164282,0.0198160578862658,0.7218468468468467,0.02686142024377325,5,0,0.43,maximize
performance.xgb.syn_id,0.5660108638049814,0.6180113937466879,0.6000529941706413,0.018800989104388644,0.607843137254902,0.019541600423953476,5,0,0.43,maximize
performance.xgb.syn_ood,0.41964285714285715,0.6607142857142857,0.5648809523809524,0.09059359550478864,0.6190476190476191,0.125,5,0,0.43,maximize
performance.feat_rank_distance.corr,-0.03333333333333333,0.10256410256410256,0.04769230769230769,0.05679588469317307,0.0794871794871795,0.10512820512820513,5,0,0.1,minimize
performance.feat_rank_distance.pvalue,0.3512937543757333,0.9442683124568537,0.5806953614452048,0.2331701507296926,0.47007062640645614,0.3860470295840751,5,0,0.1,minimize
detection.detection_xgb.mean,0.7273897360776398,0.7816019405460262,0.7529181320894398,0.018806894522462633,0.7587165934236552,0.020991829635180093,5,0,0.14,minimize
detection.detection_mlp.mean,0.5,0.5,0.5,0.0,0.5,0.0,5,0,1.36,minimize
detection.detection_gmm.mean,0.477723323680107,0.6074551484999245,0.5349058641662785,0.04362634790377836,0.5199004975124378,0.038931304580669734,5,0,0.12,minimize
detection.detection_linear.mean,0.6119054208829214,0.6653278159181478,0.6341688212037956,0.019203735008858372,0.6336476819880695,0.02615484315194705,5,0,1.1,minimize
privacy.delta-presence.score,2.1999999956,4.999999950000001,3.0699999852850004,1.003792790025711,2.749999993125,0.5999999973000003,5,0,0.04,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.06,maximize
privacy.k-anonymization.syn,1.00000001,4.00000001,2.20000001,0.9797958971132712,2.00000001,0.0,5,0,0.06,maximize
privacy.k-map.score,1.0,4.0,1.8,1.1661903789690602,1.0,1.0,5,0,0.03,maximize
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.08,maximize
privacy.distinct l-diversity.syn,1.00000001,4.00000001,2.20000001,0.9797958971132712,2.00000001,0.0,5,0,0.08,maximize
privacy.identifiability_score.score,0.41,0.505,0.4619999999999999,0.035014282800023194,0.47,0.05499999999999999,5,0,0.06,minimize
privacy.identifiability_score.score_OC,0.36,0.495,0.43999999999999995,0.04679743582719036,0.455,0.04999999999999999,5,0,0.06,minimize
