,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.10549506569814479,0.27145752628169295,0.23817759243626752,0.0663413121817965,0.2712773339731179,0.00017130604367360247,5,0,0.0,minimize
sanity.close_values_probability.score,0.39,0.91,0.49800000000000005,0.20604853797103245,0.4,0.010000000000000009,5,0,0.0,maximize
sanity.distant_values_probability.score,0.01,0.03,0.026000000000000002,0.007999999999999997,0.03,0.0,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.014163253546988061,0.02101713627696542,0.016205955461634107,0.002455401776733001,0.015232567583453767,0.0007297090174581654,5,0,0.05,minimize
stats.chi_squared_test.marginal,0.39067235670884587,0.524683925444546,0.47064800430378,0.04907756214273438,0.45982461005973263,0.06219551692705433,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.6383220318508027,0.6859736261016821,0.6725159047719799,0.018396364480038795,0.6847718872496613,0.01764279915898448,5,0,0.01,maximize
stats.ks_test.marginal,0.8299999999999998,0.8426666666666667,0.836,0.005545769158156121,0.8333333333333335,0.011333333333333306,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.020000000000000514,0.020001347592448593,0.020000276322576803,5.357939941220347e-07,0.020000000235821873,3.3784309710904736e-08,5,0,0.01,minimize
stats.wasserstein_dist.joint,0.2570841129305691,0.358649773258533,0.2940914126177627,0.03413423817070785,0.2843218440581448,0.008351492440545893,5,0,0.01,minimize
stats.prdc.precision,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.01,maximize
stats.prdc.recall,0.11,0.32,0.174,0.08452218643646175,0.11,0.11,5,0,0.01,maximize
stats.prdc.density,1.1400000000000001,1.21,1.1772000000000002,0.022929457036746387,1.178,0.018000000000000238,5,0,0.01,maximize
stats.prdc.coverage,0.46,0.48,0.476,0.007999999999999985,0.48,0.0,5,0,0.01,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.0,0.8804367816091954,0.6739954022988505,0.33850320266006984,0.8145287356321839,0.07501149425287346,5,0,2.59,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.0,0.21666666666666656,0.11106666666666662,0.06899223788868487,0.11599999999999999,0.02400000000000002,5,0,2.59,maximize
stats.alpha_precision.authenticity_OC,0.0,0.84,0.6199999999999999,0.31240998703626616,0.76,0.06000000000000005,5,0,2.59,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.8226666666666667,0.9544137931034483,0.9007586206896552,0.04701844200128605,0.9217701149425287,0.05708045977011489,5,0,2.59,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.18133333333333324,0.42399999999999993,0.34386666666666665,0.08418223618370382,0.3740000000000001,0.02533333333333343,5,0,2.59,maximize
stats.alpha_precision.authenticity_naive,0.52,0.71,0.5820000000000001,0.06939740629158986,0.54,0.05999999999999994,5,0,2.59,maximize
performance.linear_model.gt,0.667989417989418,0.8420634920634921,0.7375396825396826,0.07492259660242326,0.692857142857143,0.1432539682539682,5,0,0.16,maximize
performance.linear_model.syn_id,0.4055555555555555,0.8453703703703703,0.6809788359788359,0.16756237434439858,0.7924603174603174,0.2239417989417989,5,0,0.16,maximize
performance.linear_model.syn_ood,0.2533333333333333,0.7466666666666667,0.5306666666666666,0.2071435358500102,0.6666666666666666,0.3733333333333334,5,0,0.16,maximize
performance.mlp.gt,0.5,0.5277777777777778,0.5055555555555555,0.011111111111111117,0.5,0.0,5,0,3.06,maximize
performance.mlp.syn_id,0.5,0.5277777777777778,0.5055555555555555,0.011111111111111117,0.5,0.0,5,0,3.06,maximize
performance.mlp.syn_ood,0.5,0.5,0.5,0.0,0.5,0.0,5,0,3.06,maximize
performance.xgb.gt,0.8154761904761904,0.8779100529100529,0.8493121693121694,0.025657338906841517,0.8523809523809525,0.051322751322751436,5,0,0.39,maximize
performance.xgb.syn_id,0.6164021164021164,0.849074074074074,0.7256613756613757,0.0974727183626521,0.703042328042328,0.19894179894179898,5,0,0.39,maximize
performance.xgb.syn_ood,0.6533333333333334,0.9866666666666667,0.8400000000000001,0.11562391140628688,0.8266666666666667,0.13333333333333308,5,0,0.39,maximize
performance.feat_rank_distance.corr,-0.37894736842105264,0.25263157894736843,-0.07578947368421053,0.20824021926531772,-0.12631578947368421,0.16842105263157897,5,0,0.08,minimize
performance.feat_rank_distance.pvalue,0.01978440310624434,0.9235023313316655,0.38361623827254093,0.3146104968261737,0.3858571513151256,0.33211028326816383,5,0,0.08,minimize
detection.detection_xgb.mean,0.9521507409207942,0.9756387403446226,0.9628891409640072,0.008466251185182351,0.9597850159347486,0.011856533246907608,5,0,0.11,minimize
detection.detection_mlp.mean,0.48974144294999905,0.5,0.4979482885899998,0.00410342282000038,0.5,0.0,5,0,1.1,minimize
detection.detection_gmm.mean,0.48722519310754603,0.5600118835412954,0.5143619798700013,0.024638278006364388,0.5121806298276886,0.012392192873476371,5,0,0.06,minimize
detection.detection_linear.mean,0.5635229298330904,0.8695961396496156,0.6748320999657899,0.10405783928489765,0.6617151911269559,0.0484074254127731,5,0,1.87,minimize
privacy.delta-presence.score,2.6666666637037033,4.1999999916,3.2733333283940738,0.5343323956187149,2.9999999962499997,0.49999999791666694,5,0,0.02,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.03,maximize
privacy.k-anonymization.syn,1.00000001,2.00000001,1.20000001,0.4,1.00000001,0.0,5,0,0.03,maximize
privacy.k-map.score,1.0,3.0,2.2,0.7483314773547882,2.0,1.0,5,0,0.02,maximize
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.05,maximize
privacy.distinct l-diversity.syn,1.00000001,2.00000001,1.20000001,0.4,1.00000001,0.0,5,0,0.05,maximize
privacy.identifiability_score.score,0.08,0.09,0.088,0.0039999999999999975,0.09,0.0,5,0,0.02,minimize
privacy.identifiability_score.score_OC,0.0,0.2,0.11000000000000001,0.06387487769068526,0.12,0.009999999999999995,5,0,0.02,minimize
