,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.007154162414755735,0.013856823070555075,0.009140466558572636,0.0024199176803809323,0.008185475739812332,0.0010983221596898539,5,0,0.01,minimize
sanity.close_values_probability.score,0.9899543378995433,0.9963470319634703,0.9948858447488584,0.002490992090773675,0.9963470319634703,0.0009132420091324533,5,0,0.01,maximize
sanity.distant_values_probability.score,0.0009132420091324201,0.0009132420091324201,0.0009132420091324201,0.0,0.0009132420091324201,0.0,5,0,0.01,minimize
stats.jensenshannon_dist.marginal,0.02455882451379805,0.02524124568776097,0.02482131777612979,0.00023578249842786224,0.0248247354345694,0.00019887863759712396,5,0,0.04,minimize
stats.chi_squared_test.marginal,0.0,0.09083819383245767,0.0725761017710462,0.036288125129285496,0.09069475201085031,0.0001269816144441882,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.5928066745612504,0.6327702981845443,0.6084867742234661,0.013741421606655155,0.6077765003031974,0.012403457339194235,5,0,0.01,maximize
stats.ks_test.marginal,0.39352428393524286,0.39825653798256533,0.3956662515566625,0.001742592046086378,0.3949356579493566,0.002573682025736823,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.001844453399434029,0.0018512990020339026,0.001847602760066059,2.9214921048736036e-06,0.0018462212029325084,5.803078762490858e-06,5,0,0.07,minimize
stats.wasserstein_dist.joint,0.14519435319107432,0.14954354935978442,0.14782024380727024,0.00151065883557832,0.14844305589427487,0.0014955505187346785,5,0,0.1,minimize
stats.prdc.precision,0.6100456621004566,0.6794520547945205,0.6485844748858447,0.02273514101692085,0.6474885844748859,0.014611872146118698,5,0,0.06,maximize
stats.prdc.recall,0.3771689497716895,0.6146118721461187,0.48712328767123286,0.08736170626590656,0.4885844748858447,0.1388127853881279,5,0,0.06,maximize
stats.prdc.density,0.14831050228310502,0.17095890410958905,0.16175342465753426,0.007587804656707407,0.16219178082191782,0.005479452054794526,5,0,0.06,maximize
stats.prdc.coverage,0.01643835616438356,0.02009132420091324,0.017534246575342465,0.001342186160429139,0.017351598173515982,0.0009132420091324221,5,0,0.06,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.003044140030441289,0.007853881278538921,0.0052480974124810235,0.0019358050033171797,0.004383561643835687,0.0035312024353120197,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.013820395738204039,0.02112633181126322,0.01619482496194837,0.002849419139755884,0.014185692541857198,0.0035920852359208055,5,0,0.1,maximize
stats.alpha_precision.authenticity_OC,0.9260273972602739,1.0,0.9833789954337899,0.02879479715496383,0.9990867579908675,0.006392694063926951,5,0,0.1,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.29363144911562467,0.29801501075946035,0.2957136408964467,0.0015307636047311108,0.2954579331338897,0.002009132420091264,5,0,0.1,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.02325722983257239,0.030745814307458263,0.028468797564688054,0.002681775066452917,0.029223744292237397,0.0011567732115677076,5,0,0.1,maximize
stats.alpha_precision.authenticity_naive,0.9461187214611873,0.9908675799086758,0.9736986301369864,0.015513291227460127,0.9789954337899544,0.014611872146118698,5,0,0.1,maximize
performance.linear_model.gt,0.9832153663914429,0.9857183766497779,0.9841401412084819,0.0009130750043701089,0.9836287882341903,0.0010496809908051574,5,0,0.36,maximize
performance.linear_model.syn_id,0.9546023252741446,0.9729907502971163,0.9603965432746324,0.006823331568169179,0.957482544411084,0.007008624194658086,5,0,0.36,maximize
performance.linear_model.syn_ood,0.9544054933647561,0.9715002814787015,0.9604428259096643,0.006052631446408697,0.9575670857571777,0.005269906799274304,5,0,0.36,maximize
performance.mlp.gt,0.7684564020766874,0.9709671334521799,0.9250174946831802,0.07865252759754564,0.9678552300306498,0.01879603349596559,5,0,8.74,maximize
performance.mlp.syn_id,0.40888348736473384,0.9615258686745479,0.8475555999739532,0.21938491126461895,0.959082965847251,0.011508218172136986,5,0,8.74,maximize
performance.mlp.syn_ood,0.40646306373928814,0.9630611330038988,0.8477221418983879,0.22068069131270976,0.958161490334708,0.012194804111674062,5,0,8.74,maximize
performance.xgb.gt,0.9971197300932007,0.9977022346281353,0.9974234925251766,0.00020641197604527635,0.9974217332832928,0.0002922296240696065,5,0,1.07,maximize
performance.xgb.syn_id,0.9283392365672108,0.9701661897166446,0.9568299684158014,0.015215066225528304,0.9592237051979734,0.012709520215357317,5,0,1.07,maximize
performance.xgb.syn_ood,0.9339254811200767,0.9663945705886032,0.952798045021714,0.012127262126583672,0.957168324263464,0.018697792238858146,5,0,1.07,maximize
performance.feat_rank_distance.corr,0.08398448908562607,0.16070719401499056,0.12105386453879673,0.027908153352345852,0.11976188752728514,0.032829709848679806,4,0,0.4,minimize
performance.feat_rank_distance.pvalue,3.2708242292951344e-15,3.710533545172331e-05,9.291165508358486e-06,1.605853650676109e-05,2.9663289219905822e-08,9.320401252952621e-06,4,0,0.4,minimize
detection.detection_xgb.mean,0.9998423719271908,0.999962469506474,0.9999254394195283,4.671235791127301e-05,0.9999574654406705,5.504472383810466e-05,5,0,0.13,minimize
detection.detection_mlp.mean,0.4269406392694064,0.9856683555388752,0.7637152686557828,0.2711284225899692,0.9846387689998123,0.5485194220303997,5,0,4.5,minimize
detection.detection_gmm.mean,0.39564896478388684,0.5590942640895727,0.4902428222931131,0.05275928863171395,0.5,0.0035291174078939114,5,0,0.35,minimize
detection.detection_linear.mean,0.9824282229311315,0.987374741977857,0.9844493651091512,0.0017365401848066472,0.9835791580659285,0.0018314880840683,5,0,0.97,minimize
privacy.delta-presence.score,6.049999996975,40.99999959000001,31.109999726895005,13.73092842486526,40.99999959000001,14.499999722500007,5,0,0.08,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.07,maximize
privacy.k-anonymization.syn,1.00000001,1.00000001,1.00000001,0.0,1.00000001,0.0,5,0,0.07,maximize
privacy.k-map.score,1.0,2.0,1.2,0.4,1.0,0.0,5,0,0.05,maximize
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0,1.0,0.0,5,0,0.1,maximize
privacy.distinct l-diversity.syn,1.00000001,1.00000001,1.00000001,0.0,1.00000001,0.0,5,0,0.1,maximize
privacy.identifiability_score.score,0.005479452054794521,0.00821917808219178,0.0073059360730593605,0.0010004064977263303,0.0073059360730593605,0.0009132420091324195,5,0,0.05,minimize
privacy.identifiability_score.score_OC,0.0091324200913242,0.012785388127853882,0.010776255707762559,0.0014611872146118726,0.010958904109589041,0.002739726027397261,5,0,0.05,minimize
