,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.1111111111111111,0.06666666666666667,0.05443310539518174,0.1111111111111111,0.1111111111111111,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.019999999998,0.0119999999988,0.0074833147727995505,0.009999999999,0.009999999999,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.019904182119101763,0.048781077516366726,0.03704313036268404,0.009749470819702094,0.03794166478756135,0.008098702228723512,5,0,0.0,minimize
sanity.close_values_probability.score,0.92,0.98,0.952,0.020396078054371124,0.96,0.020000000000000018,5,0,0.0,maximize
sanity.distant_values_probability.score,0.01,0.01,0.01,0.0,0.01,0.0,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.010851870809276146,0.01600276426790489,0.013275434356790062,0.0017068887654859194,0.013559340480544423,0.001415680339983568,5,0,0.03,minimize
stats.chi_squared_test.marginal,0.08688865878762841,0.4938607459300799,0.37933263831211766,0.15306551295715376,0.46922780301074746,0.11445632009311352,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.664554343476554,0.8868338033390335,0.7992200776965117,0.08110601835949544,0.8019850355960738,0.11037744113388426,5,0,0.01,maximize
stats.ks_test.marginal,0.885,0.9175,0.8959999999999999,0.012434830115445886,0.88875,0.016250000000000098,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.0196,0.0206,0.02,0.0003577708763999665,0.0198,0.00040000000000000105,5,0,0.01,minimize
stats.wasserstein_dist.joint,0.04016883702856379,94697.83957384093,43653.88879723589,37711.57273090983,57514.67120085345,66056.77621985445,5,0,0.01,minimize
stats.prdc.precision,0.88,1.0,0.942,0.049152822909778016,0.92,0.08999999999999997,5,0,0.0,maximize
stats.prdc.recall,0.97,1.0,0.9879999999999999,0.014696938456699083,1.0,0.030000000000000027,5,0,0.0,maximize
stats.prdc.density,0.796,1.07,0.9448000000000001,0.09836747429918083,0.9500000000000001,0.1439999999999999,5,0,0.0,maximize
stats.prdc.coverage,0.96,1.0,0.982,0.014696938456699083,0.99,0.020000000000000018,5,0,0.0,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.8220689655172414,0.9339770114942528,0.8821379310344828,0.04130061482326894,0.8737011494252873,0.06360919540229881,5,0,1.39,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.31533333333333335,0.5846666666666667,0.4588,0.09121539831020246,0.43933333333333335,0.09066666666666667,5,0,1.39,maximize
stats.alpha_precision.authenticity_OC,0.43,0.61,0.528,0.06705221845696084,0.53,0.10999999999999999,5,0,1.39,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.7813333333333333,0.933816091954023,0.8725287356321839,0.05445625816539007,0.8784827586206897,0.0697471264367816,5,0,1.39,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.3933333333333333,0.5379310344827586,0.48238620689655176,0.0521194810145755,0.4853333333333333,0.06466666666666665,5,0,1.39,maximize
