Unnamed: 0,min,max,mean,stddev,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.0375023759041938,0.1228797340274473,0.084782475738055,0.0432862076877039,minimize
sanity.close_values_probability.score,0.82,0.98,0.8859999999999999,0.0859069263796581,maximize
sanity.distant_values_probability.score,0.01,0.02,0.018,0.0044721359549995,minimize
stats.jensenshannon_dist.marginal,0.0043732395341646,0.0053762978857217,0.0048597687981379,0.000449507583218,minimize
stats.chi_squared_test.marginal,0.272727272611222,0.3636363636095044,0.3454545451766451,0.0406557813186104,maximize
stats.inv_kl_divergence.marginal,0.7629588995552702,0.8428139145073501,0.8089586878789469,0.0287814647175224,maximize
stats.ks_test.marginal,0.9190909090909092,0.95,0.9341818181818182,0.0125573066544232,maximize
stats.max_mean_discrepancy.joint,0.0199912422728419,0.0199999995539379,0.0199977301122621,3.6639579759874953e-06,minimize
stats.wasserstein_dist.joint,0.0045653191523596,0.0158444430334025,0.0097597734301874,0.0052661471491948,minimize
stats.alpha_precision.delta_precision_alpha_OC,0.6126666666666667,0.8360689655172413,0.6805471264367817,0.0902853850835096,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.3193333333333333,0.488,0.4050528735632184,0.0604254598682596,maximize
stats.alpha_precision.authenticity_OC,0.52,0.64,0.588,0.0465832587954084,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.9109885057471264,0.9586896551724138,0.9335954022988506,0.0173773078576318,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.7751264367816092,0.9132183908045975,0.8718896551724138,0.0553926886308902,maximize
stats.alpha_precision.authenticity_naive,0.1,0.22,0.1399999999999999,0.0494974746830583,maximize
stats.prdc.precision,1.0,1.0,1.0,0.0,maximize
stats.prdc.recall,0.94,0.99,0.9760000000000002,0.0219089023002066,maximize
stats.prdc.density,0.944,1.13,1.0612,0.0707615714918769,maximize
stats.prdc.coverage,1.0,1.0,1.0,0.0,maximize
performance.linear_model.gt,0.9783625730994152,0.9783625730994152,0.9783625730994152,0.0,maximize
performance.linear_model.syn_id,1.0,1.0,1.0,0.0,maximize
performance.linear_model.syn_ood,1.0,1.0,1.0,0.0,maximize
performance.mlp.gt,0.8666666666666668,0.8666666666666668,0.8666666666666668,0.0,maximize
performance.mlp.syn_id,0.5066666666666666,0.8800000000000001,0.756,0.1529415284058294,maximize
performance.mlp.syn_ood,0.368421052631579,0.5,0.4578947368421053,0.0545695825087571,maximize
performance.xgb.gt,0.90906432748538,0.90906432748538,0.90906432748538,0.0,maximize
performance.xgb.syn_id,0.9847280701754386,0.9971464912280702,0.9939854385964912,0.0051980640440546,maximize
performance.xgb.syn_ood,0.9684210526315792,0.9947368421052633,0.9863157894736844,0.0102597835208515,maximize
performance.feat_rank_distance.corr,0.1226697991233501,0.5814503599880928,0.4119435688556051,0.1919933670420633,minimize
performance.feat_rank_distance.pvalue,0.0005832176340143,0.4671128556576402,0.105862366317143,0.2029783800841693,minimize
detection.detection_xgb.mean,0.1385,0.24125,0.19795,0.0415802687581501,minimize
detection.detection_mlp.mean,0.4725,0.533,0.49775,0.0227300736910376,minimize
detection.detection_gmm.mean,0.4895,0.541,0.51,0.0197855692361882,minimize
detection.detection_linear.mean,0.3475,0.4345,0.4004,0.0341877170925465,minimize
privacy.delta-presence.score,1.166666664722222,2.3333333255555555,1.5999999945555556,0.4346134918905916,maximize
privacy.k-anonymization.gt,1.0,1.0,1.0,0.0,maximize
privacy.k-anonymization.syn,1.00000001,1.00000001,1.00000001,0.0,maximize
privacy.k-map.score,1.0,1.0,1.0,0.0,maximize
privacy.distinct l-diversity.gt,1.0,1.0,1.0,0.0,maximize
privacy.distinct l-diversity.syn,1.00000001,1.00000001,1.00000001,0.0,maximize
privacy.identifiability_score.score,0.67,0.83,0.75,0.0678232998312526,minimize
privacy.identifiability_score.score_OC,0.45,0.56,0.502,0.0396232255123179,minimize
