,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.11333333332577777,0.1866666666542222,0.15066666665662223,0.03076794868918701
sanity.nearest_syn_neighbor_distance.mean,0.22492126824158704,0.30954029405200156,0.2481155220770262,0.035040902721120114
sanity.close_values_probability.score,0.32666666666666666,0.5733333333333334,0.4613333333333333,0.08798989841011423
sanity.distant_values_probability.score,0.006666666666666667,0.02666666666666667,0.014666666666666666,0.007302967433402215
stats.jensenshannon_dist.marginal,0.006881354762893428,0.008851488574587126,0.007455419562477942,0.0008213937860591328
stats.chi_squared_test.marginal,0.39951434461897384,0.5998166943218777,0.4797128135245313,0.10961317769303747
stats.inv_kl_divergence.marginal,0.7897458181347278,0.8742545862933024,0.8192016917478095,0.03240424571764482
stats.ks_test.marginal,0.9346666666666665,0.9506666666666665,0.9432,0.005703799902988668
stats.max_mean_discrepancy.joint,0.005512971694733693,0.010840600129613076,0.008350304264774877,0.0019194861728250095
stats.wasserstein_dist.joint,0.004428964834990649,0.006710331130987379,0.0055851560785636235,0.000937026399266309
stats.alpha_precision.delta_precision_alpha_OC,0.868735632183908,0.9027586206896552,0.8860750957854406,0.015711329954301387
stats.alpha_precision.delta_coverage_beta_OC,0.6075555555555555,0.6546666666666667,0.6269333333333333,0.019438030688242004
stats.alpha_precision.authenticity_OC,0.4066666666666667,0.5066666666666667,0.44666666666666666,0.03858612300930076
stats.alpha_precision.delta_precision_alpha_naive,0.8918467432950191,0.9404904214559386,0.9222498084291187,0.020301173012795437
stats.alpha_precision.delta_coverage_beta_naive,0.568,0.6617777777777778,0.6150528735632185,0.040810935992537045
stats.alpha_precision.authenticity_naive,0.3933333333333333,0.47333333333333333,0.4213333333333334,0.03069563848859024
stats.prdc.precision,0.9666666666666667,1.0,0.9773333333333334,0.013824294235551806
stats.prdc.recall,0.8666666666666667,0.9533333333333334,0.9146666666666666,0.03412395704551926
stats.prdc.density,1.0626666666666666,1.1960000000000002,1.1384,0.054864682021618816
stats.prdc.coverage,0.96,1.0,0.9786666666666666,0.014452988925785872
performance.linear_model.gt,0.9978888888888889,0.9978888888888889,0.9978888888888889,0.0
performance.linear_model.syn_id,0.9940555555555555,0.9980694444444446,0.995915277777778,0.0016054768579329471
performance.linear_model.syn_ood,0.9935555555555556,0.9977777777777778,0.9953777777777777,0.001745541056591617
performance.mlp.gt,0.8325520833333334,0.8325520833333334,0.8325520833333334,0.0
performance.mlp.syn_id,0.78984375,0.8572916666666666,0.8332118055555554,0.02596738537941945
performance.mlp.syn_ood,0.755,0.9555555555555555,0.8424999999999999,0.07924314045166288
performance.xgb.gt,0.978111111111111,0.978111111111111,0.978111111111111,0.0
performance.xgb.syn_id,0.9890555555555555,0.9936875000000001,0.9909402777777778,0.0018491831175307194
performance.xgb.syn_ood,0.988111111111111,0.9936666666666667,0.9897777777777778,0.002279809392075939
performance.feat_rank_distance.corr,0.4131397847697285,0.5855894858247225,0.5291963109160038,0.0674270717562938
performance.feat_rank_distance.pvalue,1.5949897470469223e-14,3.085425624828209e-08,6.171334025766743e-09,1.3798173012542787e-08
detection.detection_xgb.mean,0.39688888888888885,0.508,0.4668222222222222,0.042153789572334344
detection.detection_mlp.mean,0.27677777777777773,0.303,0.29173333333333334,0.011134309116697504
detection.detection_gmm.mean,0.4826666666666667,0.5800000000000001,0.5322222222222223,0.04258230954774239
detection.detection_linear.mean,0.18955555555555556,0.24733333333333332,0.21751111111111113,0.025984515807080086
privacy.delta-presence.score,2.249999994375,8.999999910000001,4.549999966375,2.6362852322029298
privacy.k-anonymization.gt,2.0,2.0,2.0,0.0
privacy.k-anonymization.syn,1.00000001,4.00000001,2.4000000100000003,1.1401754250991378
privacy.k-map.score,1.0,2.0,1.2,0.4472135954999579
privacy.distinct l-diversity.gt,2.0,2.0,2.0,0.0
privacy.distinct l-diversity.syn,1.00000001,4.00000001,2.4000000100000003,1.1401754250991378
privacy.identifiability_score.,0.49333333333333335,0.5733333333333334,0.536,0.036696957185394376
privacy.identifiability_score._privacy.identifiability_score.OC,0.44666666666666666,0.5733333333333334,0.5106666666666666,0.04774934554525329
