,min,max,mean,stddev
sanity.data_mismatch.score,0.0,0.0,0.0,0.0
sanity.common_rows_proportion.score,0.0,0.0,0.0,0.0
sanity.nearest_syn_neighbor_distance.mean,0.022401799361335743,0.059770757773560605,0.037101143517854776,0.0155844855220946
sanity.close_values_probability.score,0.9321266968325792,0.9909502262443439,0.976923076923077,0.025315114444704735
sanity.distant_values_probability.score,0.0022624434389140274,0.004524886877828055,0.002714932126696833,0.0010117954649320317
stats.jensenshannon_dist.marginal,0.018760762625115553,0.020093219297806192,0.019531197313210326,0.000546769687575258
stats.chi_squared_test.marginal,0.3636359976447841,0.6363633382952928,0.4727267826866881,0.11853071761779281
stats.inv_kl_divergence.marginal,0.7931497021346257,0.8951092582230724,0.8584776190143539,0.04400001654202882
stats.ks_test.marginal,0.854232424677188,0.8642823753786323,0.8583365694357952,0.004100720064905465
stats.max_mean_discrepancy.joint,0.005616832462288062,0.0069291344738484535,0.006154559944950742,0.0005832013827257247
stats.wasserstein_dist.joint,0.06348519087669507,0.08545569418649297,0.0755235380380597,0.009646568195578816
stats.alpha_precision.delta_precision_alpha_OC,0.8959798149705636,0.9437774294670846,0.9235375906344698,0.019374123116253715
stats.alpha_precision.delta_coverage_beta_OC,0.4793333333333334,0.5534848484848485,0.535754690923112,0.031743524091547654
stats.alpha_precision.authenticity_OC,0.49736842105263157,0.5875,0.5265453320748571,0.035888992193784025
stats.alpha_precision.delta_precision_alpha_naive,0.6315447154471545,0.7233855799373041,0.6815477238489013,0.036990478411100154
stats.alpha_precision.delta_coverage_beta_naive,0.4117543859649122,0.47124542124542124,0.44093211221811995,0.025114247191380182
stats.alpha_precision.authenticity_naive,0.5073170731707317,0.5686813186813187,0.5343743195187354,0.02506540205294285
stats.prdc.precision,0.9975,1.0,0.9985576496674058,0.0013193044401056042
stats.prdc.recall,0.9819004524886877,0.9909502262443439,0.9864253393665159,0.003577237172136216
stats.prdc.density,1.1148351648351649,1.1242105263157895,1.1193437280306342,0.004412066197778013
stats.prdc.coverage,0.9366515837104072,0.9683257918552036,0.9529411764705882,0.01332730902717027
performance.linear_model.gt,0.4615915219726737,0.4615915219726737,0.4615915219726737,0.0
performance.linear_model.syn_id,0.43715916511401726,0.46593118002245626,0.4564293726531671,0.01233643540780322
performance.linear_model.syn_ood,0.4052306993807129,0.4375511199921398,0.4260123528660201,0.01313405872101758
performance.mlp.gt,-0.09540591030091725,-0.09540591030091725,-0.09540591030091725,0.0
performance.mlp.syn_id,-0.13111516373765933,-0.11799201502259857,-0.12543569290015905,0.005221024733456173
performance.mlp.syn_ood,-0.3239265851074351,-0.3019045274254648,-0.3148690168588038,0.008682680246481814
performance.xgb.gt,0.26218115157827715,0.26218115157827715,0.26218115157827715,0.0
performance.xgb.syn_id,0.372390217370291,0.4318426334896849,0.40802070231384463,0.024753799811984688
performance.xgb.syn_ood,0.35189902162350994,0.4045949767695557,0.37850176009967657,0.023157505321568773
performance.feat_rank_distance.corr,0.37777777777777777,0.4666666666666666,0.4222222222222222,0.044444444444444425
performance.feat_rank_distance.pvalue,0.07255015432098766,0.1557418430335097,0.11297949735449735,0.0416775466455284
detection.detection_xgb.mean,0.9955123212461696,1.0,0.9988601811828894,0.0019436340334741604
detection.detection_mlp.mean,0.46525424540347293,0.4959358670590778,0.4823691898915401,0.011221182632290425
detection.detection_gmm.mean,0.4372437031316177,0.6464257939455845,0.572765187979123,0.0840649662033188
detection.detection_linear.mean,0.4646603054386008,0.5014332226762003,0.48440820825228414,0.017051156676738687
privacy.delta-presence.score,2.7142857123469386,3.4545454514049583,3.0539060907042703,0.3687801166843144
privacy.k-anonymization.gt,14.0,14.0,14.0,0.0
privacy.k-anonymization.syn,1.00000001,11.00000001,6.800000010000001,4.147288270665545
privacy.k-map.score,5.0,9.0,6.4,1.6733200530681511
privacy.distinct l-diversity.gt,14.0,14.0,14.0,0.0
privacy.distinct l-diversity.syn,1.00000001,11.00000001,6.800000010000001,4.147288270665545
privacy.identifiability_score.,0.4479638009049774,0.5135746606334841,0.4778280542986425,0.024283091158368734
privacy.identifiability_score._privacy.identifiability_score.OC,0.4095022624434389,0.497737556561086,0.45203619909502263,0.03510069985980951
