,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
sanity.data_mismatch.score,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,minimize
sanity.common_rows_proportion.score,0.0,0.009999999999,0.0019999999998,0.003999999999599999,0.0,0.0,5,0,0.0,minimize
sanity.nearest_syn_neighbor_distance.mean,0.45305429365877103,0.6625822603786128,0.521768991171031,0.07429865812642238,0.49963443731224205,0.051248932556578475,5,0,0.0,minimize
sanity.close_values_probability.score,0.01,0.08,0.054000000000000006,0.0265329983228432,0.06,0.04,5,0,0.0,maximize
sanity.distant_values_probability.score,0.05,0.18,0.11000000000000001,0.054037024344425186,0.08,0.1,5,0,0.0,minimize
stats.jensenshannon_dist.marginal,0.011076047302264393,0.016616592840840303,0.013766564185809432,0.0022177874092237037,0.013557647537492034,0.004286372345129715,5,0,0.03,minimize
stats.chi_squared_test.marginal,0.8840138883985774,0.9963641258500855,0.968674185116402,0.042835204017872705,0.9893343578060502,0.017556617958648157,5,0,0.01,maximize
stats.inv_kl_divergence.marginal,0.9482393858448693,0.9897446516825639,0.979511496392886,0.015821883590911606,0.9878894388230361,0.006108534068180238,5,0,0.01,maximize
stats.ks_test.marginal,0.9188888888888889,0.9422222222222223,0.9322222222222223,0.00828504528102546,0.9333333333333333,0.011111111111111072,5,0,0.01,maximize
stats.max_mean_discrepancy.joint,0.01972567823750082,0.020963535783105156,0.020355345877572366,0.0004081142362154385,0.020427009344043828,0.00034645315582855843,5,0,0.0,minimize
stats.wasserstein_dist.joint,0.3253410933032772,0.34296062105587866,0.33594897173631466,0.00639783778645819,0.3356291734995845,0.008390640578946229,5,0,0.01,minimize
stats.prdc.precision,0.96,0.99,0.976,0.01200000000000001,0.97,0.020000000000000018,5,0,0.0,maximize
stats.prdc.recall,0.97,1.0,0.984,0.01019803902718558,0.98,0.010000000000000009,5,0,0.0,maximize
stats.prdc.density,0.7480000000000001,0.916,0.8324,0.05350738266818886,0.8340000000000001,0.020000000000000018,5,0,0.0,maximize
stats.prdc.coverage,0.89,0.98,0.924,0.033823069050575506,0.92,0.04999999999999993,5,0,0.0,maximize
stats.alpha_precision.delta_precision_alpha_OC,0.06333333333333324,0.21999999999999997,0.1416,0.051468393753405194,0.14933333333333332,0.04200000000000015,5,0,2.25,maximize
stats.alpha_precision.delta_coverage_beta_OC,0.060666666666666536,0.1985977011494252,0.15290574712643676,0.048882123362330526,0.177264367816092,0.03200000000000025,5,0,2.25,maximize
stats.alpha_precision.authenticity_OC,0.61,0.98,0.818,0.11855800268223145,0.83,0.010000000000000009,5,0,2.25,maximize
stats.alpha_precision.delta_precision_alpha_naive,0.8773333333333333,0.9532183908045977,0.9191218390804599,0.027799981655573187,0.9309655172413793,0.040160919540229933,5,0,2.25,maximize
stats.alpha_precision.delta_coverage_beta_naive,0.3786666666666668,0.5606666666666666,0.4918528735632184,0.07459693476750648,0.5366666666666666,0.12859770114942537,5,0,2.25,maximize
stats.alpha_precision.authenticity_naive,0.37,0.53,0.458,0.057061370470748426,0.47,0.08000000000000002,5,0,2.25,maximize
performance.linear_model.gt,0.5582990397805213,0.6163694558756286,0.5985368084133517,0.02100508579502717,0.6099679926840421,0.012498094802621429,5,0,0.09,maximize
performance.linear_model.syn_id,0.0,0.897189349112426,0.5434677433173792,0.29410132075700135,0.6067672610882487,0.0010669105319309757,5,0,0.09,maximize
performance.linear_model.syn_ood,0.0,0.9483333333333333,0.7443162511542013,0.3724037781210491,0.9307479224376731,0.029166666666666674,5,0,0.09,maximize
performance.mlp.gt,0.44292028654168575,0.5069349184575521,0.47050754458161864,0.02318564311337274,0.473708276177412,0.03215973174820902,5,0,3.28,maximize
performance.mlp.syn_id,0.0,0.5862919132149901,0.41120747576904587,0.20905059570277373,0.48513946044810236,0.017070568510897666,5,0,3.28,maximize
performance.mlp.syn_ood,0.0,0.8295833333333333,0.5865295475530934,0.29950026088471,0.6991666666666666,0.11026892890120055,5,0,3.28,maximize
performance.xgb.gt,0.589696692577351,0.651882335009907,0.6254839201341259,0.02159412802415522,0.6268861454046638,0.025301021185794914,5,0,0.47,maximize
performance.xgb.syn_id,0.0,0.983974358974359,0.5805168653934085,0.31949126747155066,0.6413656454808718,0.016765736930345998,5,0,0.47,maximize
performance.xgb.syn_ood,0.0,0.9883333333333333,0.7671311172668513,0.383970555486226,0.9475000000000001,0.028155586334256633,5,0,0.47,maximize
performance.feat_rank_distance.corr,0.512788923759595,0.6305970181745774,0.5779044447731376,0.04889058531014019,0.5903273923852407,0.058904047207491206,3,0,0.15,minimize
performance.feat_rank_distance.pvalue,1.124216605734081e-15,3.643901352289754e-11,1.2158500210613548e-11,1.7168921303773066e-11,3.53628923373761e-14,1.8218944653145903e-11,3,0,0.15,minimize
detection.detection_xgb.mean,0.4589927798483948,0.5518374475593727,0.4922558922558922,0.03402178956406288,0.4785646122544518,0.04156538648517255,5,0,0.13,minimize
detection.detection_mlp.mean,0.4179495489655918,0.5563387889591098,0.4884972721871118,0.05839552710984411,0.5215839320117395,0.10876141090044839,5,0,1.2,minimize
detection.detection_gmm.mean,0.47920380273321445,0.5315454005293577,0.4984695439240894,0.019920618699358655,0.48531212301265764,0.026292335115864485,5,0,0.17,minimize
detection.detection_linear.mean,0.429040854174544,0.5233799672302345,0.49315075892616,0.034184987979678214,0.5019895928986838,0.02924071373269238,5,0,0.04,minimize
privacy.delta-presence.score,1.666666663888889,3.49999999125,2.2238095200360926,0.6787343138460068,1.9999999977777776,0.619047617634165,5,0,0.04,maximize
privacy.k-anonymization.gt,2.0,6.0,4.4,1.3564659966250536,5.0,1.0,5,0,0.04,maximize
privacy.k-anonymization.syn,2.00000001,6.00000001,4.40000001,1.3564659966250536,5.00000001,1.0,5,0,0.04,maximize
privacy.k-map.score,1.0,6.0,4.2,1.7204650534085253,5.0,1.0,5,0,0.04,maximize
privacy.distinct l-diversity.gt,2.0,6.0,4.4,1.3564659966250536,5.0,1.0,5,0,0.07,maximize
privacy.distinct l-diversity.syn,2.00000001,6.00000001,4.40000001,1.3564659966250536,5.00000001,1.0,5,0,0.07,maximize
privacy.identifiability_score.score,0.34,0.46,0.398,0.04749736834815167,0.4,0.09000000000000002,5,0,0.03,minimize
privacy.identifiability_score.score_OC,0.1,0.22,0.172,0.04118252056394801,0.18,0.04000000000000001,5,0,0.03,minimize
