state_code,lat,lon,bird,lat_zone
18,38.373329676435525,-85.03447115016577,19,2
41,34.01134179966996,-82.97923980846426,8,2
16,45.40072552941568,-113.53478624212674,18,2
25,39.38954562430487,-84.39435405189253,19,2
7,41.618189880028126,-71.75593482279083,0,2
3,31.424144986803025,-110.99755566500436,5,2
41,40.44212267505788,-78.92454490706395,19,2
1,32.803883911279094,-87.15568849292845,29,2
36,33.42373348987089,-88.48858697859367,20,2
11,33.42621032982256,-81.95197521449201,4,2
38,34.95332498184866,-92.9153612981303,25,2
24,38.86712779979816,-112.6795307530347,18,2
19,42.82310715436627,-72.93767035310806,2,2
37,39.545920103835506,-79.70555342730056,19,2
22,45.68377256689574,-69.55562745716671,9,2
5,37.65903946364134,-102.0957245811004,17,2
14,42.2989745563991,-90.90366913678618,13,2
41,34.27854765150977,-91.31982030966545,20,2
50,38.92898541292183,-120.5825005041252,18,2
16,30.91038037118234,-91.13927364775721,3,2
19,44.78477832251427,-69.51096221073253,9,2
11,39.548867554804794,-88.72355505236325,19,2
42,43.28336789626103,-101.89976077454997,24,2
8,41.46880871533655,-74.90976161765896,0,2
30,37.68708847998989,-78.1291246299059,19,2
12,32.83806264146983,-82.01628044327609,4,2
16,37.995449851720096,-81.9710363764449,19,2
25,47.30480494676035,-104.4439010862626,26,2
19,44.33871889302489,-70.64764808191171,9,2
38,37.44952443785025,-79.38851938371391,19,2
39,41.549467402855555,-71.43676582970477,23,2
5,38.40021910759782,-118.90605547995347,7,2
3,33.51056556961007,-108.55073091899243,5,2
50,44.40202030057908,-107.9641272928768,26,2
11,32.05049127382294,-94.24945182001477,20,2
6,38.725378488942184,-76.37287178616903,21,2
38,44.26553475227972,-114.08133966471163,26,2
18,38.88572866249441,-88.69041411293236,19,2
31,38.88340924776244,-80.56334063135667,19,2
22,35.8491249256871,-83.8825209742351,19,2
40,30.988462815282872,-103.37131166626064,20,1
45,43.834530219277745,-72.42327663297316,16,2
19,42.178077215250674,-72.90945186582096,2,2
3,33.38338675864642,-110.4719814220979,5,2
0,65.95842386862829,-155.36451829159694,28,2
9,44.16365138638828,-73.63548400870123,0,2
36,36.86655571260014,-85.85891547259108,20,2
47,47.43790382700558,-119.23610524051685,27,2
11,31.03460372761859,-81.88207916889803,4,2
40,31.01737695899906,-99.48201067999464,20,1
29,39.717960848519795,-82.12017300029427,12,2
21,47.93087167268001,-99.55567208641534,10,2
25,44.69994335099891,-97.70801938434715,26,2
50,41.98764257297076,-105.30526977828616,26,2
14,42.58138488279507,-92.38699461628376,13,2
1,36.3234575553049,-95.72764011243254,20,2
3,38.476173280528855,-122.29471923103466,7,2
43,43.05052760230469,-101.88035794305847,24,2
25,44.37091446885493,-98.57221388770891,26,2
16,41.491255559855645,-86.92599338187878,13,2
36,32.85096604946449,-85.15056342459809,20,2
28,47.58559152109263,-114.03888696460253,26,2
47,44.38471672227594,-88.58345634917838,0,2
27,48.046012730914015,-101.83519425972145,26,2
40,38.12002741210113,-77.05479222466731,19,2
6,38.43646944528394,-103.77975697589352,17,2
22,37.76078425684595,-83.4397116072357,19,2
38,34.48346079523706,-94.02951478964364,25,2
37,33.24647029213909,-94.4033262806248,20,2
15,37.64901533996776,-85.28021973679355,19,2
41,39.510047609183026,-77.04017997569302,19,2
32,41.965914088221716,-102.92579102321041,26,2
21,44.79327394398264,-69.14990002970926,9,2
20,26.83547769005145,-92.20365124109496,3,1
15,33.42090272548382,-81.71116529800302,20,2
43,37.984399994744,-85.29659240848268,20,2
16,41.26189714814038,-83.44809854112985,19,2
7,39.0315946820532,-75.21451708684255,11,2
25,39.54776808631551,-89.21081289129066,12,2
29,35.874953066259934,-77.0203942350149,19,2
8,39.64061505179465,-74.70399197219632,11,2
19,37.136825126064785,-80.82837963727117,19,2
12,41.84325394992518,-91.74884368129621,13,2
15,40.70330187440364,-87.24358775029135,19,2
21,46.036790472606114,-67.99925855343756,9,2
40,34.045785431494274,-81.38988853679047,8,2
7,38.555074676308756,-74.7305231594125,21,2
10,20.085941866126888,-155.69345229914032,15,1
22,44.447785838090276,-69.88975953353331,9,2
29,43.57620144128148,-113.53638642505739,26,2
48,44.89694126329016,-72.57399852492875,16,2
11,32.2876912491151,-82.48516882420495,4,2
1,34.157773944897166,-93.97794451527686,20,2
30,40.13537258214721,-81.91353695373594,12,2
46,37.70655510419834,-76.97341995563866,19,2
39,38.62087898508177,-77.57189756896905,19,2
0,61.60710225334779,-156.12725233862065,28,0
5,37.19072277511078,-120.23171512759663,7,2
30,40.89504734924764,-80.91603727472445,12,2
16,39.06743468204179,-100.62251920466954,26,2
43,33.9811935594919,-81.90322602069527,20,2
14,44.55585686414173,-112.57572013319087,18,2
6,37.08113493509402,-77.01972681938909,21,2
6,39.2670876464633,-103.9975706521566,17,2
45,44.0077288451012,-72.33786834333472,16,2
43,36.922627537915275,-114.3092609680428,6,2
17,39.29157438076553,-85.89094165886958,19,2
8,38.966132185963936,-76.95769396390735,11,2
2,34.46029432005654,-93.00449775353343,20,2
47,44.426773579546904,-72.13335809758377,16,2
30,47.908278044732874,-107.69630656485582,26,2
37,41.66049961383902,-71.54231421802963,23,2
3,35.69566891145334,-110.58468849919656,5,2
45,36.718492070416865,-80.88346523345753,19,2
10,27.332526904935253,-83.74879078056547,20,1
